RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.063386,0.081778,7.8049,11.612,8275.4,10667
0.062678,0.081598,7.7185,11.456,8162.1,10586
0.062956,0.082304,7.7509,11.567,8192.2,10664
0.062869,0.083455,7.7384,11.635,8187.3,10760
0.062914,0.082122,7.7465,11.755,8200.7,10748
0.06272,0.081956,7.7389,11.814,8202.5,10740
0.062741,0.081435,7.7346,11.618,8178.8,10637
0.063197,0.085836,7.775,12.077,8238.9,11011
0.062803,0.080925,7.7327,11.592,8183.9,10575
0.063252,0.081086,7.7795,11.543,8250.4,10525
0.063398,0.081262,7.8206,11.604,8255.2,10618
0.063374,0.08184,7.8167,11.612,8259.5,10613
0.063036,0.081091,7.7924,11.475,8219.4,10581
0.062604,0.083078,7.6982,11.816,8161.8,10807
0.062825,0.081476,7.7593,11.386,8201.2,10554
0.062899,0.081273,7.7732,11.42,8235.9,10522
0.063132,0.082541,7.7939,11.537,8239.2,10663
0.062772,0.082407,7.7131,11.569,8184.8,10679
0.063391,0.083416,7.8097,11.925,8255.7,10845
0.062939,0.083372,7.7588,11.654,8211.1,10675
0.063025,0.080719,7.7513,11.325,8197.4,10443
0.063066,0.081029,7.7529,11.489,8199.2,10548
0.062719,0.081122,7.7128,11.437,8178.2,10434
0.062898,0.083734,7.7288,11.886,8182.9,10806
0.062402,0.07947,7.684,11.135,8148.6,10336
0.063067,0.081984,7.7382,11.736,8194.8,10694
0.063079,0.081849,7.7739,11.782,8229.4,10650
0.062706,0.081131,7.7504,11.635,8172.1,10566
0.063134,0.08343,7.792,11.895,8250.5,10793
0.062975,0.082349,7.7487,11.7,8198.6,10756
0.062575,0.081232,7.7205,11.555,8171.2,10519
0.06301,0.082747,7.7791,11.836,8235.5,10815
0.062585,0.081037,7.6962,11.54,8145.8,10520
0.062958,0.0828,7.7717,11.742,8233,10746
0.063004,0.082828,7.7436,11.848,8204.4,10827
0.062837,0.081865,7.7275,11.532,8196.9,10654
0.062952,0.080912,7.7514,11.32,8188,10554
0.06285,0.082635,7.7551,11.762,8215.7,10611
0.063113,0.081563,7.7682,11.729,8237.4,10627
0.062615,0.083037,7.7151,11.795,8186.3,10753
