RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.063118,0.08335,7.777,11.843,8289.2,10882
0.063149,0.085761,7.7522,12.089,8279.1,11099
0.063495,0.085354,7.808,11.945,8318,10978
0.063261,0.084079,7.7454,11.718,8276.6,10876
0.063644,0.083754,7.8512,11.628,8361.7,10777
0.063306,0.084029,7.7987,11.917,8283.9,10953
0.063134,0.084241,7.7644,11.645,8280.3,10884
0.063589,0.089946,7.8116,12.028,8335.6,11198
0.063656,0.083996,7.8414,11.856,8351.1,10962
0.063387,0.085283,7.8017,12.034,8310.5,11001
0.063593,0.085503,7.825,11.825,8351.6,10968
0.063285,0.084245,7.7852,11.916,8290.4,10941
0.063575,0.083847,7.8146,11.78,8332.5,10882
0.063165,0.085729,7.7858,11.868,8294.8,11059
0.063271,0.082581,7.771,11.596,8293.5,10732
0.062948,0.082864,7.7309,11.441,8257.6,10680
0.063342,0.085415,7.7994,11.916,8308,11069
0.063167,0.083025,7.7726,11.545,8276.4,10720
0.063624,0.083818,7.8177,11.725,8331.4,10909
0.063431,0.085578,7.7975,12.155,8312,11097
0.063246,0.085145,7.7786,11.673,8295.7,10910
0.063387,0.083176,7.7896,11.671,8318.7,10757
0.063583,0.084376,7.8127,11.737,8346.7,10823
0.063581,0.086619,7.8371,12.039,8348.9,11181
0.063296,0.083518,7.7986,11.755,8296.1,10891
0.063675,0.086325,7.8413,11.858,8342.9,10974
0.063302,0.08493,7.7751,12.031,8292.3,11012
0.063515,0.083938,7.8187,11.892,8334.5,10904
0.063353,0.083482,7.7968,11.72,8308.4,10816
0.063237,0.082471,7.785,11.512,8285.2,10697
0.06365,0.084346,7.8388,11.792,8350.6,10925
0.063425,0.084162,7.79,11.865,8311.9,10935
0.063343,0.084245,7.7767,11.827,8302.9,10910
0.063566,0.083328,7.8136,11.677,8333.4,10742
0.063568,0.084244,7.8142,11.635,8346,10831
0.063539,0.083704,7.8562,11.802,8345.9,10851
0.06329,0.085189,7.7914,11.984,8290.1,10971
0.063317,0.08229,7.7896,11.599,8296,10689
0.063814,0.08484,7.8624,11.985,8378.1,11053
0.06354,0.084342,7.8189,11.619,8341.6,10844
0.063224,0.086024,7.7738,11.992,8287.2,11061
0.063176,0.083151,7.7741,11.605,8289.2,10764
0.063137,0.083612,7.7714,11.638,8274.7,10783
0.06317,0.084641,7.7504,11.744,8272.3,10881
