ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,DayType_Idx
NSLP,VICAGL,2006.2.16,07/06/2006 22:01,66241.003,61770.352,63201.647,60104.982,56574.602,54260.059,52802.381,52762.261,53902.356,56894.68,64183.818,74173.22,87205.882,93437.791,91811.646,90373.059,94162.794,96046.47,96988.012,99264.211,102222.928,105844.168,109231.176,111154.132,114282.134,117506.702,120795.265,124156.923,126298.23,131782.338,138727.576,142302.408,143696.862,143439.424,142254.605,139177.552,134982.473,131383.541,130703.046,135354.009,132922.704,126727.417,116051.902,103182.593,90835.283,82413.353,87394.344,80660.018,4
NSLP,VICAGL,2006.2.17,07/06/2006 22:01,73213.078,67918.705,69006.125,64818.748,60908.37,58621.039,57097.047,56870.05,58041.064,60668.893,67212.454,75188.791,86410.587,94344.559,94679.624,97188.35,104323.05,110045.178,113081.534,117556.676,124534.152,131233.157,136140.431,140395.874,143516.374,143603.841,144829.7,146031.403,145751.004,147221.365,150327.609,151258.352,149148.679,145018.83,139168.442,129783.365,119282.809,111227.543,107435.784,110399.044,108254.188,102807.758,96979.746,90274.389,83106.73,78201.192,85213.67,78859.801,5
NSLP,VICAGL,2006.2.18,07/06/2006 22:01,71124.69,65630.865,66287.763,62479.345,58585.702,55627.185,54049.759,53354.759,53229.784,53922.834,55561.476,59028.926,64864.202,69770.673,73007.033,78049.712,84027.936,87382.351,89245.151,89703.211,89753.445,89702.746,88789.701,87942.787,86850.639,86358.361,86481.244,86806.927,86975.271,88101.609,88468.6,90045.453,91360.416,92204.61,93163.87,91755.529,89510.953,87763.185,89663.129,95062.157,95079.467,91935.2,87893.892,83090.589,78477.474,74596.299,82292.268,77556.69,6
NSLP,VICAGL,2006.2.19,13/06/2006 22:02,71349.365,65899.88,66329.539,62025.922,58465.602,55664.457,53492.353,52152.87,51504.319,51363.239,51820.679,53255.289,57215.276,59144.897,61227.684,65550.008,70369.503,74524.078,78075.886,79889.416,82065.706,82916.106,82344.87,81233.662,79793.427,78398.524,77364.282,76991.239,76752.573,77011.124,77652.768,79233.751,80929.62,83544.238,85483.668,86459.73,87324.601,89886.983,93841.307,99466.734,97672.278,93999.529,87807.521,79006.59,70977.233,66328.661,74618.359,70646.598,0
NSLP,VICAGL,2006.2.20,13/06/2006 22:02,66667.151,62356.799,63253.433,59880.66,56424.158,53738.346,52326.882,52256.81,53148.739,56045.621,62798.032,71725.611,83955.923,90723.655,87045.315,86005.455,89851.176,91424.241,91398.155,92287.794,92743.808,93330.419,94008.99,93487.091,94210.284,94046.882,94741.228,95550.488,95300.465,95592.005,97489.857,98078.225,98610.981,97293.711,94906.503,92275.796,89713.165,89723.501,93790.477,102855.727,101499.576,97229.69,89916.877,81696.669,72962.747,67561.372,75026.27,71111.455,1
NSLP,VICAGL,2006.2.21,13/06/2006 22:02,64842.885,60441.69,62311.003,58890.728,54958.865,52781.169,51408.639,51054.534,52418.226,55594.431,62880.889,72664.444,84576.758,91581.325,88465.382,86764.84,89461.624,90539.154,91054.381,91840.899,93258.668,93894.052,94957.379,94792.753,95255.986,95981.85,96902.771,97399.688,97216.565,98398.109,100141.38,100744.055,100937.837,99211.951,96797.958,93725.555,91469.629,92162.518,97456.931,103487.004,101471.362,97936.337,91044.126,82176.43,73939.021,67997.713,75771.995,71131.181,2
NSLP,VICAGL,2006.2.22,13/06/2006 22:02,65626.215,61250.873,62918.891,59570.496,56064.938,53475.688,52321.527,52071.502,53664.464,56893.877,64257.703,74014.849,88173.255,94581.395,91536.399,90419.177,92915.212,93838.52,94093.508,94497.741,95529.696,97240.811,97878.176,97560.506,98407.22,98875.56,99946.662,100756.467,100091.843,101425.851,102826.101,103557.503,103012.796,101088.506,98818.642,95624.885,92632.674,92761.132,97086.141,104304.137,101928.935,98671.77,91597.004,83505.808,75334.738,69773.443,77276.078,72583.263,3
NSLP,VICAGL,2006.2.23,13/06/2006 22:02,66571.963,61849.146,63716.485,60139.079,56627.41,53995.248,52889.861,52489.541,53681.267,56793.619,64332.089,73405.753,86097.243,91932.089,88492.374,88140.186,91770.576,94111.254,95963.91,97539.927,100422.615,103779.409,106720.133,109448.82,113720.111,118200.534,124337.812,129526.261,135253.932,143856.693,155379.364,163206.775,168521.022,171396.397,172026.258,169052.461,165589.552,161634.421,163837.029,168463.352,162893.835,152426.215,137608.22,120794.105,104467.759,94000.322,97325.218,89582.867,4
NSLP,VICAGL,2006.2.24,13/06/2006 22:02,80507.223,74751.3,75330.65,70935.354,66696.091,63506.909,61865.872,61367.205,62059.852,64419.57,71181.302,79094.268,91985.119,99834.499,101906.202,106904.285,116559.818,123289.33,129739.811,135240.378,140092.47,147211.404,153562.189,158623.834,163516.171,168938.359,173929.171,178476.816,181741.46,187414.254,194863.038,197025.157,196793.286,196966.882,192807.97,188312.953,181512.51,177543.853,178011.147,180572.725,175789.809,166381.55,153546.934,139344.039,124289.296,111598.238,113167.99,103130.821,5
NSLP,VICAGL,2006.2.25,13/06/2006 22:02,93234.058,86149.084,86100.439,80471.739,75504.191,71879.216,69707.089,68541.884,67369.768,66621.833,67853.291,70288.46,78204.362,82322.582,85310.588,90366.351,97598.138,100659.128,102982.878,105857.302,107263.559,109801.375,111495.172,114941.446,119969.229,122780.584,116384.485,110692.09,104274.686,104012.334,102126.919,101218.558,100323.094,99275.332,97894.767,96771.97,98062.032,101946.558,104101.583,103500.79,100317.366,96277.727,91191.905,85624.169,80372.366,76230.137,84660.712,79999.107,6
NSLP,VICAGL,2006.2.26,22/06/2006 09:26,72411.165,67142.04,68085.938,63683.163,59615.313,56720.984,54595.881,53230.704,52707.02,52345.814,52930.323,53920.497,58987.446,61467.703,63704.204,68010.776,73649.009,77220.05,80698.17,82461.096,84066.077,85124.657,85448.11,84224.855,82669.596,81229.203,80140.86,79191.324,78989.102,79446.125,80227.599,82203.456,84237.436,86593.44,88265.294,88158.184,87675.047,88935.568,93707.477,101434.718,99154.776,94577.803,88074.242,79582.825,71970.357,66753.337,74902.975,71032.52,0
NSLP,VICAGL,2006.2.27,22/06/2006 09:26,66616.369,62294.462,63927.617,60172.75,56993.821,54046.448,52693.249,52226.689,53555.597,56873.63,63833.144,72676.041,86081.407,92396.443,89669.449,87932.16,90482.07,91683.849,92227.246,93466.912,93854.312,94857.38,95408.696,94672.847,94806.068,95463.024,96360.375,97129.711,96884.99,97953.919,99605.277,100504.736,100705.847,99587.389,97800.196,95225.586,93097.189,93672.173,97916.038,105397.831,102843.708,98073.486,90622.37,81904.317,73218.681,67840.028,75951.089,71590.353,1
NSLP,VICAGL,2006.2.28,22/06/2006 09:26,65450.21,60557.594,62046.169,58557.218,55179.546,52875.059,51583.608,51572.615,52730.411,55980.239,63273.921,72435.119,86244.535,92371.294,88858.831,86749.037,89530.355,90845.01,91030.497,91862.894,92317.301,93507.645,94315.285,93854.72,94096.682,95288.823,96568.148,97220.9,96448.514,97672.099,99818.055,100368.866,100745.917,98861.963,96419.217,94202.588,92368.439,94281.435,98552.57,104246.126,101573.976,97223.958,90048.336,81548.337,73027.588,66969.299,75112.85,70585.647,2
NSLP,VICAGL,2006.3.1,22/06/2006 09:26,64884.658,60671.029,62438.254,59099.966,55455.787,53041.303,51683.748,51763.818,53168.187,56599.156,64480.958,73448.832,86646.228,93112.291,89535.021,88106.069,90272.196,91369.504,91666.134,92167.736,93148.822,94296.302,95145.339,94526.31,94712.147,95388.734,96833.415,97645.751,97516.379,99146.589,101172.417,101559.521,101149.776,100024.431,97727.241,94590.52,92135.022,93320.858,98925.881,105705.578,102135.052,98249.018,91111.502,82789.654,74179.36,68100.103,76247.014,71718.614,3
NSLP,VICAGL,2006.3.2,22/06/2006 09:26,65423.288,61088.659,62481.876,59107.628,55396.501,53371.668,52083.286,51751.34,52861.386,56332.591,64151.06,73401.631,86506.172,92968.849,89186.722,87368.663,90885.52,93459.324,95010.949,97589.405,100257.521,103748.601,107144.114,109877.758,113613.857,118374.256,123199.966,128136.016,132388.089,139208.655,148824.275,155267.034,159143.702,161004.901,161414.374,159832.074,156105.575,152760.156,153644.257,157462.786,150566.31,139285.23,125783.452,110766.948,96669.773,87673.245,91966.247,84531.834,4
NSLP,VICAGL,2006.3.3,22/06/2006 09:26,76873.806,70780.449,71602.146,67279.115,63326.928,60392.727,58646.251,58552.182,59531.622,62224.459,69083.533,77266.98,89196.687,92335.177,92067.119,94507.287,101970.917,106726.531,110717.633,115496.081,120798.554,126048.855,131493.975,136228.759,141035.505,146035.635,151511.027,155116.073,158960.056,164813.249,178355.61,182244.37,183134.793,182829.457,179631.569,174255.274,166974.78,160830.102,159157.549,160937.055,154435.112,144464.811,132361.134,119019.417,106457.867,97091.842,100718.667,91829.162,5
NSLP,VICAGL,2006.3.4,22/06/2006 09:26,82069.253,75364.742,75525.614,70291.518,65752.65,62418.796,60224.174,58850.76,58302.543,58611.768,59906.403,61863.347,66800.337,72281.4,76322.893,82199.918,90133.918,94767.171,99816.092,104349.794,109554.723,114529.521,119142.842,122761.463,126578.429,129508.126,132013.327,134167.124,136892.618,139375.035,141566.978,143729.523,143704.579,142121.589,138778.907,133390.301,125477.835,118761.266,117156.428,119520.831,115230.998,109679.45,102723.642,95588.268,88447.73,82451.291,89406.149,83524.14,6
NSLP,VICAGL,2006.3.5,30/06/2006 22:02,77374.299,70999.079,71294.334,67053.898,62935.796,59847.385,57798.77,56424.886,55879.471,55649.355,56320.111,57494.965,60623.764,63659.986,65710.736,69657.748,73932.499,77827.801,82517.251,86279.474,90162,94217.313,98050.104,101799.312,104976.601,108231.736,111945.977,115389.088,119025.962,122787.668,125602.327,127742.675,126005.492,123732.174,119856.66,113968.089,108546.409,106188.135,110363.5,112686.104,107641.908,101799.119,94442.985,84818.307,76313.499,71041.782,78799.855,74038.084,0
NSLP,VICAGL,2006.3.6,30/06/2006 22:02,68958.359,64257.84,65624.801,61980.08,58436.105,55623.286,54272.501,54122.521,55256.731,58139.507,65042.341,74064.313,87118.274,93897.593,90386.181,89057.641,91494.063,93086.641,93140.511,93900.371,94309.826,94742.67,95206.497,94364.092,94609.299,95152.007,96132.729,96442.841,96118.387,97276.244,99548.101,100438.627,101100.436,100020.581,98299.83,97356.45,98715.569,103422.13,106917.846,107522.944,102599.132,96943.592,88716.943,80347.834,72610.779,67569.249,75425.377,71204.496,1
NSLP,VICAGL,2006.3.7,30/06/2006 22:02,65355.378,60907.442,62130.111,58700.968,55417.515,53011.111,51598.736,51510.456,52895.723,56184.063,63768.063,73912.597,88925.567,96698.004,93171.495,90215.357,92564.405,93088.806,92922.84,92771.104,93094.604,94592.508,94842.283,93579.782,93406.143,93223.549,93630.226,93302.91,92472.086,93269.48,95169.751,95641.125,96237.857,95540.638,94385.645,93602.34,93182.802,97422.913,104251.923,106169.788,102556.145,97679.028,90240.061,81121.442,72328.095,66873.424,74729.687,70602.3,2
NSLP,VICAGL,2006.3.8,30/06/2006 22:02,65130.217,61110.283,62568.268,58994.521,55295.877,52979.761,51684.439,51731.963,52938.003,56246.172,64132.259,74087.723,88901.067,97631.646,94429.641,91855.863,93973.552,94161.651,93565.134,93793.241,93954.793,95076.346,95554.603,95252.46,95489,96461.681,97970.915,98914.442,99346.883,100708.783,102896.565,103564.167,103509.832,101384.33,98474.867,96213.264,94436.883,96158.392,104591.253,108142.48,103894.434,99794.973,92404.128,83428.197,75047.5,69404.296,76850.851,72116.335,3
NSLP,VICAGL,2006.3.9,30/06/2006 22:02,66069.986,61328.889,62901.495,59172.025,56046.968,53617.627,52255.837,52202.642,53657.579,56711.817,64937.446,75031.994,88898.884,95990.357,91893.414,89574.005,92180.451,93585.713,94175.599,96246.855,98521.392,100529.962,102354.629,103481.705,105141.19,106650.264,108769.515,110146.36,110515.512,111528.129,113122.819,113162.333,111789.023,109807.827,105997.531,101988.173,99258.34,99972.011,107773.067,109573.175,104943.705,99697.687,91955.437,83585.894,75155.821,69598.728,77339.671,73051.402,4
NSLP,VICAGL,2006.3.10,30/06/2006 22:02,66962.105,62612.488,63776.836,60383.302,56877.231,54321.705,53437.798,53200.291,54701.255,57562.451,64992.324,74376.845,86425.134,93332.279,90101.5,88745.202,92369.45,93417.131,94681.192,96114.468,97138.726,98494.157,99245.719,99198.537,99658.58,100052.318,99870.66,100636.917,101758.204,102040.768,102226.967,103131.128,102373.019,101147.759,99152.2,96527.178,94262.369,95720.487,102511.382,104518.455,100896.478,96510.515,90749.668,85246.266,78921.079,74239.307,82061.63,76839.21,5
NSLP,VICAGL,2006.3.11,30/06/2006 22:02,69907.853,64428.331,65238.677,61163.667,57606.635,54661.5,53068.553,52379.21,52350.055,52942.258,54914.87,57947.25,62873.05,68347.29,71678.141,76463.587,81681.51,84467.703,85879.062,86716.467,87572.544,88260.64,88591.494,88835.803,88529.454,88484.018,88773.35,90341.673,91647.67,93270.928,95073.436,97695.988,99330.407,100416.554,100639.083,98926.909,96383.848,95743.789,101815.078,103091.254,99784.525,95668.509,90652.899,85171.97,80372.734,75902.754,84064.658,79312.837,6
NSLP,VICAGL,2006.3.12,05/07/2006 22:03,72277.082,66873.665,67193.849,62732.503,58902.436,55784.104,54022.39,52769.053,52593.675,52337.224,52714.004,53818.588,55430.865,59278.057,61309.995,65615.638,70867.605,76108.776,82961.675,88096.85,93809.83,99983.812,106147.991,110864.477,114452.757,118255.893,123024.9,127960.267,133480.884,139138.404,145223.66,150702.999,154698.443,158198.278,158838.883,155835.6,152177.8,151731.746,153828.332,152342.998,146053.621,134829.285,124790.004,113998.837,103500.358,96144.707,101056.379,92675.465,0
NSLP,VICAGL,2006.3.13,05/07/2006 22:03,85107.261,78898.691,78931.623,73984.3,69853.055,66235.092,64221.58,62584.73,61475.389,60488.189,61296.283,62194.979,67569.915,72691.143,72015.314,74360.261,78866.783,82382.639,86177.624,87172.362,87464.08,87545.916,87421.183,86051.675,84202.391,82811.776,82312.253,82173.028,82419.271,83081.147,84583.462,86948.861,89414.931,91585.395,92507.468,91204.962,90926.538,94022.356,100718.803,101811.344,98044.026,93434.442,87224.82,80352.864,72922.816,68082.69,76235.088,72025.47,1
NSLP,VICAGL,2006.3.14,05/07/2006 22:03,66587.632,62025.217,63055.367,59521.581,55980.681,53308.705,52681.2,52386.863,53233.943,56034.672,62388.052,70236.617,79557.487,86103.439,86032.636,89071.164,92669.65,93693.088,93656.289,95195.456,96224.76,96621.123,95692.529,94957.313,95092.123,94472.712,94540.315,94579.2,94404.314,94752.086,94820.949,95012.023,96010.602,95377.033,94351.795,92402.783,91789.053,96017.586,103959.868,103897.89,100936.166,97312.684,90069.701,81846.301,73571.266,67772.559,75962.392,71690.513,2
NSLP,VICAGL,2006.3.15,05/07/2006 22:03,66445.402,61986.194,63213.71,59289.927,55903.238,53314.858,52031.133,51895.207,53380.943,56671.274,63736.374,71640.587,81307.733,87800.53,88288.233,90070.644,93032.976,93744.993,94278.944,95164.23,95837.066,96635.768,97269.944,96831.406,96743.21,96563.67,96535.586,96534.229,96123.183,95954.068,95958.821,96158.321,96825.417,96362.653,96256.03,96548.15,99434.794,101993.08,105673.632,101120.375,97559.87,95275.55,89270.452,84913.708,76018.896,69998.307,78193.744,73245.282,3
NSLP,VICAGL,2006.3.16,05/07/2006 22:03,67274.667,62748.98,64306.882,60103.421,56943.08,54022.291,53396.156,53318.621,54450.226,57458.631,64666.302,71738.459,82805.455,90761.498,91591.258,96806.518,100468.626,100373.128,99921.835,99999.818,100021.929,100108.707,99737.12,98477.772,98097.266,97445.374,97181.289,97688.647,97868.413,97220.276,96624.312,97292.026,96907.912,97609.634,98253.043,99371.646,99029.04,102826.935,108442.065,108360.947,104345.167,98495.604,91376.968,83647.083,75736.286,70456.787,78137.177,73994.397,4
NSLP,VICAGL,2006.3.17,05/07/2006 22:03,68069.207,62847.351,64166.213,60549.789,56970.407,53898.183,52682.278,52426.663,53453.335,56598.96,63291.696,70857.906,81188.134,89519.172,90021.103,92752.798,95835.128,97243.638,97169.192,97338.078,97376.656,96958.13,96724.798,95511.245,94486.255,93374.109,93076.171,92231.414,91493.424,91124.518,90972.585,90851.214,91392.853,91371.798,91057.065,90245.541,90383.475,94826.59,102337.737,102162.698,98255.332,94094.45,88987.993,83515.205,78033.67,73348.174,81528.461,76492.55,5
NSLP,VICAGL,2006.3.18,05/07/2006 22:03,70228.672,65162.344,66040.836,62050.23,57801.669,54922.686,53280.084,52380.636,52186.846,52938.588,54839.334,57387.17,62174.937,68335.982,71446.983,77031.207,82934.891,85257.137,87187.578,87905.293,88431.163,88336.682,87691.261,86228.925,84813.027,83387.071,82381.128,81302.708,80902.662,80634.297,81067.677,82026.629,83043.619,85250.665,87442.258,88677.8,90791.101,94357.388,98384.223,97463.481,94512.747,91467.457,87427.747,82550.508,77667.303,73618.393,82156.764,77671.526,6
NSLP,VICAGL,2006.3.19,16/07/2006 22:02,72925.172,67443.402,67794.801,63604.515,59678.275,56697.638,54329.535,52961.033,52326.35,52288.02,53271.345,54610.678,56917.827,60643.748,62291.037,66186.325,71398.258,74784.915,78538.908,79760.413,80656.199,81797.786,81691.102,81402.294,79925.411,78570.971,77922.196,77132.572,76990.954,77475.763,78608.841,80673.19,82555.805,84855.068,86756.937,88203.822,90624.685,95969.457,102996.272,102767.342,99349.84,94634.58,88194.238,80975.894,73972.425,68642.701,77246.804,73362.151,0
NSLP,VICAGL,2006.3.20,16/07/2006 22:02,68203.225,63884.82,64503.432,61080.36,57685.841,55191.249,53752.808,53385.671,54422.266,57184.791,63934.913,71515.421,81482.764,88710.845,88593.582,90971.061,94128.598,95384.951,96202.369,97029.086,97476.594,97860.998,97880.718,96675.644,96394.978,96237.074,96405.677,96225.342,96392.227,97083.812,97301.721,97175.532,96998.963,96305.498,95709.693,94863.465,95614.793,100906.876,108350.232,107305.536,103049.254,98014.488,92417.08,84186.865,76160.934,70654.727,78299.237,74228.818,1
NSLP,VICAGL,2006.3.21,16/07/2006 22:02,68306.469,63389.273,64473.385,61109.094,57660.586,54990.128,53308.618,53005.021,54236.012,57514.227,64536.399,72418.968,82478.295,90004.325,89308.123,91121.605,93966.685,94388.62,94815.942,95641.704,96034.262,96787.846,97432.203,97112.987,97868.689,98610.458,99888.814,100712.018,101795.546,102803.106,103636.537,103616.47,103696.464,102842.722,100498.949,98597.72,98925.571,103569.173,110208.928,108465.852,105284.669,100202.171,93296.118,85204.915,77605.717,71828.209,79504.421,74651.909,2
NSLP,VICAGL,2006.3.22,16/07/2006 22:02,68325.949,63648.741,64670.005,61160.992,57692.168,55047.064,53426.054,53450.79,54812.269,57894.391,64496.615,72643.412,82061.013,90526.551,89138.553,91283.195,94762.496,95743.736,97403.583,98786.966,100667.453,102315.452,103217.147,103949.805,105704.189,107233.001,109235.807,111011.992,112878.062,114588.905,115580.808,116040.593,115345.686,112431.518,108860.679,105881.36,105081.759,108539.575,115556.845,113230.005,107897.317,103417.818,96091.689,88629.28,80304.432,74016.688,81707.662,76463.873,3
NSLP,VICAGL,2006.3.23,16/07/2006 22:02,69824.887,64857.377,66096.658,62077.107,58359.241,55913.866,54708.035,54370.612,55578.736,58296.165,64752.4,72365.895,81307.336,88863.243,88010.07,90531.325,94508.504,96859.357,97921.098,99997.035,102360.172,104205.408,105863.244,106534.303,107847.165,109453.722,111347.362,113815.755,114539.971,115247.901,115870.216,115888.951,115266.055,113355.131,110743.155,107649.673,106085.019,109363.921,115265.688,113760.37,107179.83,102609.413,96008.191,88405.288,81043.827,75014.689,82352.628,76833.346,4
NSLP,VICAGL,2006.3.24,16/07/2006 22:02,70043.705,64978.243,66047.247,62387.295,58517.773,55790.128,54416.482,54324.597,55513.738,58013.636,65099.119,72115.233,81775.336,90051.221,89666.332,92228.959,96311.18,98402.513,99991.739,102486.71,104737.01,107039.668,109540.134,111232.141,113524.241,116359.485,120227.934,123590.768,126755.042,129547.178,132479.001,134667.479,134346.977,132636.51,129108.72,124425.248,120256.271,121730.425,125124.811,122068.781,115788.025,109329.879,102345.448,95927.308,88967.073,82848.868,89526.186,82622.936,5
NSLP,VICAGL,2006.3.25,16/07/2006 22:02,75196.619,69211.154,69653.002,64899.843,60930.265,58010.182,56181.946,55124.575,54897.557,55326.139,57549.17,59878.895,63852.554,70272.999,72908.122,78611.085,85242.303,89286.517,92370.39,94252.672,96729.263,98798.444,100257.556,102280.964,103612.31,105791.95,108574.911,111722.615,115034.542,118597.128,121586.357,124557.542,126591.218,127036.877,125909.94,121857.395,118336.794,119202.684,120885.273,118023.222,112702.705,107675.885,102468.16,96260.401,90056.398,84998.123,91447.062,85151.903,6
NSLP,VICAGL,2006.3.26,20/07/2006 05:03,77622.637,71496.445,71295.237,67038.173,62582.625,59296.145,56881.72,55795.942,55037.478,54696.309,55064.975,55796.996,57396.302,61520.094,63043.972,67417.214,72926.548,77427.89,82717.071,86411.461,89881.129,93646.862,98341.754,101891.132,105221.942,108581.482,111721.418,115140.011,118478.347,122051.546,125658.401,129657.071,131704.132,133222.977,132451.62,128906.305,126751.3,128614.567,129353.307,124064.623,117088.551,109481.18,102218.883,92528.651,82735.41,76380.674,83846.563,78144.693,0
