Product code,Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),DayTyep_Idx,,,,interpolation rule: follow previous data
IDCJAC0016,66006,2006,1,1,34.1,0,,,,
IDCJAC0016,66006,2006,1,2,8.9,1,,,,
IDCJAC0016,66006,2006,1,3,34.5,2,,,,
IDCJAC0016,66006,2006,1,4,6,3,,,,
IDCJAC0016,66006,2006,1,5,7.7,4,,,,
IDCJAC0016,66006,2006,1,6,23.3,5,,,,
IDCJAC0016,66006,2006,1,7,31.3,6,,,,
IDCJAC0016,66006,2006,1,8,31.8,0,,,,
IDCJAC0016,66006,2006,1,9,29.9,1,,,,
IDCJAC0016,66006,2006,1,10,32.2,2,,,,
IDCJAC0016,66006,2006,1,11,29.8,3,,,,
IDCJAC0016,66006,2006,1,12,21.9,4,,,,
IDCJAC0016,66006,2006,1,13,9.1,5,,,,
IDCJAC0016,66006,2006,1,14,30.9,6,,,,
IDCJAC0016,66006,2006,1,15,12.8,0,,,,
IDCJAC0016,66006,2006,1,16,9.3,1,,,,
IDCJAC0016,66006,2006,1,17,9.5,2,,,,
IDCJAC0016,66006,2006,1,18,4.7,3,,,,
IDCJAC0016,66006,2006,1,19,9.9,4,,,,
IDCJAC0016,66006,2006,1,20,22.7,5,,,,
IDCJAC0016,66006,2006,1,21,31.8,6,,,,
IDCJAC0016,66006,2006,1,22,32.8,0,,,,
IDCJAC0016,66006,2006,1,23,31.3,1,,,,
IDCJAC0016,66006,2006,1,24,8.1,2,,,,
IDCJAC0016,66006,2006,1,25,9.1,3,,,,
IDCJAC0016,66006,2006,1,26,16.9,4,,,,
IDCJAC0016,66006,2006,1,27,29.4,5,,,,
IDCJAC0016,66006,2006,1,28,31,6,,,,
IDCJAC0016,66006,2006,1,29,31.1,0,,,,
IDCJAC0016,66006,2006,1,30,29.3,1,,,,
IDCJAC0016,66006,2006,1,31,11.8,2,,,,
IDCJAC0016,66006,2006,2,1,28.3,3,,,,
IDCJAC0016,66006,2006,2,2,22.8,4,,,,
IDCJAC0016,66006,2006,2,3,9.9,5,,,,
IDCJAC0016,66006,2006,2,4,4.7,6,,,,
IDCJAC0016,66006,2006,2,5,22.3,0,,,,
IDCJAC0016,66006,2006,2,6,30.5,1,,,,
IDCJAC0016,66006,2006,2,7,13.9,2,,,,
IDCJAC0016,66006,2006,2,8,28.5,3,,,,
IDCJAC0016,66006,2006,2,9,27.2,4,,,,
IDCJAC0016,66006,2006,2,10,25.5,5,,,,
IDCJAC0016,66006,2006,2,11,28.2,6,,,,
IDCJAC0016,66006,2006,2,12,27.2,0,,,,
IDCJAC0016,66006,2006,2,13,28.5,1,,,,
IDCJAC0016,66006,2006,2,14,7.3,2,,,,
IDCJAC0016,66006,2006,2,15,14.9,3,,,,
IDCJAC0016,66006,2006,2,16,11.2,4,,,,
IDCJAC0016,66006,2006,2,17,27.5,5,,,,
IDCJAC0016,66006,2006,2,18,21.8,6,,,,
IDCJAC0016,66006,2006,2,19,25.7,0,,,,
IDCJAC0016,66006,2006,2,20,6.5,1,,,,
IDCJAC0016,66006,2006,2,21,21.9,2,,,,
IDCJAC0016,66006,2006,2,22,17.3,3,,,,
IDCJAC0016,66006,2006,2,23,17,4,,,,
IDCJAC0016,66006,2006,2,24,25.3,5,,,,
IDCJAC0016,66006,2006,2,25,26.1,6,,,,
IDCJAC0016,66006,2006,2,26,12.4,0,,,,
IDCJAC0016,66006,2006,2,27,9.9,1,,,,
IDCJAC0016,66006,2006,2,28,24.2,2,,,,
IDCJAC0016,66006,2006,3,1,15,3,,,,
IDCJAC0016,66006,2006,3,2,18.7,4,,,,
IDCJAC0016,66006,2006,3,3,14.5,5,,,,
IDCJAC0016,66006,2006,3,4,16.8,6,,,,
IDCJAC0016,66006,2006,3,5,21.5,0,,,,
IDCJAC0016,66006,2006,3,6,25.9,1,,,,
IDCJAC0016,66006,2006,3,7,26.8,2,,,,
IDCJAC0016,66006,2006,3,8,21.8,3,,,,
IDCJAC0016,66006,2006,3,9,26.1,4,,,,
IDCJAC0016,66006,2006,3,10,23,5,,,,
IDCJAC0016,66006,2006,3,11,18.8,6,,,,
IDCJAC0016,66006,2006,3,12,25,0,,,,
IDCJAC0016,66006,2006,3,13,19.6,1,,,,
IDCJAC0016,66006,2006,3,14,9.1,2,,,,
IDCJAC0016,66006,2006,3,15,5.8,3,,,,
IDCJAC0016,66006,2006,3,16,10.9,4,,,,
IDCJAC0016,66006,2006,3,17,24.2,5,,,,
IDCJAC0016,66006,2006,3,18,11.9,6,,,,
IDCJAC0016,66006,2006,3,19,19.7,0,,,,
IDCJAC0016,66006,2006,3,20,4.4,1,,,,
IDCJAC0016,66006,2006,3,21,12.2,2,,,,
IDCJAC0016,66006,2006,3,22,13.5,3,,,,
IDCJAC0016,66006,2006,3,23,14.2,4,,,,
IDCJAC0016,66006,2006,3,24,14.7,5,,,,
IDCJAC0016,66006,2006,3,25,17.4,6,,,,
IDCJAC0016,66006,2006,3,26,20.4,0,,,,
IDCJAC0016,66006,2006,3,27,20.3,1,,,,
IDCJAC0016,66006,2006,3,28,16.3,2,,,,
IDCJAC0016,66006,2006,3,29,14.1,3,,,,
IDCJAC0016,66006,2006,3,30,13.6,4,,,,
IDCJAC0016,66006,2006,3,31,11.8,5,,,,
IDCJAC0016,66006,2006,4,1,16.3,6,,,,
IDCJAC0016,66006,2006,4,2,22.2,0,,,,
IDCJAC0016,66006,2006,4,3,20.9,1,,,,
IDCJAC0016,66006,2006,4,4,19.3,2,,,,
IDCJAC0016,66006,2006,4,5,20.3,3,,,,
IDCJAC0016,66006,2006,4,6,20.1,4,,,,
IDCJAC0016,66006,2006,4,7,20.1,5,,,,
IDCJAC0016,66006,2006,4,8,20,6,,,,
IDCJAC0016,66006,2006,4,9,19.4,0,,,,
IDCJAC0016,66006,2006,4,10,16.8,1,,,,
IDCJAC0016,66006,2006,4,11,19.3,2,,,,
IDCJAC0016,66006,2006,4,12,19,3,,,,
IDCJAC0016,66006,2006,4,13,8.1,4,,,,
IDCJAC0016,66006,2006,4,14,17,5,,,,
IDCJAC0016,66006,2006,4,15,17.7,6,,,,
IDCJAC0016,66006,2006,4,16,18.1,0,,,,
IDCJAC0016,66006,2006,4,17,18.1,1,,,,
IDCJAC0016,66006,2006,4,18,6.2,2,,,,
IDCJAC0016,66006,2006,4,19,17.1,3,,,,
IDCJAC0016,66006,2006,4,20,16.2,4,,,,
IDCJAC0016,66006,2006,4,21,15.2,5,,,,
IDCJAC0016,66006,2006,4,22,17.4,6,,,,
IDCJAC0016,66006,2006,4,23,17.4,0,,,,
IDCJAC0016,66006,2006,4,24,15,1,,,,
IDCJAC0016,66006,2006,4,25,9.7,2,,,,
IDCJAC0016,66006,2006,4,26,12.1,3,,,,
IDCJAC0016,66006,2006,4,27,13.2,4,,,,
IDCJAC0016,66006,2006,4,28,15.5,5,,,,
IDCJAC0016,66006,2006,4,29,12.6,6,,,,
IDCJAC0016,66006,2006,4,30,10.4,0,,,,
IDCJAC0016,66006,2006,5,1,8.6,1,,,,
IDCJAC0016,66006,2006,5,2,8.6,2,,,,
IDCJAC0016,66006,2006,5,3,14.9,3,,,,
IDCJAC0016,66006,2006,5,4,14.9,4,,,,
IDCJAC0016,66006,2006,5,5,14.8,5,,,,
IDCJAC0016,66006,2006,5,6,14.1,6,,,,
IDCJAC0016,66006,2006,5,7,13.8,0,,,,
IDCJAC0016,66006,2006,5,8,14.5,1,,,,
IDCJAC0016,66006,2006,5,9,14,2,,,,
IDCJAC0016,66006,2006,5,10,13.2,3,,,,
IDCJAC0016,66006,2006,5,11,8.1,4,,,,
IDCJAC0016,66006,2006,5,12,3.6,5,,,,
IDCJAC0016,66006,2006,5,13,12.9,6,,,,
IDCJAC0016,66006,2006,5,14,8.2,0,,,,
IDCJAC0016,66006,2006,5,15,7.2,1,,,,
IDCJAC0016,66006,2006,5,16,6.6,2,,,,
IDCJAC0016,66006,2006,5,17,12,3,,,,
IDCJAC0016,66006,2006,5,18,10,4,,,,
IDCJAC0016,66006,2006,5,19,12.1,5,,,,
IDCJAC0016,66006,2006,5,20,6.7,6,,,,
IDCJAC0016,66006,2006,5,21,11.2,0,,,,
IDCJAC0016,66006,2006,5,22,10.1,1,,,,
IDCJAC0016,66006,2006,5,23,4.8,2,,,,
IDCJAC0016,66006,2006,5,24,10.3,3,,,,
IDCJAC0016,66006,2006,5,25,11.6,4,,,,
IDCJAC0016,66006,2006,5,26,11.2,5,,,,
IDCJAC0016,66006,2006,5,27,8,6,,,,
IDCJAC0016,66006,2006,5,28,11,0,,,,
IDCJAC0016,66006,2006,5,29,10.8,1,,,,
IDCJAC0016,66006,2006,5,30,8,2,,,,
IDCJAC0016,66006,2006,5,31,7.7,3,,,,
IDCJAC0016,66006,2006,6,1,5,4,,,,
IDCJAC0016,66006,2006,6,2,5.5,5,,,,
IDCJAC0016,66006,2006,6,3,3.9,6,,,,
IDCJAC0016,66006,2006,6,4,9.2,0,,,,
IDCJAC0016,66006,2006,6,5,0.9,1,,,,
IDCJAC0016,66006,2006,6,6,3.5,2,,,,
IDCJAC0016,66006,2006,6,7,9,3,,,,
IDCJAC0016,66006,2006,6,8,9.9,4,,,,
IDCJAC0016,66006,2006,6,9,5.2,5,,,,
IDCJAC0016,66006,2006,6,10,1.5,6,,,,
IDCJAC0016,66006,2006,6,11,2.4,0,,,,
IDCJAC0016,66006,2006,6,12,10.7,1,,,,
IDCJAC0016,66006,2006,6,13,10.7,2,,,,
IDCJAC0016,66006,2006,6,14,10.8,3,,,,
IDCJAC0016,66006,2006,6,15,10.9,4,,,,
IDCJAC0016,66006,2006,6,16,10.5,5,,,,
IDCJAC0016,66006,2006,6,17,10.2,6,,,,
IDCJAC0016,66006,2006,6,18,10,0,,,,
IDCJAC0016,66006,2006,6,19,6.6,1,,,,
IDCJAC0016,66006,2006,6,20,9,2,,,,
IDCJAC0016,66006,2006,6,21,4.6,3,,,,
IDCJAC0016,66006,2006,6,22,5.3,4,,,,
IDCJAC0016,66006,2006,6,23,8.2,5,,,,
IDCJAC0016,66006,2006,6,24,9.8,6,,,,
IDCJAC0016,66006,2006,6,25,9.3,0,,,,
IDCJAC0016,66006,2006,6,26,8.6,1,,,,
IDCJAC0016,66006,2006,6,27,10.6,2,,,,
IDCJAC0016,66006,2006,6,28,10.7,3,,,,
IDCJAC0016,66006,2006,6,29,10.7,4,,,,
IDCJAC0016,66006,2006,6,30,3.9,5,,,,
IDCJAC0016,66006,2006,7,1,10.2,6,,,,
IDCJAC0016,66006,2006,7,2,9,0,,,,
IDCJAC0016,66006,2006,7,3,8.2,1,,,,
IDCJAC0016,66006,2006,7,4,5.2,2,,,,
IDCJAC0016,66006,2006,7,5,10.5,3,,,,
IDCJAC0016,66006,2006,7,6,10.6,4,,,,
IDCJAC0016,66006,2006,7,7,10.8,5,,,,
IDCJAC0016,66006,2006,7,8,10.6,6,,,,
IDCJAC0016,66006,2006,7,9,11,0,,,,
IDCJAC0016,66006,2006,7,10,11.4,1,,,,
IDCJAC0016,66006,2006,7,11,11.1,2,,,,
IDCJAC0016,66006,2006,7,12,6.1,3,,,,
IDCJAC0016,66006,2006,7,13,9.9,4,,,,
IDCJAC0016,66006,2006,7,14,6,5,,,,
IDCJAC0016,66006,2006,7,15,6,6,,,,
IDCJAC0016,66006,2006,7,16,8.4,0,,,,
IDCJAC0016,66006,2006,7,17,7.7,1,,,,
IDCJAC0016,66006,2006,7,18,6.6,2,,,,
IDCJAC0016,66006,2006,7,19,5.7,3,,,,
IDCJAC0016,66006,2006,7,20,8.2,4,,,,
IDCJAC0016,66006,2006,7,21,6,5,,,,
IDCJAC0016,66006,2006,7,22,8.9,6,,,,
IDCJAC0016,66006,2006,7,23,11.5,0,,,,
IDCJAC0016,66006,2006,7,24,5.9,1,,,,
IDCJAC0016,66006,2006,7,25,7.5,2,,,,
IDCJAC0016,66006,2006,7,26,4.9,3,,,,
IDCJAC0016,66006,2006,7,27,11,4,,,,
IDCJAC0016,66006,2006,7,28,12.4,5,,,,
IDCJAC0016,66006,2006,7,29,13.3,6,,,,
IDCJAC0016,66006,2006,7,30,13.7,0,,,,
IDCJAC0016,66006,2006,7,31,11.7,1,,,,
IDCJAC0016,66006,2006,8,1,13.2,2,,,,
IDCJAC0016,66006,2006,8,2,8.1,3,,,,
IDCJAC0016,66006,2006,8,3,13.2,4,,,,
IDCJAC0016,66006,2006,8,4,3.6,5,,,,
IDCJAC0016,66006,2006,8,5,6.2,6,,,,
IDCJAC0016,66006,2006,8,6,10.9,0,,,,
IDCJAC0016,66006,2006,8,7,12.4,1,,,,
IDCJAC0016,66006,2006,8,8,14.5,2,,,,
IDCJAC0016,66006,2006,8,9,9.3,3,,,,
IDCJAC0016,66006,2006,8,10,12.3,4,,,,
IDCJAC0016,66006,2006,8,11,14.8,5,,,,
IDCJAC0016,66006,2006,8,12,14.8,6,,,,
IDCJAC0016,66006,2006,8,13,15.2,0,,,,
IDCJAC0016,66006,2006,8,14,15.5,1,,,,
IDCJAC0016,66006,2006,8,15,14.5,2,,,,
IDCJAC0016,66006,2006,8,16,13.8,3,,,,
IDCJAC0016,66006,2006,8,17,14.6,4,,,,
IDCJAC0016,66006,2006,8,18,16.1,5,,,,
IDCJAC0016,66006,2006,8,19,16.8,6,,,,
IDCJAC0016,66006,2006,8,20,16.9,0,,,,
IDCJAC0016,66006,2006,8,21,15.7,1,,,,
IDCJAC0016,66006,2006,8,22,17.2,2,,,,
IDCJAC0016,66006,2006,8,23,17.4,3,,,,
IDCJAC0016,66006,2006,8,24,5.3,4,,,,
IDCJAC0016,66006,2006,8,25,11.9,5,,,,
IDCJAC0016,66006,2006,8,26,14.4,6,,,,
IDCJAC0016,66006,2006,8,27,14.6,0,,,,
IDCJAC0016,66006,2006,8,28,10.6,1,,,,
IDCJAC0016,66006,2006,8,29,11.8,2,,,,
IDCJAC0016,66006,2006,8,30,11.3,3,,,,
IDCJAC0016,66006,2006,8,31,14.2,4,,,,
IDCJAC0016,66006,2006,9,1,18.5,5,,,,
IDCJAC0016,66006,2006,9,2,18.5,6,,,,
IDCJAC0016,66006,2006,9,3,10.6,0,,,,
IDCJAC0016,66006,2006,9,4,19.4,1,,,,
IDCJAC0016,66006,2006,9,5,19.5,2,,,,
IDCJAC0016,66006,2006,9,6,15.4,3,,,,
IDCJAC0016,66006,2006,9,7,9.9,4,,,,
IDCJAC0016,66006,2006,9,8,12.7,5,,,,
IDCJAC0016,66006,2006,9,9,8.8,6,,,,
IDCJAC0016,66006,2006,9,10,9,0,,,,
IDCJAC0016,66006,2006,9,11,10,1,,,,
IDCJAC0016,66006,2006,9,12,12.9,2,,,,
IDCJAC0016,66006,2006,9,13,17.5,3,,,,
IDCJAC0016,66006,2006,9,14,20.4,4,,,,
IDCJAC0016,66006,2006,9,15,21.7,5,,,,
IDCJAC0016,66006,2006,9,16,21.2,6,,,,
IDCJAC0016,66006,2006,9,17,19.4,0,,,,
IDCJAC0016,66006,2006,9,18,21.4,1,,,,
IDCJAC0016,66006,2006,9,19,22.2,2,,,,
IDCJAC0016,66006,2006,9,20,21.7,3,,,,
IDCJAC0016,66006,2006,9,21,20.5,4,,,,
IDCJAC0016,66006,2006,9,22,23.5,5,,,,
IDCJAC0016,66006,2006,9,23,23.1,6,,,,
IDCJAC0016,66006,2006,9,24,18.1,0,,,,
IDCJAC0016,66006,2006,9,25,23.8,1,,,,
IDCJAC0016,66006,2006,9,26,13.5,2,,,,
IDCJAC0016,66006,2006,9,27,20,3,,,,
IDCJAC0016,66006,2006,9,28,19.3,4,,,,
IDCJAC0016,66006,2006,9,29,19.8,5,,,,
IDCJAC0016,66006,2006,9,30,23,6,,,,
IDCJAC0016,66006,2006,10,1,24.9,0,,,,
IDCJAC0016,66006,2006,10,2,23.5,1,,,,
IDCJAC0016,66006,2006,10,3,17.3,2,,,,
IDCJAC0016,66006,2006,10,4,21.4,3,,,,
IDCJAC0016,66006,2006,10,5,25.5,4,,,,
IDCJAC0016,66006,2006,10,6,13.6,5,,,,
IDCJAC0016,66006,2006,10,7,26.1,6,,,,
IDCJAC0016,66006,2006,10,8,22.1,0,,,,
IDCJAC0016,66006,2006,10,9,25.5,1,,,,
IDCJAC0016,66006,2006,10,10,16.9,2,,,,
IDCJAC0016,66006,2006,10,11,27.5,3,,,,
IDCJAC0016,66006,2006,10,12,27.6,4,,,,
IDCJAC0016,66006,2006,10,13,27.6,5,,,,
IDCJAC0016,66006,2006,10,14,25.9,6,,,,
IDCJAC0016,66006,2006,10,15,5.4,0,,,,
IDCJAC0016,66006,2006,10,16,3.3,1,,,,
IDCJAC0016,66006,2006,10,17,7.1,2,,,,
IDCJAC0016,66006,2006,10,18,10.6,3,,,,
IDCJAC0016,66006,2006,10,19,25,4,,,,
IDCJAC0016,66006,2006,10,20,17.3,5,,,,
IDCJAC0016,66006,2006,10,21,2.5,6,,,,
IDCJAC0016,66006,2006,10,22,20,0,,,,
IDCJAC0016,66006,2006,10,23,25.2,1,,,,
IDCJAC0016,66006,2006,10,24,29.9,2,,,,
IDCJAC0016,66006,2006,10,25,10.9,3,,,,
IDCJAC0016,66006,2006,10,26,8.6,4,,,,
IDCJAC0016,66006,2006,10,27,20.6,5,,,,
IDCJAC0016,66006,2006,10,28,29.7,6,,,,
IDCJAC0016,66006,2006,10,29,26.1,0,,,,
IDCJAC0016,66006,2006,10,30,24.6,1,,,,
IDCJAC0016,66006,2006,10,31,29.6,2,,,,
IDCJAC0016,66006,2006,11,1,27.6,3,,,,
IDCJAC0016,66006,2006,11,2,19.9,4,,,,
IDCJAC0016,66006,2006,11,3,5.4,5,,,,
IDCJAC0016,66006,2006,11,4,2.1,6,,,,
IDCJAC0016,66006,2006,11,5,9.4,0,,,,
IDCJAC0016,66006,2006,11,6,13,1,,,,
IDCJAC0016,66006,2006,11,7,19.8,2,,,,
IDCJAC0016,66006,2006,11,8,13.2,3,,,,
IDCJAC0016,66006,2006,11,9,13.3,4,,,,
IDCJAC0016,66006,2006,11,10,28.8,5,,,,
IDCJAC0016,66006,2006,11,11,30.5,6,,,,
IDCJAC0016,66006,2006,11,12,21,0,,,,
IDCJAC0016,66006,2006,11,13,18.3,1,,,,
IDCJAC0016,66006,2006,11,14,31.9,2,,,,
IDCJAC0016,66006,2006,11,15,24.5,3,,,,
IDCJAC0016,66006,2006,11,16,19.8,4,,,,
IDCJAC0016,66006,2006,11,17,30.9,5,,,,
IDCJAC0016,66006,2006,11,18,32.3,6,,,,
IDCJAC0016,66006,2006,11,19,28.1,0,,,,
IDCJAC0016,66006,2006,11,20,29.2,1,,,,
IDCJAC0016,66006,2006,11,21,25.3,2,,,,
IDCJAC0016,66006,2006,11,22,17.6,3,,,,
IDCJAC0016,66006,2006,11,23,29.3,4,,,,
IDCJAC0016,66006,2006,11,24,18.5,5,,,,
IDCJAC0016,66006,2006,11,25,31.7,6,,,,
IDCJAC0016,66006,2006,11,26,20.9,0,,,,
IDCJAC0016,66006,2006,11,27,9.4,1,,,,
IDCJAC0016,66006,2006,11,28,29.6,2,,,,
IDCJAC0016,66006,2006,11,29,27.9,3,,,,
IDCJAC0016,66006,2006,11,30,24.5,4,,,,
IDCJAC0016,66006,2006,12,1,28.5,5,,,,
IDCJAC0016,66006,2006,12,2,7.6,6,,,,
IDCJAC0016,66006,2006,12,3,10.6,0,,,,
IDCJAC0016,66006,2006,12,4,28.6,1,,,,
IDCJAC0016,66006,2006,12,5,31.9,2,,,,
IDCJAC0016,66006,2006,12,6,31.1,3,,,,
IDCJAC0016,66006,2006,12,7,29.1,4,,,,
IDCJAC0016,66006,2006,12,8,24.8,5,,,,
IDCJAC0016,66006,2006,12,9,25.3,6,,,,
IDCJAC0016,66006,2006,12,10,31,0,,,,
IDCJAC0016,66006,2006,12,11,28.8,1,,,,
IDCJAC0016,66006,2006,12,12,2.7,2,,,,
IDCJAC0016,66006,2006,12,13,20.8,3,,,,
IDCJAC0016,66006,2006,12,14,24.7,4,,,,
IDCJAC0016,66006,2006,12,15,0.5,5,,,,
IDCJAC0016,66006,2006,12,16,9.8,6,,,,
IDCJAC0016,66006,2006,12,17,32,0,,,,
IDCJAC0016,66006,2006,12,18,33.5,1,,,,
IDCJAC0016,66006,2006,12,19,23.7,2,,,,
IDCJAC0016,66006,2006,12,20,11.5,3,,,,
IDCJAC0016,66006,2006,12,21,30.8,4,,,,
IDCJAC0016,66006,2006,12,22,28.2,5,,,,
IDCJAC0016,66006,2006,12,23,7.5,6,,,,
IDCJAC0016,66006,2006,12,24,4.7,0,,,,
IDCJAC0016,66006,2006,12,25,18.2,1,,,,
IDCJAC0016,66006,2006,12,26,32.6,2,,,,
IDCJAC0016,66006,2006,12,27,32.5,3,,,,
IDCJAC0016,66006,2006,12,28,31.8,4,,,,
IDCJAC0016,66006,2006,12,29,17.1,5,,,,
IDCJAC0016,66006,2006,12,30,20.7,6,,,,
IDCJAC0016,66006,2006,12,31,21.2,0,,,,
IDCJAC0016,66006,2007,1,1,23.3,1,,,,
IDCJAC0016,66006,2007,1,2,21.7,2,,,,
IDCJAC0016,66006,2007,1,3,22.5,3,,,,
IDCJAC0016,66006,2007,1,4,31.8,4,,,,
IDCJAC0016,66006,2007,1,5,33.6,5,,,,
IDCJAC0016,66006,2007,1,6,33.1,6,,,,
IDCJAC0016,66006,2007,1,7,12.4,0,,,,
IDCJAC0016,66006,2007,1,8,19.1,1,,,,
IDCJAC0016,66006,2007,1,9,28.6,2,,,,
IDCJAC0016,66006,2007,1,10,33.4,3,,,,
IDCJAC0016,66006,2007,1,11,33.2,4,,,,
IDCJAC0016,66006,2007,1,12,28.7,5,,,,
IDCJAC0016,66006,2007,1,13,18.5,6,,,,
IDCJAC0016,66006,2007,1,14,32.8,0,,,,
IDCJAC0016,66006,2007,1,15,32.7,1,,,,
IDCJAC0016,66006,2007,1,16,29.2,2,,,,
IDCJAC0016,66006,2007,1,17,31.2,3,,,,
IDCJAC0016,66006,2007,1,18,31.5,4,,,,
IDCJAC0016,66006,2007,1,19,31.9,5,,,,
IDCJAC0016,66006,2007,1,20,32.3,6,,,,
IDCJAC0016,66006,2007,1,21,29.7,0,,,,
IDCJAC0016,66006,2007,1,22,29.5,1,,,,
IDCJAC0016,66006,2007,1,23,30.2,2,,,,
IDCJAC0016,66006,2007,1,24,8,3,,,,
IDCJAC0016,66006,2007,1,25,11.5,4,,,,
IDCJAC0016,66006,2007,1,26,30,5,,,,
IDCJAC0016,66006,2007,1,27,24.3,6,,,,
IDCJAC0016,66006,2007,1,28,31.7,0,,,,
IDCJAC0016,66006,2007,1,29,31.5,1,,,,
IDCJAC0016,66006,2007,1,30,31.2,2,,,,
IDCJAC0016,66006,2007,1,31,14.1,3,,,,
IDCJAC0016,66006,2007,2,1,8.1,4,,,,
IDCJAC0016,66006,2007,2,2,22.3,5,,,,
IDCJAC0016,66006,2007,2,3,29.8,6,,,,
IDCJAC0016,66006,2007,2,4,28.9,0,,,,
IDCJAC0016,66006,2007,2,5,28.4,1,,,,
IDCJAC0016,66006,2007,2,6,23,2,,,,
IDCJAC0016,66006,2007,2,7,19.6,3,,,,
IDCJAC0016,66006,2007,2,8,24.3,4,,,,
IDCJAC0016,66006,2007,2,9,24.4,5,,,,
IDCJAC0016,66006,2007,2,10,23.1,6,,,,
IDCJAC0016,66006,2007,2,11,22.8,0,,,,
IDCJAC0016,66006,2007,2,12,7.7,1,,,,
IDCJAC0016,66006,2007,2,13,20.9,2,,,,
IDCJAC0016,66006,2007,2,14,25.4,3,,,,
IDCJAC0016,66006,2007,2,15,28.5,4,,,,
IDCJAC0016,66006,2007,2,16,23.6,5,,,,
IDCJAC0016,66006,2007,2,17,28.3,6,,,,
IDCJAC0016,66006,2007,2,18,27.7,0,,,,
IDCJAC0016,66006,2007,2,19,26.2,1,,,,
IDCJAC0016,66006,2007,2,20,27.6,2,,,,
IDCJAC0016,66006,2007,2,21,27,3,,,,
IDCJAC0016,66006,2007,2,22,20.6,4,,,,
IDCJAC0016,66006,2007,2,23,25.3,5,,,,
IDCJAC0016,66006,2007,2,24,17.2,6,,,,
IDCJAC0016,66006,2007,2,25,6.8,0,,,,
IDCJAC0016,66006,2007,2,26,10.4,1,,,,
IDCJAC0016,66006,2007,2,27,17.7,2,,,,
IDCJAC0016,66006,2007,2,28,14.3,3,,,,
IDCJAC0016,66006,2007,3,1,14.9,4,,,,
IDCJAC0016,66006,2007,3,2,23.5,5,,,,
IDCJAC0016,66006,2007,3,3,26.5,6,,,,
IDCJAC0016,66006,2007,3,4,19.2,0,,,,
IDCJAC0016,66006,2007,3,5,7.9,1,,,,
IDCJAC0016,66006,2007,3,6,21.4,2,,,,
IDCJAC0016,66006,2007,3,7,17.4,3,,,,
IDCJAC0016,66006,2007,3,8,21,4,,,,
IDCJAC0016,66006,2007,3,9,21.4,5,,,,
IDCJAC0016,66006,2007,3,10,24,6,,,,
IDCJAC0016,66006,2007,3,11,24.7,0,,,,
IDCJAC0016,66006,2007,3,12,15.2,1,,,,
IDCJAC0016,66006,2007,3,13,12.6,2,,,,
IDCJAC0016,66006,2007,3,14,24.3,3,,,,
IDCJAC0016,66006,2007,3,15,24.5,4,,,,
IDCJAC0016,66006,2007,3,16,14.8,5,,,,
IDCJAC0016,66006,2007,3,17,11.4,6,,,,
IDCJAC0016,66006,2007,3,18,9.7,0,,,,
IDCJAC0016,66006,2007,3,19,11.1,1,,,,
IDCJAC0016,66006,2007,3,20,13.6,2,,,,
IDCJAC0016,66006,2007,3,21,15.7,3,,,,
IDCJAC0016,66006,2007,3,22,20.2,4,,,,
IDCJAC0016,66006,2007,3,23,21.7,5,,,,
IDCJAC0016,66006,2007,3,24,17.7,6,,,,
IDCJAC0016,66006,2007,3,25,7.4,0,,,,
IDCJAC0016,66006,2007,3,26,16.2,1,,,,
IDCJAC0016,66006,2007,3,27,16.4,2,,,,
IDCJAC0016,66006,2007,3,28,21,3,,,,
IDCJAC0016,66006,2007,3,29,3.7,4,,,,
IDCJAC0016,66006,2007,3,30,20.4,5,,,,
IDCJAC0016,66006,2007,3,31,20,6,,,,
IDCJAC0016,66006,2007,4,1,17.8,0,,,,
IDCJAC0016,66006,2007,4,2,19.8,1,,,,
IDCJAC0016,66006,2007,4,3,14.1,2,,,,
IDCJAC0016,66006,2007,4,4,17.7,3,,,,
IDCJAC0016,66006,2007,4,5,17.2,4,,,,
IDCJAC0016,66006,2007,4,6,11.7,5,,,,
IDCJAC0016,66006,2007,4,7,10.4,6,,,,
IDCJAC0016,66006,2007,4,8,15.9,0,,,,
IDCJAC0016,66006,2007,4,9,16,1,,,,
IDCJAC0016,66006,2007,4,10,18.5,2,,,,
IDCJAC0016,66006,2007,4,11,18.8,3,,,,
IDCJAC0016,66006,2007,4,12,16.2,4,,,,
IDCJAC0016,66006,2007,4,13,14.2,5,,,,
IDCJAC0016,66006,2007,4,14,17.5,6,,,,
IDCJAC0016,66006,2007,4,15,17.4,0,,,,
IDCJAC0016,66006,2007,4,16,13.6,1,,,,
IDCJAC0016,66006,2007,4,17,14.3,2,,,,
IDCJAC0016,66006,2007,4,18,16.5,3,,,,
IDCJAC0016,66006,2007,4,19,10.6,4,,,,
IDCJAC0016,66006,2007,4,20,13.4,5,,,,
IDCJAC0016,66006,2007,4,21,16.4,6,,,,
IDCJAC0016,66006,2007,4,22,10.7,0,,,,
IDCJAC0016,66006,2007,4,23,6.4,1,,,,
IDCJAC0016,66006,2007,4,24,10.1,2,,,,
IDCJAC0016,66006,2007,4,25,4.9,3,,,,
IDCJAC0016,66006,2007,4,26,15.2,4,,,,
IDCJAC0016,66006,2007,4,27,5.5,5,,,,
IDCJAC0016,66006,2007,4,28,6.7,6,,,,
