Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality,DayTyep_Idx
IDCJAC0011,66062,2013,10,6,14.1,1,Y,0
IDCJAC0011,66062,2013,10,7,15.8,1,Y,1
IDCJAC0011,66062,2013,10,8,14.3,1,Y,2
IDCJAC0011,66062,2013,10,9,12.3,1,Y,3
IDCJAC0011,66062,2013,10,10,17.6,1,Y,4
IDCJAC0011,66062,2013,10,11,17.9,1,Y,5
IDCJAC0011,66062,2013,10,12,14.3,1,Y,6
IDCJAC0011,66062,2013,10,13,17.5,1,Y,0
IDCJAC0011,66062,2013,10,14,13.1,1,Y,1
IDCJAC0011,66062,2013,10,15,10.7,1,Y,2
IDCJAC0011,66062,2013,10,16,12.7,1,Y,3
IDCJAC0011,66062,2013,10,17,19.6,1,Y,4
IDCJAC0011,66062,2013,10,18,13.7,1,Y,5
IDCJAC0011,66062,2013,10,19,12.6,1,Y,6
IDCJAC0011,66062,2013,10,20,15.5,1,Y,0
IDCJAC0011,66062,2013,10,21,16.6,1,Y,1
IDCJAC0011,66062,2013,10,22,19.5,1,Y,2
IDCJAC0011,66062,2013,10,23,20.1,1,Y,3
IDCJAC0011,66062,2013,10,24,16.4,1,Y,4
IDCJAC0011,66062,2013,10,25,12.2,1,Y,5
IDCJAC0011,66062,2013,10,26,14,1,Y,6
IDCJAC0011,66062,2013,10,27,14.6,1,Y,0
IDCJAC0011,66062,2013,10,28,15.6,1,Y,1
IDCJAC0011,66062,2013,10,29,16.4,1,Y,2
IDCJAC0011,66062,2013,10,30,13.2,1,Y,3
IDCJAC0011,66062,2013,10,31,15.4,1,Y,4
IDCJAC0011,66062,2013,11,1,17.3,1,Y,5
IDCJAC0011,66062,2013,11,2,15.9,1,Y,6
IDCJAC0011,66062,2013,11,3,18.7,1,Y,0
IDCJAC0011,66062,2013,11,4,14.8,1,Y,1
IDCJAC0011,66062,2013,11,5,15,1,Y,2
IDCJAC0011,66062,2013,11,6,11.8,1,Y,3
IDCJAC0011,66062,2013,11,7,15,1,Y,4
IDCJAC0011,66062,2013,11,8,17.9,1,Y,5
IDCJAC0011,66062,2013,11,9,22.3,1,Y,6
IDCJAC0011,66062,2013,11,10,15.7,1,Y,0
IDCJAC0011,66062,2013,11,11,15.1,1,Y,1
IDCJAC0011,66062,2013,11,12,15.6,1,Y,2
IDCJAC0011,66062,2013,11,13,15.1,1,Y,3
IDCJAC0011,66062,2013,11,14,16.9,1,Y,4
IDCJAC0011,66062,2013,11,15,15.9,1,Y,5
IDCJAC0011,66062,2013,11,16,15.7,1,Y,6
IDCJAC0011,66062,2013,11,17,14.8,1,Y,0
IDCJAC0011,66062,2013,11,18,15.2,1,Y,1
IDCJAC0011,66062,2013,11,19,16.4,1,Y,2
IDCJAC0011,66062,2013,11,20,16.6,1,Y,3
IDCJAC0011,66062,2013,11,21,20.1,1,Y,4
IDCJAC0011,66062,2013,11,22,19.9,1,Y,5
IDCJAC0011,66062,2013,11,23,18.1,1,Y,6
IDCJAC0011,66062,2013,11,24,16.8,1,Y,0
IDCJAC0011,66062,2013,11,25,16.4,1,Y,1
IDCJAC0011,66062,2013,11,26,14.7,1,Y,2
IDCJAC0011,66062,2013,11,27,13.7,1,Y,3
IDCJAC0011,66062,2013,11,28,16.6,1,Y,4
IDCJAC0011,66062,2013,11,29,19.5,1,Y,5
IDCJAC0011,66062,2013,11,30,14.9,1,Y,6
IDCJAC0011,66062,2013,12,1,14,1,Y,0
IDCJAC0011,66062,2013,12,2,15.2,1,Y,1
IDCJAC0011,66062,2013,12,3,15.2,1,Y,2
IDCJAC0011,66062,2013,12,4,17.8,1,Y,3
IDCJAC0011,66062,2013,12,5,19,1,Y,4
IDCJAC0011,66062,2013,12,6,12.7,1,Y,5
IDCJAC0011,66062,2013,12,7,13.6,1,Y,6
IDCJAC0011,66062,2013,12,8,16.2,1,Y,0
IDCJAC0011,66062,2013,12,9,19.3,1,Y,1
IDCJAC0011,66062,2013,12,10,23,1,Y,2
IDCJAC0011,66062,2013,12,11,18.1,1,Y,3
IDCJAC0011,66062,2013,12,12,19.9,1,Y,4
IDCJAC0011,66062,2013,12,13,18.9,1,Y,5
IDCJAC0011,66062,2013,12,14,20.6,1,Y,6
IDCJAC0011,66062,2013,12,15,19.1,1,Y,0
IDCJAC0011,66062,2013,12,16,18.7,1,Y,1
IDCJAC0011,66062,2013,12,17,18.7,1,Y,2
IDCJAC0011,66062,2013,12,18,20.6,1,Y,3
IDCJAC0011,66062,2013,12,19,18.9,1,Y,4
IDCJAC0011,66062,2013,12,20,20.3,1,Y,5
IDCJAC0011,66062,2013,12,21,21.5,1,Y,6
IDCJAC0011,66062,2013,12,22,21.7,1,Y,0
IDCJAC0011,66062,2013,12,23,22.4,1,Y,1
IDCJAC0011,66062,2013,12,24,19.2,1,Y,2
IDCJAC0011,66062,2013,12,25,18.7,1,Y,3
IDCJAC0011,66062,2013,12,26,18.7,1,Y,4
IDCJAC0011,66062,2013,12,27,17.9,1,Y,5
IDCJAC0011,66062,2013,12,28,19.4,1,Y,6
IDCJAC0011,66062,2013,12,29,20,1,Y,0
IDCJAC0011,66062,2013,12,30,18.8,1,Y,1
IDCJAC0011,66062,2013,12,31,17.5,1,Y,2
IDCJAC0011,66062,2014,1,1,20.5,1,Y,3
IDCJAC0011,66062,2014,1,2,22.3,1,Y,4
IDCJAC0011,66062,2014,1,3,21,1,Y,5
IDCJAC0011,66062,2014,1,4,20.1,1,Y,6
IDCJAC0011,66062,2014,1,5,20.8,1,Y,0
IDCJAC0011,66062,2014,1,6,19.6,1,Y,1
IDCJAC0011,66062,2014,1,7,18.3,1,Y,2
IDCJAC0011,66062,2014,1,8,16.2,1,Y,3
IDCJAC0011,66062,2014,1,9,18.1,1,Y,4
IDCJAC0011,66062,2014,1,10,19,1,Y,5
IDCJAC0011,66062,2014,1,11,19.1,1,Y,6
IDCJAC0011,66062,2014,1,12,21.1,1,Y,0
IDCJAC0011,66062,2014,1,13,19.7,1,Y,1
IDCJAC0011,66062,2014,1,14,18.3,1,Y,2
IDCJAC0011,66062,2014,1,15,21.2,1,Y,3
IDCJAC0011,66062,2014,1,16,21.1,1,Y,4
IDCJAC0011,66062,2014,1,17,21.3,1,Y,5
IDCJAC0011,66062,2014,1,18,19.3,1,Y,6
IDCJAC0011,66062,2014,1,19,21.2,1,Y,0
IDCJAC0011,66062,2014,1,20,21.7,1,Y,1
IDCJAC0011,66062,2014,1,21,19.8,1,Y,2
IDCJAC0011,66062,2014,1,22,19.8,1,Y,3
IDCJAC0011,66062,2014,1,23,20.2,1,Y,4
IDCJAC0011,66062,2014,1,24,19.7,1,Y,5
IDCJAC0011,66062,2014,1,25,19.3,1,Y,6
IDCJAC0011,66062,2014,1,26,17.2,1,Y,0
IDCJAC0011,66062,2014,1,27,16,1,Y,1
IDCJAC0011,66062,2014,1,28,19.6,1,Y,2
IDCJAC0011,66062,2014,1,29,20.3,1,Y,3
IDCJAC0011,66062,2014,1,30,21.7,1,Y,4
IDCJAC0011,66062,2014,1,31,20.3,1,Y,5
IDCJAC0011,66062,2014,2,1,21.7,1,Y,6
IDCJAC0011,66062,2014,2,2,22.3,1,Y,0
IDCJAC0011,66062,2014,2,3,21.3,1,Y,1
IDCJAC0011,66062,2014,2,4,20.7,1,Y,2
IDCJAC0011,66062,2014,2,5,17.5,1,Y,3
IDCJAC0011,66062,2014,2,6,17.1,1,Y,4
IDCJAC0011,66062,2014,2,7,15.5,1,Y,5
IDCJAC0011,66062,2014,2,8,19.4,1,Y,6
IDCJAC0011,66062,2014,2,9,20.6,1,Y,0
IDCJAC0011,66062,2014,2,10,20.6,1,Y,1
IDCJAC0011,66062,2014,2,11,20.1,1,Y,2
IDCJAC0011,66062,2014,2,12,22.1,1,Y,3
IDCJAC0011,66062,2014,2,13,21.5,1,Y,4
IDCJAC0011,66062,2014,2,14,20.8,1,Y,5
IDCJAC0011,66062,2014,2,15,20.9,1,Y,6
IDCJAC0011,66062,2014,2,16,21.4,1,Y,0
IDCJAC0011,66062,2014,2,17,18.4,1,Y,1
IDCJAC0011,66062,2014,2,18,18.9,1,Y,2
IDCJAC0011,66062,2014,2,19,20.5,1,Y,3
IDCJAC0011,66062,2014,2,20,20.4,1,Y,4
IDCJAC0011,66062,2014,2,21,18,1,Y,5
IDCJAC0011,66062,2014,2,22,19.5,1,Y,6
IDCJAC0011,66062,2014,2,23,19.6,1,Y,0
IDCJAC0011,66062,2014,2,24,19.1,1,Y,1
IDCJAC0011,66062,2014,2,25,19.5,1,Y,2
IDCJAC0011,66062,2014,2,26,19.7,1,Y,3
IDCJAC0011,66062,2014,2,27,20.3,1,Y,4
IDCJAC0011,66062,2014,2,28,19.3,1,Y,5
IDCJAC0011,66062,2014,3,1,18.2,1,Y,6
IDCJAC0011,66062,2014,3,2,17.9,1,Y,0
IDCJAC0011,66062,2014,3,3,18.8,1,Y,1
IDCJAC0011,66062,2014,3,4,19,1,Y,2
IDCJAC0011,66062,2014,3,5,18.1,1,Y,3
IDCJAC0011,66062,2014,3,6,21,1,Y,4
IDCJAC0011,66062,2014,3,7,19.3,1,Y,5
IDCJAC0011,66062,2014,3,8,21.6,1,Y,6
IDCJAC0011,66062,2014,3,9,19.6,1,Y,0
IDCJAC0011,66062,2014,3,10,21.9,1,Y,1
IDCJAC0011,66062,2014,3,11,19.6,1,Y,2
IDCJAC0011,66062,2014,3,12,19.2,1,Y,3
IDCJAC0011,66062,2014,3,13,18.5,1,Y,4
IDCJAC0011,66062,2014,3,14,19.3,1,Y,5
IDCJAC0011,66062,2014,3,15,19.5,1,Y,6
IDCJAC0011,66062,2014,3,16,19.2,1,Y,0
IDCJAC0011,66062,2014,3,17,15.1,1,Y,1
IDCJAC0011,66062,2014,3,18,16.1,1,Y,2
IDCJAC0011,66062,2014,3,19,19.6,1,Y,3
IDCJAC0011,66062,2014,3,20,21.7,1,Y,4
IDCJAC0011,66062,2014,3,21,20.4,1,Y,5
IDCJAC0011,66062,2014,3,22,18.7,1,Y,6
IDCJAC0011,66062,2014,3,23,20.3,1,Y,0
IDCJAC0011,66062,2014,3,24,20.1,1,Y,1
IDCJAC0011,66062,2014,3,25,17.1,1,Y,2
IDCJAC0011,66062,2014,3,26,19.7,1,Y,3
IDCJAC0011,66062,2014,3,27,20.6,1,Y,4
IDCJAC0011,66062,2014,3,28,18,1,Y,5
IDCJAC0011,66062,2014,3,29,18.7,1,Y,6
IDCJAC0011,66062,2014,3,30,19.4,1,Y,0
IDCJAC0011,66062,2014,3,31,17.5,1,Y,1
IDCJAC0011,66062,2014,4,1,17.5,1,Y,2
IDCJAC0011,66062,2014,4,2,18.1,1,Y,3
IDCJAC0011,66062,2014,4,3,18.9,1,Y,4
IDCJAC0011,66062,2014,4,4,19.9,1,Y,5
IDCJAC0011,66062,2014,4,5,18,1,Y,6
IDCJAC0011,66062,2014,4,6,17.2,1,Y,0
IDCJAC0011,66062,2014,4,7,15.3,1,Y,1
IDCJAC0011,66062,2014,4,8,17.2,1,Y,2
IDCJAC0011,66062,2014,4,9,15.9,1,Y,3
IDCJAC0011,66062,2014,4,10,17.8,1,Y,4
IDCJAC0011,66062,2014,4,11,18.9,1,Y,5
IDCJAC0011,66062,2014,4,12,17.9,1,Y,6
IDCJAC0011,66062,2014,4,13,16,1,Y,0
IDCJAC0011,66062,2014,4,14,13.5,1,Y,1
IDCJAC0011,66062,2014,4,15,13.4,1,Y,2
IDCJAC0011,66062,2014,4,16,14.3,1,Y,3
IDCJAC0011,66062,2014,4,17,13.1,1,Y,4
IDCJAC0011,66062,2014,4,18,13.5,1,Y,5
IDCJAC0011,66062,2014,4,19,15,1,Y,6
IDCJAC0011,66062,2014,4,20,13.2,1,Y,0
IDCJAC0011,66062,2014,4,21,13.2,1,Y,1
IDCJAC0011,66062,2014,4,22,12.4,1,Y,2
IDCJAC0011,66062,2014,4,23,13.4,1,Y,3
IDCJAC0011,66062,2014,4,24,14.1,1,Y,4
IDCJAC0011,66062,2014,4,25,17.6,1,Y,5
IDCJAC0011,66062,2014,4,26,15.5,1,Y,6
IDCJAC0011,66062,2014,4,27,16.9,1,Y,0
IDCJAC0011,66062,2014,4,28,15,1,Y,1
IDCJAC0011,66062,2014,4,29,14.9,1,Y,2
IDCJAC0011,66062,2014,4,30,18.2,1,Y,3
IDCJAC0011,66062,2014,5,1,11.3,1,Y,4
IDCJAC0011,66062,2014,5,2,13.3,1,Y,5
IDCJAC0011,66062,2014,5,3,11.7,1,Y,6
IDCJAC0011,66062,2014,5,4,10.8,1,Y,0
IDCJAC0011,66062,2014,5,5,10.3,1,Y,1
IDCJAC0011,66062,2014,5,6,10.7,1,Y,2
IDCJAC0011,66062,2014,5,7,11.2,1,Y,3
IDCJAC0011,66062,2014,5,8,11.1,1,Y,4
IDCJAC0011,66062,2014,5,9,11.8,1,Y,5
IDCJAC0011,66062,2014,5,10,12,1,Y,6
IDCJAC0011,66062,2014,5,11,14.4,1,Y,0
IDCJAC0011,66062,2014,5,12,12.6,1,Y,1
IDCJAC0011,66062,2014,5,13,13.7,1,Y,2
IDCJAC0011,66062,2014,5,14,12.6,1,Y,3
IDCJAC0011,66062,2014,5,15,11.7,1,Y,4
IDCJAC0011,66062,2014,5,16,12,1,Y,5
IDCJAC0011,66062,2014,5,17,12,1,Y,6
IDCJAC0011,66062,2014,5,18,13,1,Y,0
IDCJAC0011,66062,2014,5,19,13.1,1,Y,1
IDCJAC0011,66062,2014,5,20,14.4,1,Y,2
IDCJAC0011,66062,2014,5,21,14.8,1,Y,3
IDCJAC0011,66062,2014,5,22,13.1,1,Y,4
IDCJAC0011,66062,2014,5,23,13.9,1,Y,5
IDCJAC0011,66062,2014,5,24,15.7,1,Y,6
IDCJAC0011,66062,2014,5,25,15.5,1,Y,0
IDCJAC0011,66062,2014,5,26,14.1,1,Y,1
IDCJAC0011,66062,2014,5,27,16,1,Y,2
IDCJAC0011,66062,2014,5,28,17.1,1,Y,3
IDCJAC0011,66062,2014,5,29,12.8,1,Y,4
IDCJAC0011,66062,2014,5,30,14.5,1,Y,5
IDCJAC0011,66062,2014,5,31,14.3,1,Y,6
IDCJAC0011,66062,2014,6,1,14.8,1,Y,0
IDCJAC0011,66062,2014,6,2,12.4,1,Y,1
IDCJAC0011,66062,2014,6,3,10.5,1,Y,2
IDCJAC0011,66062,2014,6,4,11.2,1,Y,3
IDCJAC0011,66062,2014,6,5,13.6,1,Y,4
IDCJAC0011,66062,2014,6,6,14.5,1,Y,5
IDCJAC0011,66062,2014,6,7,10.1,1,Y,6
IDCJAC0011,66062,2014,6,8,10.5,1,Y,0
IDCJAC0011,66062,2014,6,9,8.6,1,Y,1
IDCJAC0011,66062,2014,6,10,10.4,1,Y,2
IDCJAC0011,66062,2014,6,11,10.4,1,Y,3
IDCJAC0011,66062,2014,6,12,11.1,1,Y,4
IDCJAC0011,66062,2014,6,13,10.7,1,Y,5
IDCJAC0011,66062,2014,6,14,11.8,1,Y,6
IDCJAC0011,66062,2014,6,15,10.3,1,Y,0
IDCJAC0011,66062,2014,6,16,9.3,1,Y,1
IDCJAC0011,66062,2014,6,17,10,1,Y,2
IDCJAC0011,66062,2014,6,18,11.4,1,Y,3
IDCJAC0011,66062,2014,6,19,10.6,1,Y,4
IDCJAC0011,66062,2014,6,20,12,1,Y,5
IDCJAC0011,66062,2014,6,21,10.5,1,Y,6
IDCJAC0011,66062,2014,6,22,11.1,1,Y,0
IDCJAC0011,66062,2014,6,23,10,1,Y,1
IDCJAC0011,66062,2014,6,24,11.5,1,Y,2
IDCJAC0011,66062,2014,6,25,11.1,1,Y,3
IDCJAC0011,66062,2014,6,26,10.7,1,Y,4
IDCJAC0011,66062,2014,6,27,10.4,1,Y,5
IDCJAC0011,66062,2014,6,28,12,1,Y,6
IDCJAC0011,66062,2014,6,29,10,1,Y,0
IDCJAC0011,66062,2014,6,30,9.4,1,Y,1
IDCJAC0011,66062,2014,7,1,8.9,1,Y,2
IDCJAC0011,66062,2014,7,2,7.4,1,Y,3
IDCJAC0011,66062,2014,7,3,6.7,1,Y,4
IDCJAC0011,66062,2014,7,4,6.7,1,Y,5
IDCJAC0011,66062,2014,7,5,8.2,1,Y,6
IDCJAC0011,66062,2014,7,6,8.2,1,Y,0
IDCJAC0011,66062,2014,7,7,8.3,1,Y,1
IDCJAC0011,66062,2014,7,8,7.9,1,Y,2
IDCJAC0011,66062,2014,7,9,6.6,1,Y,3
IDCJAC0011,66062,2014,7,10,8.8,1,Y,4
IDCJAC0011,66062,2014,7,11,9,1,Y,5
IDCJAC0011,66062,2014,7,12,6.4,1,Y,6
IDCJAC0011,66062,2014,7,13,6.5,1,Y,0
IDCJAC0011,66062,2014,7,14,6.6,1,Y,1
IDCJAC0011,66062,2014,7,15,9.2,1,Y,2
IDCJAC0011,66062,2014,7,16,11.4,1,Y,3
IDCJAC0011,66062,2014,7,17,9.5,1,Y,4
IDCJAC0011,66062,2014,7,18,8.6,1,Y,5
IDCJAC0011,66062,2014,7,19,8.5,1,Y,6
IDCJAC0011,66062,2014,7,20,9.8,1,Y,0
IDCJAC0011,66062,2014,7,21,8.9,1,Y,1
IDCJAC0011,66062,2014,7,22,8.7,1,Y,2
IDCJAC0011,66062,2014,7,23,8.9,1,Y,3
IDCJAC0011,66062,2014,7,24,8.5,1,Y,4
IDCJAC0011,66062,2014,7,25,9.6,1,Y,5
IDCJAC0011,66062,2014,7,26,11.3,1,Y,6
IDCJAC0011,66062,2014,7,27,9.4,1,Y,0
IDCJAC0011,66062,2014,7,28,8.8,1,Y,1
IDCJAC0011,66062,2014,7,29,11.8,1,Y,2
IDCJAC0011,66062,2014,7,30,13,1,Y,3
IDCJAC0011,66062,2014,7,31,13.9,1,Y,4
IDCJAC0011,66062,2014,8,1,15.9,1,Y,5
IDCJAC0011,66062,2014,8,2,7.2,1,Y,6
IDCJAC0011,66062,2014,8,3,5.5,1,Y,0
IDCJAC0011,66062,2014,8,4,6.4,1,Y,1
IDCJAC0011,66062,2014,8,5,7.9,1,Y,2
IDCJAC0011,66062,2014,8,6,6.5,1,Y,3
IDCJAC0011,66062,2014,8,7,9.6,1,Y,4
IDCJAC0011,66062,2014,8,8,9.1,1,Y,5
IDCJAC0011,66062,2014,8,9,8.9,1,Y,6
IDCJAC0011,66062,2014,8,10,9.9,1,Y,0
IDCJAC0011,66062,2014,8,11,8.1,1,Y,1
IDCJAC0011,66062,2014,8,12,6.3,1,Y,2
IDCJAC0011,66062,2014,8,13,7.9,1,Y,3
IDCJAC0011,66062,2014,8,14,6.4,1,Y,4
IDCJAC0011,66062,2014,8,15,7.9,1,Y,5
IDCJAC0011,66062,2014,8,16,8.7,1,Y,6
IDCJAC0011,66062,2014,8,17,10.3,1,Y,0
IDCJAC0011,66062,2014,8,18,11,1,Y,1
IDCJAC0011,66062,2014,8,19,12.8,1,Y,2
IDCJAC0011,66062,2014,8,20,9.5,1,Y,3
IDCJAC0011,66062,2014,8,21,9.4,1,Y,4
IDCJAC0011,66062,2014,8,22,11.2,1,Y,5
IDCJAC0011,66062,2014,8,23,9.9,1,Y,6
IDCJAC0011,66062,2014,8,24,11.1,1,Y,0
IDCJAC0011,66062,2014,8,25,10.5,1,Y,1
IDCJAC0011,66062,2014,8,26,11.6,1,Y,2
IDCJAC0011,66062,2014,8,27,13.4,1,Y,3
IDCJAC0011,66062,2014,8,28,12.3,1,Y,4
IDCJAC0011,66062,2014,8,29,9.4,1,Y,5
IDCJAC0011,66062,2014,8,30,12,1,Y,6
IDCJAC0011,66062,2014,8,31,11.7,1,Y,0
IDCJAC0011,66062,2014,9,1,10.7,1,Y,1
IDCJAC0011,66062,2014,9,2,14.1,1,Y,2
IDCJAC0011,66062,2014,9,3,8.9,1,Y,3
IDCJAC0011,66062,2014,9,4,9.8,1,Y,4
IDCJAC0011,66062,2014,9,5,8.8,1,Y,5
IDCJAC0011,66062,2014,9,6,10.3,1,Y,6
IDCJAC0011,66062,2014,9,7,11.2,1,Y,0
IDCJAC0011,66062,2014,9,8,10.9,1,Y,1
IDCJAC0011,66062,2014,9,9,12.2,1,Y,2
IDCJAC0011,66062,2014,9,10,14,1,Y,3
IDCJAC0011,66062,2014,9,11,12.1,1,Y,4
IDCJAC0011,66062,2014,9,12,13.9,1,Y,5
IDCJAC0011,66062,2014,9,13,12.9,1,Y,6
IDCJAC0011,66062,2014,9,14,12.9,1,Y,0
IDCJAC0011,66062,2014,9,15,13.1,1,Y,1
IDCJAC0011,66062,2014,9,16,15.2,1,Y,2
IDCJAC0011,66062,2014,9,17,13.3,1,Y,3
IDCJAC0011,66062,2014,9,18,12.2,1,Y,4
IDCJAC0011,66062,2014,9,19,9.2,1,Y,5
IDCJAC0011,66062,2014,9,20,9.1,1,Y,6
IDCJAC0011,66062,2014,9,21,10.9,1,Y,0
IDCJAC0011,66062,2014,9,22,12.3,1,Y,1
IDCJAC0011,66062,2014,9,23,10.9,1,Y,2
IDCJAC0011,66062,2014,9,24,11.7,1,Y,3
IDCJAC0011,66062,2014,9,25,17.4,1,Y,4
IDCJAC0011,66062,2014,9,26,14.3,1,Y,5
IDCJAC0011,66062,2014,9,27,13,1,Y,6
IDCJAC0011,66062,2014,9,28,11.6,1,Y,0
IDCJAC0011,66062,2014,9,29,16.5,1,Y,1
IDCJAC0011,66062,2014,9,30,16.6,1,Y,2
IDCJAC0011,66062,2014,10,1,15.6,1,Y,3
IDCJAC0011,66062,2014,10,2,10.4,1,Y,4
IDCJAC0011,66062,2014,10,3,12.8,1,Y,5
IDCJAC0011,66062,2014,10,4,16.4,1,Y,6
IDCJAC0011,66062,2014,10,5,14,1,Y,0
IDCJAC0011,66062,2014,10,6,17.3,1,Y,1
IDCJAC0011,66062,2014,10,7,19.7,1,Y,2
IDCJAC0011,66062,2014,10,8,15.1,1,Y,3
IDCJAC0011,66062,2014,10,9,14.4,1,Y,4
IDCJAC0011,66062,2014,10,10,14,1,Y,5
IDCJAC0011,66062,2014,10,11,14.4,1,Y,6
IDCJAC0011,66062,2014,10,12,17,1,Y,0
IDCJAC0011,66062,2014,10,13,17.9,1,Y,1
IDCJAC0011,66062,2014,10,14,13.2,1,Y,2
IDCJAC0011,66062,2014,10,15,10.6,1,Y,3
IDCJAC0011,66062,2014,10,16,9,1,Y,4
IDCJAC0011,66062,2014,10,17,12.2,1,Y,5
IDCJAC0011,66062,2014,10,18,12.9,1,Y,6
IDCJAC0011,66062,2014,10,19,12.4,1,Y,0
IDCJAC0011,66062,2014,10,20,15.8,1,Y,1
IDCJAC0011,66062,2014,10,21,15,1,Y,2
IDCJAC0011,66062,2014,10,22,15,1,Y,3
IDCJAC0011,66062,2014,10,23,14.5,1,Y,4
IDCJAC0011,66062,2014,10,24,18.6,1,Y,5
IDCJAC0011,66062,2014,10,25,18.5,1,Y,6
IDCJAC0011,66062,2014,10,26,18.5,1,Y,0
IDCJAC0011,66062,2014,10,27,19.4,1,Y,1
IDCJAC0011,66062,2014,10,28,15.9,1,Y,2
IDCJAC0011,66062,2014,10,29,16.6,1,Y,3
IDCJAC0011,66062,2014,10,30,15.5,1,Y,4
IDCJAC0011,66062,2014,10,31,16.3,1,Y,5
IDCJAC0011,66062,2014,11,1,21.3,1,Y,6
IDCJAC0011,66062,2014,11,2,13.7,1,Y,0
IDCJAC0011,66062,2014,11,3,13.8,1,Y,1
IDCJAC0011,66062,2014,11,4,16.1,1,Y,2
IDCJAC0011,66062,2014,11,5,17.7,1,Y,3
IDCJAC0011,66062,2014,11,6,15.5,1,Y,4
IDCJAC0011,66062,2014,11,7,16.5,1,Y,5
IDCJAC0011,66062,2014,11,8,14.4,1,Y,6
IDCJAC0011,66062,2014,11,9,16.5,1,Y,0
IDCJAC0011,66062,2014,11,10,18.7,1,Y,1
IDCJAC0011,66062,2014,11,11,16.6,1,Y,2
IDCJAC0011,66062,2014,11,12,16.4,1,Y,3
IDCJAC0011,66062,2014,11,13,18.5,1,Y,4
IDCJAC0011,66062,2014,11,14,17.7,1,Y,5
IDCJAC0011,66062,2014,11,15,18.9,1,Y,6
IDCJAC0011,66062,2014,11,16,18.1,1,Y,0
IDCJAC0011,66062,2014,11,17,15.2,1,Y,1
IDCJAC0011,66062,2014,11,18,18.6,1,Y,2
IDCJAC0011,66062,2014,11,19,18.1,1,Y,3
IDCJAC0011,66062,2014,11,20,18.8,1,Y,4
IDCJAC0011,66062,2014,11,21,22.1,1,Y,5
IDCJAC0011,66062,2014,11,22,19.1,1,Y,6
IDCJAC0011,66062,2014,11,23,19.6,1,Y,0
IDCJAC0011,66062,2014,11,24,21.1,1,Y,1
IDCJAC0011,66062,2014,11,25,21.8,1,Y,2
IDCJAC0011,66062,2014,11,26,19.3,1,Y,3
IDCJAC0011,66062,2014,11,27,18.9,1,Y,4
IDCJAC0011,66062,2014,11,28,,,,5
IDCJAC0011,66062,2014,11,29,16.6,1,N,6
IDCJAC0011,66062,2014,11,30,19.1,1,Y,0
IDCJAC0011,66062,2014,12,1,19.6,1,Y,1
IDCJAC0011,66062,2014,12,2,19,1,Y,2
IDCJAC0011,66062,2014,12,3,21.6,1,Y,3
IDCJAC0011,66062,2014,12,4,20,1,Y,4
IDCJAC0011,66062,2014,12,5,19.6,1,Y,5
IDCJAC0011,66062,2014,12,6,20.5,1,Y,6
IDCJAC0011,66062,2014,12,7,18.7,1,Y,0
IDCJAC0011,66062,2014,12,8,18.9,1,Y,1
IDCJAC0011,66062,2014,12,9,21.1,1,Y,2
IDCJAC0011,66062,2014,12,10,20.4,1,Y,3
IDCJAC0011,66062,2014,12,11,20.7,1,Y,4
IDCJAC0011,66062,2014,12,12,16.6,1,Y,5
IDCJAC0011,66062,2014,12,13,16.7,1,Y,6
IDCJAC0011,66062,2014,12,14,15.3,1,Y,0
IDCJAC0011,66062,2014,12,15,17.8,1,Y,1
IDCJAC0011,66062,2014,12,16,20,1,Y,2
IDCJAC0011,66062,2014,12,17,19.2,1,Y,3
IDCJAC0011,66062,2014,12,18,18.3,1,Y,4
IDCJAC0011,66062,2014,12,19,18.2,1,Y,5
IDCJAC0011,66062,2014,12,20,18,1,Y,6
IDCJAC0011,66062,2014,12,21,16.8,1,Y,0
IDCJAC0011,66062,2014,12,22,20.5,1,Y,1
IDCJAC0011,66062,2014,12,23,20.7,1,Y,2
IDCJAC0011,66062,2014,12,24,21,1,Y,3
IDCJAC0011,66062,2014,12,25,19.8,1,Y,4
IDCJAC0011,66062,2014,12,26,19.9,1,Y,5
IDCJAC0011,66062,2014,12,27,18.8,1,Y,6
IDCJAC0011,66062,2014,12,28,18.9,1,Y,0
IDCJAC0011,66062,2014,12,29,17.7,1,Y,1
IDCJAC0011,66062,2014,12,30,19.4,1,Y,2
IDCJAC0011,66062,2014,12,31,19.3,1,Y,3
IDCJAC0011,66062,2015,1,1,21.4,1,Y,4
IDCJAC0011,66062,2015,1,2,21.2,1,Y,5
IDCJAC0011,66062,2015,1,3,22,1,Y,6
IDCJAC0011,66062,2015,1,4,22.4,1,Y,0
IDCJAC0011,66062,2015,1,5,20.5,1,Y,1
IDCJAC0011,66062,2015,1,6,21.3,1,Y,2
IDCJAC0011,66062,2015,1,7,22.8,1,Y,3
IDCJAC0011,66062,2015,1,8,21.2,1,Y,4
IDCJAC0011,66062,2015,1,9,21.8,1,Y,5
IDCJAC0011,66062,2015,1,10,22,1,Y,6
IDCJAC0011,66062,2015,1,11,20.6,1,Y,0
IDCJAC0011,66062,2015,1,12,20.4,1,Y,1
IDCJAC0011,66062,2015,1,13,18.9,1,Y,2
IDCJAC0011,66062,2015,1,14,21.1,1,Y,3
IDCJAC0011,66062,2015,1,15,22,1,Y,4
