ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,
CLOADNSWCE,ERGON1,20/08/2006,15/12/2006 00:53,70.809,60.639,79.732,87.661,75.852,80.798,78.893,67.182,59.68,60.715,60.631,54.153,45.877,50.911,47.23,49.682,62.714,87.859,91.029,91.765,80.922,68.66,59.881,49.852,45.925,44.881,50.325,48.24,58.761,50.303,58.873,54.482,54.413,59.33,36.549,33.19,37.977,36.925,37.733,56.788,54.308,66.661,44.039,56.384,82.136,78.359,66.313,61.691,
CLOADNSWCE,ERGON1,21/08/2006,15/12/2006 00:53,57.704,65.212,77.377,79.919,61.874,78.859,70.14,58.841,60.529,61.915,57.505,59.299,65.079,81.631,40.084,20.96,22.035,9.587,14.66,15.629,14.242,17.793,29.14,22.016,21.489,23.455,27.338,21.513,17.402,20.844,35.739,38.125,32.399,28.507,13.926,14.971,12.341,14.312,11.116,13.968,20.336,23.234,27.05,37.429,83.044,94.711,103.065,135.201,
CLOADNSWCE,ERGON1,22/08/2006,15/12/2006 00:53,136.917,139.52,158.752,155.624,147.606,121.994,116.04,85.181,71.459,73.578,65.578,69.177,62.869,81.649,30.026,23.528,18.694,12.246,18.968,22.109,24.438,21.837,27.055,24.664,21.012,22.063,27.495,25.783,22.145,21.736,30.686,32.841,28.991,26.882,9.312,9.065,12.137,11.66,14.2,16.306,26.108,30.175,27.846,38.402,81.8,96.451,99.582,138.709,
CLOADNSWCE,ERGON1,23/08/2006,15/12/2006 00:53,146.857,144.86,152.558,146.094,143.918,134.329,112.135,94.907,74.273,60.267,61.614,58.523,75.232,72.779,31.748,19.021,16.656,22.373,20.432,14.65,22.971,22.58,23.497,19.426,27.633,25.557,28.485,25.708,17.21,21.864,31.902,27.538,33.927,29.937,14.672,12.202,13.473,11.678,10.979,9.435,20.834,36.328,30.396,45.252,84.51,105.061,109.974,131.283,
CLOADNSWCE,ERGON1,24/08/2006,15/12/2006 00:53,139.467,140.301,156.804,149.855,138.582,128,106.061,91.618,70.26,61.939,56.229,56.453,62.336,74.549,35.702,22.696,22.432,16.282,13.395,15.846,27.406,22.508,28.521,23.66,18.804,19.727,29.592,23.986,19.994,18.955,31.735,34.519,35.217,27.536,11.106,3.572,11.572,12.184,12.155,15.259,33.407,37.43,30.029,41.574,78.752,101.406,99.705,131.89,
CLOADNSWCE,ERGON1,25/08/2006,15/12/2006 00:53,133.164,136.459,157.68,162.139,153.497,137.847,105.951,98.359,80.076,61.474,48.082,60.981,66.086,68.027,31.531,22.814,18.715,14.714,20.05,22.217,22.918,21.347,19.492,20.875,23.813,22.011,32.446,32.106,17.19,23.507,39.624,35.586,34.605,27.283,13.681,5.242,9.543,13.142,13.723,14.598,16.654,24.463,31.523,34.118,83.091,100.566,112.309,139.061,
CLOADNSWCE,ERGON1,26/08/2006,15/12/2006 00:53,128.599,133.073,149.344,147.697,142.651,117.054,115.73,90.64,83.948,81.761,69.313,66.655,69.131,66.492,63.798,65.919,77.933,84.924,83.921,92.275,95.297,66.818,65.506,57.077,56.475,43.81,47.981,51.802,47.884,47.147,67.107,63.267,68.963,54.542,31.27,39.7,35.179,42.825,41.452,38.905,48.2,53.419,49.097,46.198,74.247,75.186,72.039,66.607,
CLOADNSWCE,ERGON1,27/08/2006,21/12/2006 00:58,65.691,62.887,68.561,68.818,76.09,81.907,72.803,60.31,55.44,56.421,62.095,55.043,48.015,47.542,52.317,60.646,60.42,71.616,93.774,81.692,83.01,77.269,58.464,56.501,62.017,55.199,46.95,64.103,56.855,45.782,68.387,60.579,59.743,50.535,33.239,30.679,39.648,40.659,41.833,39.832,47.103,45.656,49.768,62.544,77.062,66.495,61.651,64.368,
CLOADNSWCE,ERGON1,28/08/2006,21/12/2006 00:58,56.8,53.939,64.398,72.735,64.63,65.033,62.015,57.364,55.15,51.071,54.239,58.491,62.282,67.916,33.352,26.877,24.914,16.013,13.904,14.483,17.454,16.743,26.419,18.717,22.972,13.544,24.272,25.124,23.135,21.027,37.909,30.96,35.686,34.559,13.051,11.56,10.409,11.189,14.433,12.363,23.239,32.464,29.65,39.024,80.822,91.874,112.142,136.664,
CLOADNSWCE,ERGON1,29/08/2006,21/12/2006 00:58,130.751,135.78,155.349,155.098,150.35,127.713,113.509,91.585,76.492,63.929,60.788,72.763,79.881,69.775,34.481,20.347,21.442,16.656,19.043,22.731,25.426,18.175,21.072,17.483,21.42,21.787,26.55,22.767,19.942,19.533,32.385,33.569,34.221,27.016,13.996,13.216,19.6,16.385,11.886,15.365,21.517,17.111,21.223,42.59,75.819,89.624,107.831,136.39,
CLOADNSWCE,ERGON1,30/08/2006,21/12/2006 00:58,140.445,135.055,157.345,152.107,135.677,120.38,114.231,78.471,63.172,47.439,58.414,58.403,68.821,64.422,31.027,21.855,20.302,22.636,18.65,19.612,26.667,18.72,22.899,19.279,15.831,19.945,27.09,24.271,19.798,22.342,26.26,26.193,31.374,23.312,16.048,13.585,17.548,12.097,10.729,20.007,30.13,26.067,27.183,39.215,77.872,89.38,104.218,127.618,
CLOADNSWCE,ERGON1,31/08/2006,21/12/2006 00:58,141.712,142.784,148.43,137.115,115.806,106.372,93.006,75.264,66.777,54.719,53.877,61.616,58.013,73.275,25.481,22.975,23.627,23.613,15.822,20.118,23.46,19.567,20.545,23.723,24.066,20.643,27.861,23.332,19.264,13.753,24.727,32.098,31.807,18.954,13.388,6.337,6.867,12.282,13.211,14.178,25.913,27.273,25.363,40.341,74.786,88.59,98.547,134.643,
CLOADNSWCE,ERGON1,01/09/2006,21/12/2006 00:58,132.716,128.797,154.079,136.771,123.162,108.395,93.069,82.329,53.845,44.914,49.624,51.83,55.403,59.492,30.285,24.007,25.5,20.671,19.998,12.801,24.49,20.971,23.271,23.871,22.954,19.126,23.509,25.435,15.847,17.929,23.153,28.355,28.859,15.971,11.425,10.174,11.324,9.432,9.919,14.252,24.598,32.237,30.358,38.903,86.96,102.262,105.073,145.343,
CLOADNSWCE,ERGON1,02/09/2006,21/12/2006 00:58,139.656,138.622,134.352,103.266,104.461,97.092,86.509,66.943,55.96,38.239,46.583,60.098,48.566,41.821,40.18,69.988,66.912,86.062,81.949,76.843,94.512,78.409,66.144,59.185,46.443,46.523,48.8,60.151,55.881,39.183,57.302,43.904,42.411,33.891,28.827,29.149,28.156,25.568,28.438,33.121,39.899,43.197,44.403,54.847,71.661,77.775,65.754,69.328,
CLOADNSWCE,ERGON1,03/09/2006,28/12/2006 01:10,52.847,44.334,62.436,54.305,55.853,52.702,45.974,40.101,36.42,36.766,33.011,35.6,36.857,38.95,38.148,59.43,66.697,67.202,73.857,73.173,85.984,71.039,68.648,56.103,47.412,40.173,41.46,45.809,56.302,42.626,44.677,44.942,39.637,34.982,28.045,19.747,21.009,25.927,30.137,35.963,51.622,51.189,50.365,58.995,68.641,52.181,57.042,59.349,
CLOADNSWCE,ERGON1,04/09/2006,28/12/2006 01:10,50.692,52.583,72.094,74.458,69.649,65.293,56.526,54.634,50.586,35.726,32.789,50.416,59.795,65.573,40.841,28.215,23.25,13.127,10.343,18.179,20.845,19.052,23.986,19.808,17.458,13.914,25.841,33.635,22.985,22.976,32.03,35.506,36.155,26.92,17.789,7.835,8.799,12.435,11.951,15.906,23.622,23.815,26.547,38.237,83.283,102.588,105.397,137.847,
CLOADNSWCE,ERGON1,05/09/2006,28/12/2006 01:10,141.929,142.322,159.161,154.984,130.839,120.754,109.422,94.916,75.902,69.055,67.86,66.943,67.347,81.176,37.031,25.062,23.284,19.814,14.599,16.887,19.84,16.826,19.797,16.194,12.551,17.342,25.019,21.915,17.759,20.424,26.951,30.621,29.181,28.962,15.164,14.395,17.901,13.06,11.011,11.382,24.873,26.027,21.403,26.93,73.289,92.169,91.855,124.567,
CLOADNSWCE,ERGON1,06/09/2006,28/12/2006 01:10,137.991,147.062,166.379,152.515,137.261,122.815,101.87,86.856,72.707,61.802,59.077,56.853,71.039,77.833,36.705,19.143,16.18,23.23,20.366,23.104,23.661,23.382,20.288,22.631,18.06,18.36,33.206,30.147,23.254,28.754,32.422,34.478,36.77,33.293,26.505,21.363,17.715,14.458,10.339,12.359,23.316,24.736,29.313,35.184,76.988,94.896,102.7,135.922,
CLOADNSWCE,ERGON1,07/09/2006,28/12/2006 01:10,134.565,140.866,169.549,172.14,147.9,124.459,102.065,77.455,71.186,66.712,71.571,63.899,76.284,86.008,36.255,24.631,21.67,21.704,17.449,19.107,27.058,22.892,29.225,22.934,22.424,20.302,28.044,24.424,23.797,20.356,34.629,35.777,35.466,31.911,22.557,13.277,12.928,10.429,6.986,18.761,21.204,26.454,23.641,37.801,80.964,97.62,105.45,144.676,
CLOADNSWCE,ERGON1,08/09/2006,28/12/2006 01:10,138.999,139.36,157.985,152.297,140.403,126.852,104.308,92.675,75.503,70.377,75.04,63.549,70.413,74.959,34.635,22.638,23.203,20.51,21.58,14.721,22.186,20.242,28.017,21.237,22.793,19.038,25.697,24.835,21.765,24.05,26.838,34.562,31.126,31.785,22.007,13.312,12.532,8.727,8.573,12.012,23.04,23.487,20.84,31.467,76.339,95.243,104.493,126.124,
CLOADNSWCE,ERGON1,09/09/2006,28/12/2006 01:10,135.853,137.233,146.3,137.496,141.166,116.271,92.628,73.548,76.006,70.979,56.979,59.927,57.367,63.016,56.197,73.487,63.304,80.241,97.957,70.9,74.119,64.038,69.073,51.461,44.717,51.651,44.26,54.879,47.072,52.68,52.96,60.761,63.526,63.495,35.57,24.359,40.229,37.654,37.142,28.936,37.864,52.59,52.935,53.223,66.505,73.755,64.984,69.339,
CLOADNSWCE,ERGON1,10/09/2006,08/01/2007 01:31,57.144,58.486,79.481,82.717,83.969,73.509,58.495,57.646,50.77,59.643,55.344,53.477,55.533,51.065,42.833,46.595,58.548,80.297,78.785,77.386,69.386,70.924,69.204,68.102,49.805,55.572,49.757,46.199,48.453,46.771,55.165,64.731,70.995,50.807,23.84,24.044,27.306,37.218,34.807,33.815,54.196,58.734,57.821,55.934,67.714,72.168,70.896,74.578,
CLOADNSWCE,ERGON1,11/09/2006,08/01/2007 01:31,65.578,65.535,92.813,81.378,85.852,76.027,77.5,65.419,63.262,53.576,55.772,66.534,61.847,66.208,37.73,23.729,18.232,19.165,20.295,15.517,17.557,15.838,23.548,23.548,12.395,10.623,23.758,25.566,22.473,26.078,34.425,31.986,32.452,25.925,15.669,15.257,13.768,14.029,13.115,17.691,21.958,26.887,23.066,40.548,85.335,100.966,103.533,137.311,
CLOADNSWCE,ERGON1,12/09/2006,08/01/2007 01:31,140.411,140.159,161.008,157.687,150.83,143.842,116.381,80.442,80.795,59.616,57.102,66.112,65.644,77.087,37.612,30.904,18.697,17.748,18.539,23.811,26.323,19.137,21.277,23.202,23.14,18.04,25.877,25.4,21.114,24.766,31.253,36.176,31.548,23.134,13.368,11.093,15.64,17.067,9.798,15.422,22.945,30.444,32.72,44.146,88.511,97.809,107.996,139.023,
CLOADNSWCE,ERGON1,13/09/2006,08/01/2007 01:31,141.178,132.326,145.651,136.297,127.711,117.789,101.915,71.603,59.147,43.323,53.847,66.103,73.278,66.8,26.263,20.744,19.875,18.226,22.465,18.514,28.3,28.033,22.159,20.966,24.982,21.824,26.152,26.146,17.565,23.218,28.883,31.988,34.661,32.385,21.072,10.751,11.163,13.215,12.103,15.307,21.557,34.104,26.523,36.246,78.099,87.457,103.796,140.982,
CLOADNSWCE,ERGON1,14/09/2006,08/01/2007 01:31,142.758,138.507,158.934,149.196,119.739,112.522,99.651,80.983,65.748,61.979,46.25,45.106,64.883,67.051,27.566,20.431,23.985,16.288,18.301,20.616,33.701,22.947,30.434,26.746,27.86,22.986,26.532,19.134,17.165,24.371,34.068,38.626,32.148,26.652,14.408,12.168,9.697,6.117,12.709,20.197,21.306,21.64,22.379,38.25,80.62,100.443,111.425,139.172,
CLOADNSWCE,ERGON1,15/09/2006,08/01/2007 01:31,147.84,138.294,149.811,140.256,128.084,113.647,97.91,73.561,64.582,55.965,58.321,65.157,68.884,65.795,27.328,23.788,15.796,12.629,19.254,14.208,24.097,25.248,20.979,18.298,20.529,18.091,19.802,20.505,14.115,17.807,28.434,21.119,30.935,21.492,14.105,10.475,10.065,11.687,8.525,13.34,15.764,24.521,23.858,40.996,79.095,101.327,109.441,138.85,
CLOADNSWCE,ERGON1,16/09/2006,08/01/2007 01:31,134.663,128.625,132.389,121.673,122.715,104.802,89.652,81.892,58.418,52.084,57.735,51.262,51.085,58.434,55.825,77.619,78.345,76.997,100.997,79.799,66.825,73.564,67.108,55.56,46.524,46.967,48.827,52.781,52.413,39.461,46.234,43.425,37.671,32.275,26.883,23.919,26.361,35.438,34.097,28.712,40.576,47.92,38.446,43.945,62.009,72.522,55.086,66.763,
CLOADNSWCE,ERGON1,17/09/2006,11/01/2007 01:14,68.698,60.769,65.588,59.242,58.399,58.446,50.287,45.046,38.143,36.879,40.157,39.476,44.209,47.027,42.553,43.851,54.786,57.203,74.491,77.51,71.902,67.445,56.606,43.653,42.095,39.701,53.752,41.699,43.054,39.339,35.492,30.318,39.123,39.041,24.985,27.338,30.825,35.948,40.216,41.365,40.272,49.601,43.287,51.582,67.547,65.107,60.275,56.803,
CLOADNSWCE,ERGON1,18/09/2006,11/01/2007 01:14,55.105,49.816,53.074,58.674,56.16,56.699,57.514,41.448,41.239,38.625,37.165,40.422,34.963,61.334,30.389,20.893,20.087,14.299,16.18,9.911,13.991,18.764,21.538,16.566,14.317,15.556,23.856,19.622,16.051,17.404,18.31,14.828,12.601,13.362,13.313,15.921,10.071,10.969,10.042,15.806,26.679,28.806,28.969,41.158,69.834,87.295,99.782,129.644,
CLOADNSWCE,ERGON1,19/09/2006,11/01/2007 01:14,124.187,119.878,117.326,124.759,112.616,102.778,96.189,66.255,55.451,41.641,46.417,48.706,46.038,58.971,30.1,21.659,19.168,19.307,17.43,15.354,21.76,20.264,21.382,20.801,18.24,15.423,18.104,20.504,17.6,13.606,12.48,10.214,16.826,12.051,8.568,7.684,4.916,11.786,8.477,12.545,25.464,27.17,23.663,37.076,74.377,91.11,101.149,126.465,
CLOADNSWCE,ERGON1,20/09/2006,11/01/2007 01:14,130.085,126.988,126.378,115.504,104.645,96.48,85.264,65.094,49.973,32.808,31.958,41.023,53.284,47.743,27.354,17.317,21.566,17.821,23.655,18.818,22.514,20.159,19.602,16.177,15.589,12.666,20.395,21.808,20.117,21.585,16.153,19.005,18.614,13.887,9.629,11.917,13.884,14.232,13.169,12.056,20.287,23.502,24.845,36.069,75.027,87.37,105.693,142.244,
CLOADNSWCE,ERGON1,21/09/2006,11/01/2007 01:14,142.427,141.153,128.051,121.657,113.137,93.902,77.165,57.506,44.178,29.682,31.955,49.692,53.182,47.948,25.979,21.123,18.463,19.495,19.912,17.816,25.029,23.969,23.162,19.538,13.687,14.543,19.253,19.36,14.196,17.462,15.98,14.634,14.88,16.316,17.863,11.795,9.609,12.327,10.547,15.807,26.945,27.286,17.682,33.933,76.724,88.466,99.349,117.085,
CLOADNSWCE,ERGON1,22/09/2006,11/01/2007 01:14,125.701,122.558,134.088,126.304,102.407,84.772,81.04,58.807,52.948,42.71,43.767,38.871,46.579,46.543,20.972,13.895,13.579,16.487,15.968,18.073,22.451,22.787,18.045,13.76,16.663,14.876,18.077,21.522,17.246,21.053,12.968,7.854,10.177,8.082,7.172,12.539,5.76,7.347,10.728,10.153,22.076,24.863,16.245,36.401,78.002,89.617,93.378,122.419,
CLOADNSWCE,ERGON1,23/09/2006,11/01/2007 01:14,120.269,111.243,119.395,117.002,102.809,87.796,70.047,54.414,43.749,35.46,30.847,39.331,35.215,39.255,60.285,62.239,74.568,72.267,69.593,64.299,71.885,68.357,60.621,29.503,41.289,47.436,24.874,43.896,34.485,39.576,38.316,23.715,31.589,23.015,22.064,22.919,33.435,30.89,30.823,26.898,33.552,43.207,51.965,40.251,62.017,55.859,50.578,54.281,
CLOADNSWCE,ERGON1,24/09/2006,18/01/2007 02:30,50.258,44.185,53.793,45.71,42.913,41.73,35.78,24.197,23.334,24.852,23.214,22.837,29.721,26.346,38.25,39.089,52.757,60.457,59.469,67.842,61.585,58.096,65.2,54.275,39.237,35.706,45.6,47.32,46.869,23.106,31.509,30.476,24.377,28.933,20.802,22.185,23.367,32.728,33.136,49.083,50.702,45.724,44.767,48.977,60.926,59.866,54.169,62.493,
CLOADNSWCE,ERGON1,25/09/2006,18/01/2007 02:30,54.466,60.928,69.332,59.443,51.236,46.912,43.236,41.26,35.499,32.338,36.704,41.127,45.396,48.243,28.722,17.152,12.353,8.937,15.264,13.993,17.404,14.051,18.954,19.392,20.717,17.615,28.472,27.2,18.076,16.56,8.68,11.963,17.177,13.405,8.247,6.574,12.272,14.465,10.319,15.855,23.185,24.17,19.858,32.124,77.137,91.836,95.585,123.071,
CLOADNSWCE,ERGON1,26/09/2006,18/01/2007 02:30,132.718,134.202,140.37,121.973,109.286,107.018,89.652,69.306,62.022,52.045,53.094,54.884,55.553,54.507,28.86,17.624,18.247,17.29,20,19.174,18.635,20.593,23.292,16.548,17.846,13.369,23.601,21.622,16.528,18.251,20.03,25.151,22.403,17.118,16.134,11.087,8.435,10.373,6.301,11.024,25.943,26.885,22.835,34.499,74.856,92.998,104.709,128.386,
CLOADNSWCE,ERGON1,27/09/2006,18/01/2007 02:30,130.832,129.953,136.758,127.313,100.166,94.847,85.729,69.783,59.165,39.601,41.727,51.669,55.12,54.828,24.001,17.559,15.324,10.81,19.507,22.318,25.241,23.54,17.505,12.24,16.053,16.4,21.361,15.642,13.064,15.18,12.861,9.605,18.725,14.251,12.213,9.421,8.428,5.704,8.746,19.492,27.663,26.093,14.077,36.515,77.866,98.339,104.022,127.291,
CLOADNSWCE,ERGON1,28/09/2006,18/01/2007 02:30,140.706,130.816,128.833,110.887,99.136,88.784,87.204,62.075,50.359,40.632,49.612,52.37,53.305,56.933,28.054,21.723,18.763,14.167,22.625,23.612,31.751,28.186,30.477,27.338,22.67,25.223,24.838,19.084,15.692,15.609,16.031,14.515,22.592,12.521,12.675,8.145,9.901,9.756,12.708,19.6,23.293,25.181,27.566,37.779,76.1,76.654,84.572,123.822,
CLOADNSWCE,ERGON1,29/09/2006,18/01/2007 02:30,126.844,127.01,121.936,119.208,95.65,95.789,91.147,72.007,60.63,38.593,37.923,51.246,59.164,44.965,25.582,22.522,13.672,20.669,24.832,24.75,25.601,20.657,21.565,17.257,20.229,19.088,17.886,19.426,12.534,15.809,14.181,9.072,14.035,8.258,6.224,8.8,8.339,7.034,7.97,13.211,23.7,17.7,20.747,33.247,76.017,90.996,97.336,129.752,
CLOADNSWCE,ERGON1,30/09/2006,18/01/2007 02:30,135.57,121.434,127.298,116.058,95.212,80.223,70.507,61.72,39.351,44.485,36.046,42.743,46.202,45.735,49.456,62.166,68.428,82.137,71.579,74.966,72.07,71.276,48.916,36.375,41.031,53.013,48.341,43.336,42.212,33.219,29.929,33.469,29.894,21.57,31.868,32.876,20.955,25.384,25.044,32.826,41.39,37.933,35.548,47.587,59.578,57.925,64.502,69.889,
CLOADNSWCE,ERGON1,01/10/2006,25/01/2007 01:22,59.707,46.484,59.376,48.623,44.502,48.672,37.661,38.911,33.326,36.381,43.81,38.933,35.146,40.11,44.779,47.151,50.647,63.33,74.697,70.406,66.333,56.596,57.091,36.147,30.529,37.603,44.478,48.623,42.192,35.856,33.324,31.516,24.367,21.082,15.903,25.332,25.372,22.223,23.263,28.165,33.92,41.67,46.526,53.059,59.051,59.695,57.57,62.616,
CLOADNSWCE,ERGON1,02/10/2006,25/01/2007 01:22,60.8,55.795,58.932,55.73,40.112,36.934,30.568,30.271,34.09,30.268,26.621,25.037,23.397,22.273,36.2,33.396,33.018,37.473,57.376,44.7,39.809,41.579,34.084,34.21,29.898,34.592,31.849,23.29,26.337,25.384,18.577,29.435,28.078,18.707,20.5,23.493,19.814,25.744,23.235,28.334,35.427,41.806,41.196,50.937,61.796,67.985,74.204,85.128,
CLOADNSWCE,ERGON1,03/10/2006,25/01/2007 01:22,79.148,83.175,81.868,60.772,64.044,59.972,39.992,36.287,29.797,31.517,23.346,39.644,31.353,46.258,22.981,15.948,13.741,11.75,20.292,23.446,24.094,19.679,23.748,20.557,18.661,15.723,17.763,24.712,15.951,13.968,19.138,15.768,16.865,8.207,8.443,9.411,6.612,13.372,11.379,12.914,24.96,24.379,24.172,29.057,69.823,82.256,94.24,127.029,
CLOADNSWCE,ERGON1,04/10/2006,25/01/2007 01:22,127.12,128.233,114.104,104.619,102.664,78.786,69.861,44.518,42.919,38.686,36.463,46.46,39.628,40.658,13.924,13.967,17.767,16.072,18.586,23.337,21.421,24.165,21.18,12.203,19.097,13.42,17.67,16.383,15.053,14.994,12.945,8.331,12.428,10.038,8.054,5.963,7.489,4.444,8.265,15.232,21.714,20.766,21.759,33.104,78.691,93.195,103.799,133.042,
CLOADNSWCE,ERGON1,05/10/2006,25/01/2007 01:22,125.865,117.154,112.967,96.56,77.171,66.269,57.464,43.426,34.759,32.675,25.287,35.595,48.594,43.69,28.601,20.927,20.014,16.092,16.062,18.04,29.544,27.303,21.809,18.911,21.41,15.676,15.651,18.212,14.973,14.052,15.454,15.205,13.536,11.988,11.602,10.295,10.005,9.596,8.989,17.39,20.217,29.906,20.873,32.295,72.66,91.84,94.775,121.099,
CLOADNSWCE,ERGON1,06/10/2006,25/01/2007 01:22,123.477,128.782,117.238,100.729,91.456,78.31,59.77,44.474,41.449,38.4,31.063,40.075,40.085,31.29,23.355,14.985,17.572,15.046,16.76,20.73,28.622,24.112,22.841,20.432,17.418,16.209,15.754,16.035,18.815,26.723,20.346,14.721,15.417,9.557,10.168,10.598,9.475,8.598,7.938,12.918,20.472,25.632,22.736,32.475,75.247,90.969,99.725,126.625,
CLOADNSWCE,ERGON1,07/10/2006,25/01/2007 01:22,122.321,111.65,117.216,98.185,87.657,78.609,67.465,56.596,38.843,32.399,40.16,41.58,41.44,52.276,51.916,64.591,64.628,61.061,54.135,72.133,72.112,58.48,53.75,48.685,40.074,30.653,34.124,31.544,34.273,35.831,29.735,28.315,32.284,17.996,19.054,24.127,26.045,23.068,28.115,20.999,31.392,41.384,42.727,48.723,55.885,57.146,50.159,57.686,
CLOADNSWCE,ERGON1,08/10/2006,01/02/2007 01:42,51.592,48.826,52.56,51.596,32.794,44.832,31.933,23.671,19.246,24.034,25.797,29.746,36.525,37.404,41.181,56.591,56.49,68.679,64.219,55.901,56.328,42.815,38.061,45.023,37.196,30.465,34.935,39.689,38.067,33.432,30.895,33.464,25.314,21.19,16.394,30.819,22.63,13.435,25.854,31.209,50.304,38.768,49.99,48.612,63.431,53.178,62.031,70.383,
CLOADNSWCE,ERGON1,09/10/2006,01/02/2007 01:42,59.542,56.434,60.228,47.386,40.304,43.836,34.091,33.433,24.29,18.744,29.596,45.784,39.025,50.806,31.594,11.446,15.226,13.473,14.738,18.601,23.361,22.602,21.959,17.63,22.172,21.326,23.622,13.456,11.925,15.952,16.509,14.696,12.339,9.353,10.172,7.936,9.414,5.541,6.84,15.141,30.881,30.443,23.569,35.556,76.997,91.667,106.555,130.408,
CLOADNSWCE,ERGON1,10/10/2006,01/02/2007 01:42,121.901,129.128,122.399,109.038,105.637,100.239,83.813,60.229,43.449,36.808,39.107,47.406,37.724,51.902,17.045,15.487,13.977,11.585,13.986,15.814,26.871,26.86,28.664,20.215,18.199,14.79,22.449,17.725,15.109,17.47,16.139,16.941,21.495,10.071,7.184,6.926,8.128,11.674,10.262,11.941,23.944,16.397,23.251,28.148,75.261,96.686,100.442,132.736,
CLOADNSWCE,ERGON1,11/10/2006,01/02/2007 01:42,131.661,135.965,130.965,105.429,90.98,90.99,78.552,55.138,41.92,32.611,36.987,42.138,37.951,46.004,25.405,15.728,15.249,13.849,18.147,20.267,29.272,24.179,25.378,19.779,20.548,15.029,14.674,17.19,19.576,22.441,11.417,11.398,10.762,7.523,9.735,7.69,4.112,6.062,5.888,9.672,19.776,26.133,24.776,30.828,74.096,86.239,94.08,128.581,
CLOADNSWCE,ERGON1,12/10/2006,01/02/2007 01:42,123.319,127.462,112.887,102.516,94.541,71.707,61.412,44.997,33.382,24.451,40.214,39.62,33.798,43.076,20.364,22.774,17.344,15.826,17.254,24.458,29.405,27.59,29.67,21.595,15.223,14.946,19.851,12.309,17.368,19.167,17.87,14.063,15.617,10.118,10.809,8.667,10.959,4.225,9.112,9.824,18.97,24.216,21.579,32.01,81.974,93.613,94.883,123.902,
CLOADNSWCE,ERGON1,13/10/2006,01/02/2007 01:42,122.697,114.631,102.388,83.194,73.722,71.861,64.649,41.902,31.612,26.607,29.633,46.365,37.952,34.232,18.43,13.684,18.111,15.867,21.941,31.142,38.845,26.467,20.972,16.92,13.317,13.868,18.384,18.151,14.14,16.248,12.726,11.889,16.398,14.962,10.558,9.005,8.717,12.451,7.427,16.125,18.584,21.943,20.02,25.356,78.86,87.112,89.932,115.927,
CLOADNSWCE,ERGON1,14/10/2006,01/02/2007 01:42,108.81,110.026,111.86,84.92,79.418,68.922,59.247,42.817,33.683,22.163,25.068,29.789,31.454,38.662,42.794,57.459,65.651,60.031,63.009,65.245,59.113,56.553,38.486,33.582,35.404,34.148,42.373,32.869,43.483,26.031,36.498,29.224,24.213,26.522,15.998,18.987,28.028,25.884,26.803,30.007,34.897,35.999,41.117,43.56,62.15,61.064,45.208,56.653,
CLOADNSWCE,ERGON1,15/10/2006,08/02/2007 01:22,55.382,42.104,55.463,35.336,40.808,46.07,28.226,24.354,20.764,22.216,27.486,27.585,24.489,24.175,32.194,41.067,45.436,67.742,68.748,62.792,60.367,46.2,36.3,36.221,43.887,38.71,38.102,37.156,38.943,25.681,33.029,30.709,29.617,19.934,24.987,31.301,25.309,28.599,33.506,34.652,41.678,46.056,50.228,48.939,61.262,55.348,50.709,61.023,
CLOADNSWCE,ERGON1,16/10/2006,08/02/2007 01:22,59.708,49.522,43.655,44.354,42.367,36.719,29.44,22.052,24.091,35.319,33.547,36.522,42.224,45.842,29.558,14.922,16.702,13.121,12.956,15.583,18.035,16.877,13.418,15.751,14.978,14.768,19.696,11.637,15.284,13.896,14.144,9.729,15.56,13.295,17.592,9.281,9.41,10.415,12.097,16.819,26.732,21.638,21.343,30.78,79.704,98.094,110.925,125.938,
