ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48
NSLP,ENERGYAUST,24/12/2006,18/04/2007 22:01,169581.528,222313.521,201296.326,207085.809,214282.103,220052.596,219536.426,222683.106,242255.438,242569.522,255424.258,270308.207,268707.023,345027.503,395587.874,434831.704,477814.854,476775.207,469478.932,504525.616,495420.054,495767.648,506874.878,505850.136,499599.969,500376.299,536466.228,531617.255,535165.096,525460.897,530655.862,533587.169,549455.902,553231.035,562785.5,561481.07,563191.361,558894.781,566857.068,561654.626,552185.332,517883.677,508984.249,500479.826,451550.424,396980.527,297068.245,148141.136
NSLP,ENERGYAUST,25/12/2006,18/04/2007 22:01,165185.669,184812.08,201126.699,215724.567,218455.3,206114.137,217573.849,223298.574,227531.208,241178.936,266067.113,283575.615,310647.055,371729.791,436162.098,468722.331,496194.633,509660.731,478859.813,488016.673,497089.507,483185.07,462866.075,438724.235,410235.666,399192.982,392146.077,382492.874,370282.672,368856.403,381617.524,392373.177,395729.941,395628.462,403785.447,408417.467,421765.34,429544.491,453511.934,499090.814,483724.041,466435.595,474720.386,465031.72,400862.763,336325.985,247495.389,104959.205
NSLP,ENERGYAUST,26/12/2006,18/04/2007 22:01,121674.18,193628.072,172958.953,207267.081,202196.742,195569.382,200167.018,206668.043,212977.09,216810.593,215280.644,239384.907,222038.333,266242.612,327799.548,367104.314,412772.177,414985.349,379310.823,415406.158,418422.678,401011.98,391988.731,376209.92,367643.681,358165.711,354264.549,351814.013,341142.627,358445.769,357054.743,358615.479,385670.973,405657.546,431247.52,441110.424,450377.401,459128.033,477584.873,514585.375,508821.348,484387.929,452207.218,447724.383,374934.5,313992.403,219515.34,89390.415
NSLP,ENERGYAUST,27/12/2006,18/04/2007 22:01,93347.073,135886.463,132871.943,173952.294,200958.731,202974.741,191954.912,194539.474,207894.784,221130.264,232690.789,216275.137,257905.795,299407.178,362324.272,394054.961,400210.525,407468.373,392228.716,418868.207,397784.782,391722.269,389931.996,392093.174,396038.406,384663.522,391328.199,385299.161,395473.099,399585.961,408732.787,423440.877,440244.708,458316.43,478216.209,491028.875,489883.813,488639.6,507203.774,517784.094,508414.774,482350.29,461259.1,447652.511,378389.4,311616.182,237799.644,109244.404
NSLP,ENERGYAUST,28/12/2006,18/04/2007 22:01,146406.453,170054.374,167101.174,185183.264,209064.589,206673.43,208376.493,203752.446,220685.121,226152.071,228175.982,245009.46,268673.18,301577.625,366009.015,400514.977,410543.541,431357.287,406167.689,419739.918,423440.225,413087.567,426123.195,413112.654,410349.259,419577.254,424286.698,419400.551,426899.014,430815.673,451444.655,471705.7,491952.197,500455.154,523955.782,525969.999,518030.3,512224.295,520700.829,549772.369,528514.01,501249.406,484613.078,467462.766,385841.116,335278.18,258739.189,136046.457
NSLP,ENERGYAUST,29/12/2006,18/04/2007 22:01,155862.055,185877.102,196766.941,205583.401,221975.208,223178.725,206674.863,215849.963,208048.099,228307.907,241121.859,270934.384,275658.66,317939.882,370490.664,402866.71,431757.192,421923.889,417314.669,424934.105,420590.376,435435.679,443610.321,437311.389,435040.549,426744.438,433281.558,443799.669,456023.355,449930.445,471150.296,509348.711,535542.406,557927.361,571849.138,547529.353,525305.011,508781.284,502092.009,510397.157,497929.946,467737.517,445728.181,458911.998,395458.632,366720.045,289116.744,157938.452
NSLP,ENERGYAUST,30/12/2006,18/04/2007 22:01,168696.163,192284.992,175121.538,199514.806,187374.656,201973.509,214837.469,219359.614,231270.042,242389.314,243936.698,261155.827,270791.989,301537.471,366860.346,404284.723,439810.462,444126.384,427628.998,437388.949,420735.291,424024.401,413382.146,426035.471,424094.31,418846.048,405889.948,407961.831,404473.569,402324.377,423175.972,439358.072,450803.452,479734.532,506876.692,518809.36,511967.835,510176.742,515443.517,535848.753,514003.372,474620.83,483437.287,464317.931,408797.124,355760.354,282608.539,146484.95
NSLP,ENERGYAUST,31/12/2006,26/04/2007 22:01,159323.428,203218.722,190685.522,196837.53,199107.45,215785.061,209872.082,221240.061,219588.472,224976.095,236505.306,242454.525,265720.567,301041.045,351558.82,386344.067,412524.636,433760.615,418601.812,434661.27,449159.609,446938.587,445651.366,437418.795,454374.262,441281.203,442204.525,439180.997,441593.643,438367.624,445816.686,470876.206,491559.114,500476.462,507788.598,503801.918,492741.758,475177.031,467171.883,466018.732,459684.406,429731.435,441582.012,444348.982,403432.891,373517.625,300201.863,167120.675
NSLP,INTEGRAL,01/01/2006,27/04/2006 22:01,376198.776,316246.47,305272.653,294089.012,270631.362,263786.878,245901.005,228899.102,240876.408,215108.778,218837.489,236713.279,271342.774,290809.179,336699.191,397253.947,480550.94,554826.194,642023.681,711910.782,756850.693,811604.496,841118.063,848835.87,872269.372,885406.695,897613.874,895645.514,924353.565,917748.04,928137.534,938074.943,949862.998,953411.418,958271.407,957254.207,939908.401,925488.028,916819.07,913396.246,880186.965,778346.081,691713.498,577606.538,474570.069,427620.331,396428.168,360358.238
NSLP,INTEGRAL,02/01/2006,27/04/2006 22:01,319880.151,286668.448,263818.757,264099.17,245914.618,243901.259,217590.845,206033.571,226020.801,217798.178,196642.7,217840.433,226572.857,234946.628,253105.05,269061.049,299448.879,293456.126,290419.102,305789,316575.369,330427.827,314125.576,326081.208,310495.033,302598.381,303125.661,299448.877,313504.447,307975.38,310869.452,317355.119,328422.338,349776.21,353003.866,356394.828,354061.799,352290.567,356143.506,353213.97,342627.55,340355.126,298736.038,246215.127,181604.92,142332.572,142255.2,138839.033
NSLP,INTEGRAL,03/01/2006,27/04/2006 22:01,156549.249,135425.282,145519.522,145495.923,133558.836,145351.366,133389.027,150318.559,150259.992,149910.936,170358.173,192913.952,222164.231,234325.476,244675.847,275549.953,318574.719,305688.132,303063.415,353536.191,383793.202,425071.942,426549.573,452615.585,482414.895,504402.075,500539.314,536809.807,551896.67,548636.051,560211.104,554655.189,545778.12,535606.268,509473.591,472381.509,428575.82,391750.121,385507.475,375224.534,359227.435,332843.295,291120.177,226413.284,208129.054,177954.926,178643.816,175636.936
NSLP,INTEGRAL,04/01/2006,27/04/2006 22:01,162800.029,136285.556,138828.032,160931.004,161996.41,146114.289,154352.781,147137.392,153692.978,161969.412,195167.559,202902.014,232753.926,228823.798,237515.164,255037.661,281906.874,251374.835,231912.109,245687.817,255835.979,268156.362,268787.339,255778.551,246210.174,254560.485,250141.532,246990.306,260288.256,268039.495,271290.316,278262.67,289332.888,299126.916,308664.066,312637.65,304668.375,307445.455,310046.005,301290.624,292407.997,276810.744,247625.815,190477.805,154725.113,126229.743,120698.59,133578.221
NSLP,INTEGRAL,05/01/2006,27/04/2006 22:01,144222.953,140634.856,134971.051,132837.297,144570.057,131428.361,130829.158,147028.572,139914.192,144691.558,150477.702,188257.247,227528.893,231591.321,234964.872,257234.39,285668.067,269459.485,228151.38,256871.028,270337.536,282929.126,274598.657,275460.65,269113.169,268517.968,265250.677,273372.926,275033.504,273405.648,282293.556,291549.106,313083.37,327805.512,334129.633,337130.391,329964.482,319742.511,318077.827,305337.301,289909.053,274626.367,240956.361,176908.603,149875.862,134766.668,109771.728,109960.915
NSLP,INTEGRAL,06/01/2006,27/04/2006 22:01,136168.521,109293.613,122073.397,135736.801,119302.306,134706.518,134508.582,130281.367,130432.083,144184.084,169391.133,198137.066,229678.254,234654.774,237788.292,261990.361,291653.237,260906.86,234575.155,263464.99,283236.94,306848.862,302904.127,299135.466,302884.304,309266.96,314091.139,322711.152,340555.571,350657.662,359591.469,369155.126,371790.537,364660.577,367876.996,369147.7,343977.69,332832.436,323309.863,308362.452,300562.114,283585.745,251664.884,189632.299,186483.41,150481.568,137053.354,149128.774
NSLP,INTEGRAL,07/01/2006,27/04/2006 22:01,175884.237,128451.753,143884.372,145335.608,146926.265,116208.76,135985.461,126228.278,143184.397,151432.04,147081.931,158744.069,200705.493,206623.727,241431.264,259947.645,268825.623,286249.935,336218.144,318361.704,284041.626,332061.056,307886.82,308251,323920.331,320342.443,311658.66,297731.581,323545.821,314300.248,312350.179,311609.29,337271.794,348027.448,353392.467,353452.164,340136.28,336984.756,334941.558,345076.7,344264.834,340166.877,309873.952,267097.911,190185.831,184441.687,169204.154,162540.642
NSLP,INTEGRAL,08/01/2006,03/05/2006 22:01,173511.811,138290.884,159601.568,142596.536,144371.208,142068.38,139675.073,136537.404,140219.573,129925.323,131720.748,159344.926,173257.142,179498.352,195993.298,226308.614,252696.862,272406.786,292858.073,308703.152,319672.801,319839.504,345632.513,358689.317,335622.179,344015.601,348038.4,346034.647,357906.497,373509.261,360340.967,385178.027,390179.203,395102.723,398808.7,394915.686,386847.677,375097.669,377335.122,387963.796,393670.534,374532.589,341065.557,284057.691,204806.048,177924.362,182406.946,160890.798
NSLP,INTEGRAL,09/01/2006,03/05/2006 22:01,185078.625,154101.358,151911.136,142300.822,139885.27,146171.971,151398.632,142398.765,164318.867,187187.228,175031.912,202647.506,241942.23,246528.383,256232.907,275868.353,308802.638,285612.978,258889.423,276916.29,298228.977,323724.585,328022.105,332876.041,342542.752,351665.587,372439.679,371301.522,391433.336,404622.664,429255.485,447748.943,459409.057,462093.672,463927.958,449265.85,425567.107,405412.063,397500.52,403677.429,409490.217,394797.555,337590.743,266652.917,237057.901,215849.758,160714.883,181827.422
NSLP,INTEGRAL,10/01/2006,03/05/2006 22:01,174172.349,157003.748,157406.174,164086.139,158491.804,159322.219,163290.947,171794.12,172386.242,169522.168,181222.537,215540.163,269595.727,279432.338,287138.999,321588.145,360825.767,350556.285,328668.318,361787.347,390885.877,428635.193,452991.674,475080.453,507660.816,538322.033,562286.075,594592.173,628989.751,672429.015,706657.399,735867.005,756148.143,765209.927,765838.887,758165.437,732761.522,693734.368,672324.408,663199.513,644027.756,601121.524,527451.078,429581.345,364086.956,310442.881,306824.893,285934.826
NSLP,INTEGRAL,11/01/2006,03/05/2006 22:01,263960.906,223276.257,233618.007,223423.823,209263.019,199218.401,209203.788,214628.02,200706.202,197067.298,219917.661,263261.429,312096.756,339360.037,374187.58,435296.581,506191.795,536636.717,576807.314,648975.008,698006.553,718886.537,737440.905,731742.882,711156.776,653265.635,626482.97,634221.64,633454.329,642474.289,641731.65,621175.489,600332.99,564405.347,525210.048,506040.321,476676.711,449351.294,417674.607,387936.128,383357.535,374728.443,317857.031,256791.955,228488.513,198815.205,188938.593,195914.793
NSLP,INTEGRAL,12/01/2006,03/05/2006 22:01,205364.36,160316.323,173627.008,154249.34,159416.675,167902.761,174155.402,179832.237,171421.256,180403.03,213639.128,220138.114,275181.207,279977.873,281109.107,307535.064,337795.872,324433.007,303297.624,317186.94,339279.962,358624.067,358169.99,359442.767,369281.034,382491.668,393724.295,410018.815,430655.613,453809.546,471032.021,475194.912,479290.077,484394.439,491409.143,483553.644,458350.759,437342.176,435075.553,442234.537,439555.278,415554.237,366968.743,293322.508,241953.07,223429.312,206427.55,188030.742
NSLP,INTEGRAL,13/01/2006,03/05/2006 22:01,197749.983,166807.916,186991.683,189548.14,170016.817,165848.749,162034.859,171991.594,184959.504,183651.383,217532.882,224484.456,282820.451,291335.875,308337.873,327161.168,362082.759,340515.522,318329.015,336083.775,353272.872,361979.844,335504.758,331224.515,335837.326,332271.591,332390.574,328461.409,329563.507,331540.172,336986.824,337185.223,339775.97,343477.779,339707.552,339268.133,332674.866,328542.415,326754.654,314858.413,295924.484,288244.407,248760.976,205632.549,183052.761,151638.454,149326.621,160638.11
NSLP,INTEGRAL,14/01/2006,03/05/2006 22:01,168720.833,139855.726,141170.772,148366.426,155510.698,125179.077,140918.594,142919.191,137047.444,135386.214,157724.709,166925.04,192010.41,199282.93,255253.851,270258.161,282099.968,332885.91,339330.348,386355.321,397589.15,441700.903,488436.032,504310.745,518726.727,566710.163,587421.591,644110.851,662214.54,700563.293,723693.398,751148.304,751259.506,726168.536,700762.459,665606.625,617286.69,571405.131,545750.325,521124.971,494688.286,467031.24,413842.453,355175.669,290219.8,256354.233,248278.953,208697.082
NSLP,INTEGRAL,15/01/2006,10/05/2006 22:00,206351.829,161392.192,178616.604,176516.856,162910.25,158990.233,148470.511,149777.645,143382.357,154631.265,159521.883,158856.629,179852.216,206683.936,223165.797,235749.099,255556.286,250951.922,272630.333,299148.214,304468.708,308341.73,308383.585,299964.419,306694.285,317137.197,310528.145,311560.364,302017.413,298692.62,324507.723,335034.421,350516.43,362833.477,374203.513,383529.557,387070.013,375163.37,379409.108,376261.786,362172.756,348982.408,313722.985,276863.678,194510.939,155219.482,160479.951,156125.813
NSLP,INTEGRAL,16/01/2006,10/05/2006 22:00,183257.906,131360.149,140806.639,161682.547,161220.879,147556.746,134969.748,149310.129,135528.568,186960.708,189481.942,208429.77,254459.044,260078.189,276580.339,295704.251,331086.628,315906.781,290988.792,330143.739,340192.442,366100.621,373300.896,375714.12,380539.662,386434.444,379574.956,376043.557,390536.152,399791.36,406603.001,421945.499,436349.899,438520.239,439626.124,429259.058,411213.933,397967.868,384260.78,370506.395,358328.026,339097.49,290415.29,228321.939,199546.556,163684.671,171119.766,173448.641
NSLP,INTEGRAL,17/01/2006,10/05/2006 22:00,149911.668,149460.549,151458.802,131942.602,131969.521,143469.309,130379.966,157253.193,176063.272,177862.511,202808.429,224051.463,274260.893,277142.349,288338.955,310673.984,343651.179,304914.839,296984.181,333786.368,363231.941,373210.781,348477.719,331850.507,337222.535,330477.058,350288.994,360375.873,372556.33,379124.158,387482.291,399874.558,422433.455,439847.051,449257.419,438679.38,414524.992,402407.893,394020.771,388841.316,374182.866,362062.952,300793.072,226234.883,207345.348,164487.482,171197.723,163559.206
NSLP,INTEGRAL,18/01/2006,10/05/2006 22:00,170437.645,160850.339,178633.725,162640.386,138967.725,144544.1,136556.845,144779.174,162368.733,164752.334,196691.397,231695.472,274847.269,276226.486,278228.237,299812.045,330067.122,302750.471,278436.801,313401.001,314328.267,319928.946,337069.344,305604.752,319273.633,307681.422,304220.748,312263.677,313031.287,317304.388,320280.757,334242.077,350398.532,354444.323,358551.996,353454.81,344313.32,332205.6,329626.617,315221.922,289820.919,275328.877,239993.741,189770.583,159788.272,129120.856,119191.603,123605.686
NSLP,INTEGRAL,19/01/2006,10/05/2006 22:00,140762.114,112655.9,135193.473,144375.407,139934.247,128224.239,122097.074,134840.71,147245.753,164281.901,168724.997,204714.348,259482.967,269674.894,267537.16,287420.969,314813.348,272646.718,253685.454,282403.731,297707.821,315286.68,310181.645,306327.169,300370.101,306152.306,298034.101,286974.415,302899.514,301534.629,312911.681,316091.729,326804.863,342457.213,339317.002,338219.347,325968.924,324084.441,323949.351,321174.238,301970.949,294242.524,250818.926,189131.793,171991.93,140965.153,136755.216,136491.149
NSLP,INTEGRAL,20/01/2006,10/05/2006 22:00,141779.799,129693.358,152502.623,139841.867,125013.485,139696.284,127638.901,130583.489,163175.262,160190.138,186129.155,207543.98,252016.601,265497.175,262578.824,286840.438,321659.512,299250.722,264924.051,293035.837,310034.1,316560.003,327076.92,324033.342,316132.93,311015.816,311686.986,307810.669,327293.984,334610.497,353866.418,365119.056,371505.666,372783.97,369224.74,362989.487,349153.46,331147.4,336764.729,339954.745,322939.026,304622.247,271874.653,224525.096,205839.709,174069.03,162038.921,157468.279
NSLP,INTEGRAL,21/01/2006,10/05/2006 22:00,175940.896,156537.777,159240.823,148475.328,141286.218,145622.466,148047.617,133352.045,131289.726,147826.118,167670.846,168075.339,177809.993,239733.706,261775.211,274842.706,299896.114,329818.813,357807.995,354681.418,400416.818,430549.002,464820.339,483389.098,540353.511,556558.716,594763.873,633180.785,646023.559,685039.432,705687.154,734694.905,748640.351,761452.544,749190.748,739436.251,698343.38,657381.125,629676.823,618160.856,593006.35,551549.863,501701.565,438169.456,350578.85,323994.078,290898.27,239276.506
NSLP,INTEGRAL,22/01/2006,17/05/2006 22:04,237400.755,203979.597,222980.472,198476.738,193122.686,171800.53,181175.286,160866.218,171939.23,173156.398,172303.559,181313.97,192248.883,226693.353,260913.698,279002.069,320235.967,368995.393,423323.97,476941.183,522564.393,581114.83,599946.539,652750.847,688437.549,709576.852,724872.067,735922.257,766640.806,779394.064,762030.654,782778.164,786096.296,783231.576,777493.558,755944.896,722021.033,686082.723,656151.176,643884.409,616110.324,567591.797,494584.344,420647.534,319296.985,279541.274,270395.226,256990.921
