Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality,DayTyep_Idx
IDCJAC0010,66062,2008,7,22,15.1,1,Y,2
IDCJAC0010,66062,2008,7,23,14.7,1,Y,3
IDCJAC0010,66062,2008,7,24,15.9,1,Y,4
IDCJAC0010,66062,2008,7,25,12.7,1,Y,5
IDCJAC0010,66062,2008,7,26,17,1,Y,6
IDCJAC0010,66062,2008,7,27,17.6,1,Y,0
IDCJAC0010,66062,2008,7,28,13.6,1,Y,1
IDCJAC0010,66062,2008,7,29,15,1,Y,2
IDCJAC0010,66062,2008,7,30,17,1,Y,3
IDCJAC0010,66062,2008,7,31,20.3,1,Y,4
IDCJAC0010,66062,2008,8,1,20.8,1,Y,5
IDCJAC0010,66062,2008,8,2,16.8,1,Y,6
IDCJAC0010,66062,2008,8,3,18.8,1,Y,0
IDCJAC0010,66062,2008,8,4,17.2,1,Y,1
IDCJAC0010,66062,2008,8,5,16.3,1,Y,2
IDCJAC0010,66062,2008,8,6,15.5,1,Y,3
IDCJAC0010,66062,2008,8,7,16.5,1,Y,4
IDCJAC0010,66062,2008,8,8,18.6,1,Y,5
IDCJAC0010,66062,2008,8,9,17.3,1,Y,6
IDCJAC0010,66062,2008,8,10,15.6,1,Y,0
IDCJAC0010,66062,2008,8,11,15.9,1,Y,1
IDCJAC0010,66062,2008,8,12,16.3,1,Y,2
IDCJAC0010,66062,2008,8,13,17.4,1,Y,3
IDCJAC0010,66062,2008,8,14,18.5,1,Y,4
IDCJAC0010,66062,2008,8,15,18.8,1,Y,5
IDCJAC0010,66062,2008,8,16,18,1,Y,6
IDCJAC0010,66062,2008,8,17,16.4,1,Y,0
IDCJAC0010,66062,2008,8,18,15.8,1,Y,1
IDCJAC0010,66062,2008,8,19,17.6,1,Y,2
IDCJAC0010,66062,2008,8,20,19.5,1,Y,3
IDCJAC0010,66062,2008,8,21,20.2,1,Y,4
IDCJAC0010,66062,2008,8,22,11.9,1,Y,5
IDCJAC0010,66062,2008,8,23,14.8,1,Y,6
IDCJAC0010,66062,2008,8,24,17.3,1,Y,0
IDCJAC0010,66062,2008,8,25,16.4,1,Y,1
IDCJAC0010,66062,2008,8,26,21.5,1,Y,2
IDCJAC0010,66062,2008,8,27,17.6,1,Y,3
IDCJAC0010,66062,2008,8,28,16.9,1,Y,4
IDCJAC0010,66062,2008,8,29,18.2,1,Y,5
IDCJAC0010,66062,2008,8,30,16,1,Y,6
IDCJAC0010,66062,2008,8,31,19.2,1,Y,0
IDCJAC0010,66062,2008,9,1,21,1,Y,1
IDCJAC0010,66062,2008,9,2,20.6,1,Y,2
IDCJAC0010,66062,2008,9,3,17.9,1,Y,3
IDCJAC0010,66062,2008,9,4,17.1,1,Y,4
IDCJAC0010,66062,2008,9,5,15.7,1,Y,5
IDCJAC0010,66062,2008,9,6,14.2,1,Y,6
IDCJAC0010,66062,2008,9,7,19,1,Y,0
IDCJAC0010,66062,2008,9,8,17.5,1,Y,1
IDCJAC0010,66062,2008,9,9,16.4,1,Y,2
IDCJAC0010,66062,2008,9,10,16.8,1,Y,3
IDCJAC0010,66062,2008,9,11,17.7,1,Y,4
IDCJAC0010,66062,2008,9,12,24.3,1,Y,5
IDCJAC0010,66062,2008,9,13,30.6,1,Y,6
IDCJAC0010,66062,2008,9,14,23.5,1,Y,0
IDCJAC0010,66062,2008,9,15,27.9,1,Y,1
IDCJAC0010,66062,2008,9,16,19.8,1,Y,2
IDCJAC0010,66062,2008,9,17,16.3,1,Y,3
IDCJAC0010,66062,2008,9,18,19.4,1,Y,4
IDCJAC0010,66062,2008,9,19,25.8,1,Y,5
IDCJAC0010,66062,2008,9,20,32.8,1,Y,6
IDCJAC0010,66062,2008,9,21,21.6,1,Y,0
IDCJAC0010,66062,2008,9,22,29.8,1,Y,1
IDCJAC0010,66062,2008,9,23,17,1,Y,2
IDCJAC0010,66062,2008,9,24,18.6,1,Y,3
IDCJAC0010,66062,2008,9,25,18.6,1,Y,4
IDCJAC0010,66062,2008,9,26,22.2,1,Y,5
IDCJAC0010,66062,2008,9,27,25.4,1,Y,6
IDCJAC0010,66062,2008,9,28,32.9,1,Y,0
IDCJAC0010,66062,2008,9,29,21.8,1,Y,1
IDCJAC0010,66062,2008,9,30,19.2,1,Y,2
IDCJAC0010,66062,2008,10,1,24.7,1,Y,3
IDCJAC0010,66062,2008,10,2,31.1,1,Y,4
IDCJAC0010,66062,2008,10,3,34.8,1,Y,5
IDCJAC0010,66062,2008,10,4,19.4,1,Y,6
IDCJAC0010,66062,2008,10,5,19.1,1,Y,0
IDCJAC0010,66062,2008,10,6,22.8,1,Y,1
IDCJAC0010,66062,2008,10,7,20.6,1,Y,2
IDCJAC0010,66062,2008,10,8,19.7,1,Y,3
IDCJAC0010,66062,2008,10,9,19.9,1,Y,4
IDCJAC0010,66062,2008,10,10,21.5,1,Y,5
IDCJAC0010,66062,2008,10,11,22.3,1,Y,6
IDCJAC0010,66062,2008,10,12,22.5,1,Y,0
IDCJAC0010,66062,2008,10,13,29.2,1,Y,1
IDCJAC0010,66062,2008,10,14,21,1,Y,2
IDCJAC0010,66062,2008,10,15,18.9,1,Y,3
IDCJAC0010,66062,2008,10,16,22.1,1,Y,4
IDCJAC0010,66062,2008,10,17,24.9,1,Y,5
IDCJAC0010,66062,2008,10,18,23.2,1,Y,6
IDCJAC0010,66062,2008,10,19,26.8,1,Y,0
IDCJAC0010,66062,2008,10,20,22.2,1,Y,1
IDCJAC0010,66062,2008,10,21,19.2,1,Y,2
IDCJAC0010,66062,2008,10,22,14.3,1,Y,3
IDCJAC0010,66062,2008,10,23,15.7,1,Y,4
IDCJAC0010,66062,2008,10,24,20.2,1,Y,5
IDCJAC0010,66062,2008,10,25,24,1,Y,6
IDCJAC0010,66062,2008,10,26,24.4,1,Y,0
IDCJAC0010,66062,2008,10,27,33.6,1,Y,1
IDCJAC0010,66062,2008,10,28,21.9,1,Y,2
IDCJAC0010,66062,2008,10,29,17.3,1,Y,3
IDCJAC0010,66062,2008,10,30,25.8,1,Y,4
IDCJAC0010,66062,2008,10,31,35,1,Y,5
IDCJAC0010,66062,2008,11,1,21.2,1,Y,6
IDCJAC0010,66062,2008,11,2,23.1,1,Y,0
IDCJAC0010,66062,2008,11,3,30.3,1,Y,1
IDCJAC0010,66062,2008,11,4,19,1,Y,2
IDCJAC0010,66062,2008,11,5,21,1,Y,3
IDCJAC0010,66062,2008,11,6,30.3,1,Y,4
IDCJAC0010,66062,2008,11,7,24.1,1,Y,5
IDCJAC0010,66062,2008,11,8,25.2,1,Y,6
IDCJAC0010,66062,2008,11,9,23,1,Y,0
IDCJAC0010,66062,2008,11,10,23.3,1,Y,1
IDCJAC0010,66062,2008,11,11,23.1,1,Y,2
IDCJAC0010,66062,2008,11,12,24.6,1,Y,3
IDCJAC0010,66062,2008,11,13,24.9,1,Y,4
IDCJAC0010,66062,2008,11,14,27,1,Y,5
IDCJAC0010,66062,2008,11,15,23.1,1,Y,6
IDCJAC0010,66062,2008,11,16,22.4,1,Y,0
IDCJAC0010,66062,2008,11,17,20.9,1,Y,1
IDCJAC0010,66062,2008,11,18,23.4,1,Y,2
IDCJAC0010,66062,2008,11,19,22.1,1,Y,3
IDCJAC0010,66062,2008,11,20,27.6,1,Y,4
IDCJAC0010,66062,2008,11,21,27.7,1,Y,5
IDCJAC0010,66062,2008,11,22,20.6,1,Y,6
IDCJAC0010,66062,2008,11,23,19.7,1,Y,0
IDCJAC0010,66062,2008,11,24,22.3,1,Y,1
IDCJAC0010,66062,2008,11,25,21.8,1,Y,2
IDCJAC0010,66062,2008,11,26,21.8,1,Y,3
IDCJAC0010,66062,2008,11,27,23.6,1,Y,4
IDCJAC0010,66062,2008,11,28,24.6,1,Y,5
IDCJAC0010,66062,2008,11,29,23.3,1,Y,6
IDCJAC0010,66062,2008,11,30,24.9,1,Y,0
IDCJAC0010,66062,2008,12,1,31.3,1,Y,1
IDCJAC0010,66062,2008,12,2,23.8,1,Y,2
IDCJAC0010,66062,2008,12,3,33.2,1,Y,3
IDCJAC0010,66062,2008,12,4,21.8,1,Y,4
IDCJAC0010,66062,2008,12,5,27,1,Y,5
IDCJAC0010,66062,2008,12,6,34.8,1,Y,6
IDCJAC0010,66062,2008,12,7,26.1,1,Y,0
IDCJAC0010,66062,2008,12,8,22.3,1,Y,1
IDCJAC0010,66062,2008,12,9,25.9,1,Y,2
IDCJAC0010,66062,2008,12,10,23.4,1,Y,3
IDCJAC0010,66062,2008,12,11,19.9,1,Y,4
IDCJAC0010,66062,2008,12,12,24.5,1,Y,5
IDCJAC0010,66062,2008,12,13,32.9,1,Y,6
IDCJAC0010,66062,2008,12,14,25.4,1,Y,0
IDCJAC0010,66062,2008,12,15,23.8,1,Y,1
IDCJAC0010,66062,2008,12,16,24.1,1,Y,2
IDCJAC0010,66062,2008,12,17,26,1,Y,3
IDCJAC0010,66062,2008,12,18,27.4,1,Y,4
IDCJAC0010,66062,2008,12,19,26.4,1,Y,5
IDCJAC0010,66062,2008,12,20,20.4,1,Y,6
IDCJAC0010,66062,2008,12,21,22.1,1,Y,0
IDCJAC0010,66062,2008,12,22,24.1,1,Y,1
IDCJAC0010,66062,2008,12,23,26.9,1,Y,2
IDCJAC0010,66062,2008,12,24,20.7,1,Y,3
IDCJAC0010,66062,2008,12,25,23.3,1,Y,4
IDCJAC0010,66062,2008,12,26,26,1,Y,5
IDCJAC0010,66062,2008,12,27,27.2,1,Y,6
IDCJAC0010,66062,2008,12,28,28.3,1,Y,0
IDCJAC0010,66062,2008,12,29,24.9,1,Y,1
IDCJAC0010,66062,2008,12,30,27.6,1,Y,2
IDCJAC0010,66062,2008,12,31,31.5,1,Y,3
IDCJAC0010,66062,2009,1,1,34.7,1,Y,4
IDCJAC0010,66062,2009,1,2,22.7,1,Y,5
IDCJAC0010,66062,2009,1,3,23,1,Y,6
IDCJAC0010,66062,2009,1,4,24.6,1,Y,0
IDCJAC0010,66062,2009,1,5,27.9,1,Y,1
IDCJAC0010,66062,2009,1,6,28.3,1,Y,2
IDCJAC0010,66062,2009,1,7,33.1,1,Y,3
IDCJAC0010,66062,2009,1,8,22.4,1,Y,4
IDCJAC0010,66062,2009,1,9,22.6,1,Y,5
IDCJAC0010,66062,2009,1,10,23.4,1,Y,6
IDCJAC0010,66062,2009,1,11,24.6,1,Y,0
IDCJAC0010,66062,2009,1,12,26.8,1,Y,1
IDCJAC0010,66062,2009,1,13,26.2,1,Y,2
IDCJAC0010,66062,2009,1,14,29.7,1,Y,3
IDCJAC0010,66062,2009,1,15,33.4,1,Y,4
IDCJAC0010,66062,2009,1,16,25,1,Y,5
IDCJAC0010,66062,2009,1,17,22.6,1,Y,6
IDCJAC0010,66062,2009,1,18,23.3,1,Y,0
IDCJAC0010,66062,2009,1,19,25.1,1,Y,1
IDCJAC0010,66062,2009,1,20,28.7,1,Y,2
IDCJAC0010,66062,2009,1,21,31.1,1,Y,3
IDCJAC0010,66062,2009,1,22,33.6,1,Y,4
IDCJAC0010,66062,2009,1,23,31.7,1,Y,5
IDCJAC0010,66062,2009,1,24,40.9,1,Y,6
IDCJAC0010,66062,2009,1,25,25.9,1,Y,0
IDCJAC0010,66062,2009,1,26,26.8,1,Y,1
IDCJAC0010,66062,2009,1,27,23.9,1,Y,2
IDCJAC0010,66062,2009,1,28,27.1,1,Y,3
IDCJAC0010,66062,2009,1,29,28.3,1,Y,4
IDCJAC0010,66062,2009,1,30,28.2,1,Y,5
IDCJAC0010,66062,2009,1,31,29.1,1,Y,6
IDCJAC0010,66062,2009,2,1,28.1,1,Y,0
IDCJAC0010,66062,2009,2,2,28.3,1,Y,1
IDCJAC0010,66062,2009,2,3,28,1,Y,2
IDCJAC0010,66062,2009,2,4,27.3,1,Y,3
IDCJAC0010,66062,2009,2,5,29.2,1,Y,4
IDCJAC0010,66062,2009,2,6,29.5,1,Y,5
IDCJAC0010,66062,2009,2,7,33.5,1,Y,6
IDCJAC0010,66062,2009,2,8,28.6,1,Y,0
IDCJAC0010,66062,2009,2,9,22.5,1,Y,1
IDCJAC0010,66062,2009,2,10,19.4,1,Y,2
IDCJAC0010,66062,2009,2,11,23,1,Y,3
IDCJAC0010,66062,2009,2,12,22,1,Y,4
IDCJAC0010,66062,2009,2,13,20.4,1,Y,5
IDCJAC0010,66062,2009,2,14,21.2,1,Y,6
IDCJAC0010,66062,2009,2,15,23.3,1,Y,0
IDCJAC0010,66062,2009,2,16,25,1,Y,1
IDCJAC0010,66062,2009,2,17,22.9,1,Y,2
IDCJAC0010,66062,2009,2,18,26.6,1,Y,3
IDCJAC0010,66062,2009,2,19,28.4,1,Y,4
IDCJAC0010,66062,2009,2,20,26.1,1,Y,5
IDCJAC0010,66062,2009,2,21,24.4,1,Y,6
IDCJAC0010,66062,2009,2,22,24.9,1,Y,0
IDCJAC0010,66062,2009,2,23,27,1,Y,1
IDCJAC0010,66062,2009,2,24,30.5,1,Y,2
IDCJAC0010,66062,2009,2,25,26.4,1,Y,3
IDCJAC0010,66062,2009,2,26,24.6,1,Y,4
IDCJAC0010,66062,2009,2,27,23.5,1,Y,5
IDCJAC0010,66062,2009,2,28,25.4,1,Y,6
IDCJAC0010,66062,2009,3,1,25.7,1,Y,0
IDCJAC0010,66062,2009,3,2,25.5,1,Y,1
IDCJAC0010,66062,2009,3,3,26.9,1,Y,2
IDCJAC0010,66062,2009,3,4,25.1,1,Y,3
IDCJAC0010,66062,2009,3,5,24.6,1,Y,4
IDCJAC0010,66062,2009,3,6,23.6,1,Y,5
IDCJAC0010,66062,2009,3,7,26.3,1,Y,6
IDCJAC0010,66062,2009,3,8,25.3,1,Y,0
IDCJAC0010,66062,2009,3,9,24.5,1,Y,1
IDCJAC0010,66062,2009,3,10,24.5,1,Y,2
IDCJAC0010,66062,2009,3,11,23.4,1,Y,3
IDCJAC0010,66062,2009,3,12,25.3,1,Y,4
IDCJAC0010,66062,2009,3,13,25.5,1,Y,5
IDCJAC0010,66062,2009,3,14,27.2,1,Y,6
IDCJAC0010,66062,2009,3,15,27.4,1,Y,0
IDCJAC0010,66062,2009,3,16,26.8,1,Y,1
IDCJAC0010,66062,2009,3,17,25.7,1,Y,2
IDCJAC0010,66062,2009,3,18,24.5,1,Y,3
IDCJAC0010,66062,2009,3,19,27.7,1,Y,4
IDCJAC0010,66062,2009,3,20,26.1,1,Y,5
IDCJAC0010,66062,2009,3,21,25.3,1,Y,6
IDCJAC0010,66062,2009,3,22,26.7,1,Y,0
IDCJAC0010,66062,2009,3,23,25.7,1,Y,1
IDCJAC0010,66062,2009,3,24,26.1,1,Y,2
IDCJAC0010,66062,2009,3,25,26,1,Y,3
IDCJAC0010,66062,2009,3,26,26.6,1,Y,4
IDCJAC0010,66062,2009,3,27,23.5,1,Y,5
IDCJAC0010,66062,2009,3,28,23.5,1,Y,6
IDCJAC0010,66062,2009,3,29,24.4,1,Y,0
IDCJAC0010,66062,2009,3,30,26.2,1,Y,1
IDCJAC0010,66062,2009,3,31,22.5,1,Y,2
IDCJAC0010,66062,2009,4,1,24.7,1,Y,3
IDCJAC0010,66062,2009,4,2,24.7,1,Y,4
IDCJAC0010,66062,2009,4,3,25.1,1,Y,5
IDCJAC0010,66062,2009,4,4,20.8,1,Y,6
IDCJAC0010,66062,2009,4,5,22.8,1,Y,0
IDCJAC0010,66062,2009,4,6,21.1,1,Y,1
IDCJAC0010,66062,2009,4,7,21.3,1,Y,2
IDCJAC0010,66062,2009,4,8,22.4,1,Y,3
IDCJAC0010,66062,2009,4,9,23.2,1,Y,4
IDCJAC0010,66062,2009,4,10,22.7,1,Y,5
IDCJAC0010,66062,2009,4,11,23.8,1,Y,6
IDCJAC0010,66062,2009,4,12,26.1,1,Y,0
IDCJAC0010,66062,2009,4,13,22.6,1,Y,1
IDCJAC0010,66062,2009,4,14,26.9,1,Y,2
IDCJAC0010,66062,2009,4,15,29.3,1,Y,3
IDCJAC0010,66062,2009,4,16,24.1,1,Y,4
IDCJAC0010,66062,2009,4,17,24.1,1,Y,5
IDCJAC0010,66062,2009,4,18,22.8,1,Y,6
IDCJAC0010,66062,2009,4,19,22.5,1,Y,0
IDCJAC0010,66062,2009,4,20,21.4,1,Y,1
IDCJAC0010,66062,2009,4,21,22.1,1,Y,2
IDCJAC0010,66062,2009,4,22,22.7,1,Y,3
IDCJAC0010,66062,2009,4,23,21.6,1,Y,4
IDCJAC0010,66062,2009,4,24,24.7,1,Y,5
IDCJAC0010,66062,2009,4,25,23.9,1,Y,6
IDCJAC0010,66062,2009,4,26,20.2,1,Y,0
IDCJAC0010,66062,2009,4,27,18.7,1,Y,1
IDCJAC0010,66062,2009,4,28,21.9,1,Y,2
IDCJAC0010,66062,2009,4,29,17.6,1,Y,3
IDCJAC0010,66062,2009,4,30,17.4,1,Y,4
IDCJAC0010,66062,2009,5,1,22.5,1,Y,5
IDCJAC0010,66062,2009,5,2,22,1,Y,6
IDCJAC0010,66062,2009,5,3,20.5,1,Y,0
IDCJAC0010,66062,2009,5,4,23.3,1,Y,1
IDCJAC0010,66062,2009,5,5,21,1,Y,2
IDCJAC0010,66062,2009,5,6,22.9,1,Y,3
IDCJAC0010,66062,2009,5,7,22.7,1,Y,4
IDCJAC0010,66062,2009,5,8,20.9,1,Y,5
IDCJAC0010,66062,2009,5,9,22.8,1,Y,6
IDCJAC0010,66062,2009,5,10,20.1,1,Y,0
IDCJAC0010,66062,2009,5,11,18.9,1,Y,1
IDCJAC0010,66062,2009,5,12,20.1,1,Y,2
IDCJAC0010,66062,2009,5,13,21.3,1,Y,3
IDCJAC0010,66062,2009,5,14,21.5,1,Y,4
IDCJAC0010,66062,2009,5,15,21.7,1,Y,5
IDCJAC0010,66062,2009,5,16,21.7,1,Y,6
IDCJAC0010,66062,2009,5,17,20.7,1,Y,0
IDCJAC0010,66062,2009,5,18,20.9,1,Y,1
IDCJAC0010,66062,2009,5,19,21.4,1,Y,2
IDCJAC0010,66062,2009,5,20,21.2,1,Y,3
IDCJAC0010,66062,2009,5,21,19.7,1,Y,4
IDCJAC0010,66062,2009,5,22,19.6,1,Y,5
IDCJAC0010,66062,2009,5,23,20.8,1,Y,6
IDCJAC0010,66062,2009,5,24,21.3,1,Y,0
IDCJAC0010,66062,2009,5,25,20.3,1,Y,1
IDCJAC0010,66062,2009,5,26,23.4,1,Y,2
IDCJAC0010,66062,2009,5,27,16.9,1,Y,3
IDCJAC0010,66062,2009,5,28,19.2,1,Y,4
IDCJAC0010,66062,2009,5,29,17.5,1,Y,5
IDCJAC0010,66062,2009,5,30,16.5,1,Y,6
IDCJAC0010,66062,2009,5,31,18.8,1,Y,0
IDCJAC0010,66062,2009,6,1,16.8,1,Y,1
IDCJAC0010,66062,2009,6,2,19.1,1,Y,2
IDCJAC0010,66062,2009,6,3,18.5,1,Y,3
IDCJAC0010,66062,2009,6,4,17,1,Y,4
IDCJAC0010,66062,2009,6,5,18.5,1,Y,5
IDCJAC0010,66062,2009,6,6,19,1,Y,6
IDCJAC0010,66062,2009,6,7,19.8,1,Y,0
IDCJAC0010,66062,2009,6,8,19.2,1,Y,1
IDCJAC0010,66062,2009,6,9,16.2,1,Y,2
IDCJAC0010,66062,2009,6,10,14.2,1,Y,3
IDCJAC0010,66062,2009,6,11,15.8,1,Y,4
IDCJAC0010,66062,2009,6,12,17.1,1,Y,5
IDCJAC0010,66062,2009,6,13,18.5,1,Y,6
IDCJAC0010,66062,2009,6,14,15.6,1,Y,0
IDCJAC0010,66062,2009,6,15,19.8,1,Y,1
IDCJAC0010,66062,2009,6,16,16.3,1,Y,2
IDCJAC0010,66062,2009,6,17,15.6,1,Y,3
IDCJAC0010,66062,2009,6,18,15.4,1,Y,4
IDCJAC0010,66062,2009,6,19,18,1,Y,5
IDCJAC0010,66062,2009,6,20,16,1,Y,6
IDCJAC0010,66062,2009,6,21,19.1,1,Y,0
IDCJAC0010,66062,2009,6,22,21,1,Y,1
IDCJAC0010,66062,2009,6,23,19.6,1,Y,2
IDCJAC0010,66062,2009,6,24,18.9,1,Y,3
IDCJAC0010,66062,2009,6,25,16.9,1,Y,4
IDCJAC0010,66062,2009,6,26,18.6,1,Y,5
IDCJAC0010,66062,2009,6,27,15.8,1,Y,6
IDCJAC0010,66062,2009,6,28,18.7,1,Y,0
IDCJAC0010,66062,2009,6,29,20.7,1,Y,1
IDCJAC0010,66062,2009,6,30,19.9,1,Y,2
IDCJAC0010,66062,2009,7,1,21.2,1,Y,3
IDCJAC0010,66062,2009,7,2,18.9,1,Y,4
IDCJAC0010,66062,2009,7,3,16.2,1,Y,5
IDCJAC0010,66062,2009,7,4,17.1,1,Y,6
IDCJAC0010,66062,2009,7,5,18.1,1,Y,0
IDCJAC0010,66062,2009,7,6,15.7,1,Y,1
IDCJAC0010,66062,2009,7,7,15.1,1,Y,2
IDCJAC0010,66062,2009,7,8,16.8,1,Y,3
IDCJAC0010,66062,2009,7,9,17.6,1,Y,4
IDCJAC0010,66062,2009,7,10,18.6,1,Y,5
IDCJAC0010,66062,2009,7,11,16.4,1,Y,6
IDCJAC0010,66062,2009,7,12,16.8,1,Y,0
IDCJAC0010,66062,2009,7,13,17.4,1,Y,1
IDCJAC0010,66062,2009,7,14,17.2,1,Y,2
IDCJAC0010,66062,2009,7,15,17.3,1,Y,3
IDCJAC0010,66062,2009,7,16,16.5,1,Y,4
IDCJAC0010,66062,2009,7,17,15.8,1,Y,5
IDCJAC0010,66062,2009,7,18,18.6,1,Y,6
IDCJAC0010,66062,2009,7,19,19.9,1,Y,0
IDCJAC0010,66062,2009,7,20,21.3,1,Y,1
IDCJAC0010,66062,2009,7,21,23.4,1,Y,2
IDCJAC0010,66062,2009,7,22,24.7,1,Y,3
IDCJAC0010,66062,2009,7,23,18.3,1,Y,4
IDCJAC0010,66062,2009,7,24,17.5,1,Y,5
IDCJAC0010,66062,2009,7,25,18.6,1,Y,6
IDCJAC0010,66062,2009,7,26,15.3,1,Y,0
IDCJAC0010,66062,2009,7,27,18.9,1,Y,1
IDCJAC0010,66062,2009,7,28,18.7,1,Y,2
IDCJAC0010,66062,2009,7,29,19.5,1,Y,3
IDCJAC0010,66062,2009,7,30,18.9,1,Y,4
IDCJAC0010,66062,2009,7,31,19.7,1,Y,5
IDCJAC0010,66062,2009,8,1,19.2,1,Y,6
IDCJAC0010,66062,2009,8,2,19.2,1,Y,0
IDCJAC0010,66062,2009,8,3,20.5,1,Y,1
IDCJAC0010,66062,2009,8,4,19.8,1,Y,2
IDCJAC0010,66062,2009,8,5,19.3,1,Y,3
IDCJAC0010,66062,2009,8,6,19.5,1,Y,4
IDCJAC0010,66062,2009,8,7,23.5,1,Y,5
IDCJAC0010,66062,2009,8,8,16.8,1,Y,6
IDCJAC0010,66062,2009,8,9,16.8,1,Y,0
IDCJAC0010,66062,2009,8,10,16.3,1,Y,1
IDCJAC0010,66062,2009,8,11,16.8,1,Y,2
IDCJAC0010,66062,2009,8,12,19.8,1,Y,3
IDCJAC0010,66062,2009,8,13,21,1,Y,4
IDCJAC0010,66062,2009,8,14,21,1,Y,5
IDCJAC0010,66062,2009,8,15,22.1,1,Y,6
IDCJAC0010,66062,2009,8,16,25.7,1,Y,0
IDCJAC0010,66062,2009,8,17,22.9,1,Y,1
IDCJAC0010,66062,2009,8,18,18.9,1,Y,2
IDCJAC0010,66062,2009,8,19,17.9,1,Y,3
IDCJAC0010,66062,2009,8,20,21.1,1,Y,4
IDCJAC0010,66062,2009,8,21,25,1,Y,5
IDCJAC0010,66062,2009,8,22,20.8,1,Y,6
IDCJAC0010,66062,2009,8,23,25.1,1,Y,0
IDCJAC0010,66062,2009,8,24,23.9,1,Y,1
IDCJAC0010,66062,2009,8,25,20.2,1,Y,2
IDCJAC0010,66062,2009,8,26,21.6,1,Y,3
IDCJAC0010,66062,2009,8,27,20.9,1,Y,4
IDCJAC0010,66062,2009,8,28,24.8,1,Y,5
IDCJAC0010,66062,2009,8,29,25.7,1,Y,6
IDCJAC0010,66062,2009,8,30,19.5,1,Y,0
IDCJAC0010,66062,2009,8,31,21.5,1,Y,1
IDCJAC0010,66062,2009,9,1,22,1,Y,2
IDCJAC0010,66062,2009,9,2,18.7,1,Y,3
IDCJAC0010,66062,2009,9,3,21.1,1,Y,4
IDCJAC0010,66062,2009,9,4,25.3,1,Y,5
IDCJAC0010,66062,2009,9,5,21.2,1,Y,6
IDCJAC0010,66062,2009,9,6,18.2,1,Y,0
IDCJAC0010,66062,2009,9,7,19.9,1,Y,1
IDCJAC0010,66062,2009,9,8,21.1,1,Y,2
IDCJAC0010,66062,2009,9,9,20.8,1,Y,3
IDCJAC0010,66062,2009,9,10,22.2,1,Y,4
IDCJAC0010,66062,2009,9,11,22.4,1,Y,5
IDCJAC0010,66062,2009,9,12,28.5,1,Y,6
IDCJAC0010,66062,2009,9,13,32.2,1,Y,0
IDCJAC0010,66062,2009,9,14,19.7,1,Y,1
IDCJAC0010,66062,2009,9,15,20.4,1,Y,2
IDCJAC0010,66062,2009,9,16,22.2,1,Y,3
IDCJAC0010,66062,2009,9,17,32.1,1,Y,4
IDCJAC0010,66062,2009,9,18,23.5,1,Y,5
IDCJAC0010,66062,2009,9,19,20.8,1,Y,6
IDCJAC0010,66062,2009,9,20,24.7,1,Y,0
IDCJAC0010,66062,2009,9,21,25.8,1,Y,1
IDCJAC0010,66062,2009,9,22,31.7,1,Y,2
IDCJAC0010,66062,2009,9,23,21.8,1,Y,3
IDCJAC0010,66062,2009,9,24,25,1,Y,4
IDCJAC0010,66062,2009,9,25,25.4,1,Y,5
IDCJAC0010,66062,2009,9,26,19.6,1,Y,6
IDCJAC0010,66062,2009,9,27,17.2,1,Y,0
IDCJAC0010,66062,2009,9,28,21.4,1,Y,1
IDCJAC0010,66062,2009,9,29,21,1,Y,2
IDCJAC0010,66062,2009,9,30,25.6,1,Y,3
IDCJAC0010,66062,2009,10,1,33.1,1,Y,4
IDCJAC0010,66062,2009,10,2,20.7,1,Y,5
IDCJAC0010,66062,2009,10,3,15.2,1,Y,6
IDCJAC0010,66062,2009,10,4,17,1,Y,0
IDCJAC0010,66062,2009,10,5,20.2,1,Y,1
IDCJAC0010,66062,2009,10,6,19.6,1,Y,2
IDCJAC0010,66062,2009,10,7,19.3,1,Y,3
IDCJAC0010,66062,2009,10,8,17.5,1,Y,4
IDCJAC0010,66062,2009,10,9,17.1,1,Y,5
IDCJAC0010,66062,2009,10,10,18.6,1,Y,6
IDCJAC0010,66062,2009,10,11,19.3,1,Y,0
IDCJAC0010,66062,2009,10,12,22.6,1,Y,1
IDCJAC0010,66062,2009,10,13,24.5,1,Y,2
IDCJAC0010,66062,2009,10,14,22.1,1,Y,3
IDCJAC0010,66062,2009,10,15,23,1,Y,4
IDCJAC0010,66062,2009,10,16,21.2,1,Y,5
IDCJAC0010,66062,2009,10,17,21.2,1,Y,6
IDCJAC0010,66062,2009,10,18,18.8,1,Y,0
IDCJAC0010,66062,2009,10,19,20.8,1,Y,1
IDCJAC0010,66062,2009,10,20,23,1,Y,2
IDCJAC0010,66062,2009,10,21,34.6,1,Y,3
IDCJAC0010,66062,2009,10,22,21.3,1,Y,4
IDCJAC0010,66062,2009,10,23,22.9,1,Y,5
IDCJAC0010,66062,2009,10,24,22.1,1,Y,6
IDCJAC0010,66062,2009,10,25,20.9,1,Y,0
IDCJAC0010,66062,2009,10,26,17,1,Y,1
IDCJAC0010,66062,2009,10,27,18.8,1,Y,2
IDCJAC0010,66062,2009,10,28,22.8,1,Y,3
IDCJAC0010,66062,2009,10,29,22,1,Y,4
IDCJAC0010,66062,2009,10,30,23.4,1,Y,5
IDCJAC0010,66062,2009,10,31,22.8,1,Y,6
