RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.062585,0.079509,7.6604,11.266,8123,10258
0.062492,0.080698,7.6803,11.465,8129.8,10474
0.062899,0.079254,7.7361,11.241,8179.3,10304
0.062722,0.079838,7.7012,11.218,8144.9,10301
0.062576,0.080144,7.6755,11.385,8130.8,10390
0.062737,0.079455,7.7053,11.266,8164,10322
0.062579,0.080175,7.69,11.33,8130.4,10391
0.062792,0.081875,7.7184,11.523,8159.6,10483
0.062587,0.079875,7.7123,11.275,8148.4,10328
0.062983,0.080555,7.778,11.539,8209.7,10471
0.062899,0.081177,7.7221,11.408,8171.2,10510
0.062842,0.081122,7.7326,11.466,8173.6,10467
0.062762,0.079844,7.7089,11.347,8146.8,10368
0.062295,0.080237,7.6648,11.428,8108.9,10398
