ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,Locked
NSLP,ACTEWAGL,10/02/2009,17/06/2009 22:01,41231.374,38310.366,37014.114,36478.808,36375.608,36177.68,36362.461,36411.796,37709.598,40615.656,47696.993,58360.471,72306.504,77141.518,75256.832,70587.27,68652.724,68751.825,70719.388,70921.862,74304.911,75547.224,72158.161,70778.834,71593.56,69882.325,70219.057,70282.654,70807.889,73127.749,75285.91,76472.241,78015.802,79903.461,81358.327,81722.97,82000.255,81745.586,83398.015,80023.453,76272.76,72263.598,67354.359,61081.38,64199.214,63491.783,56104.491,45996.414,Y
NSLP,ACTEWAGL,11/02/2009,17/06/2009 22:01,40666.038,37966.837,36489.589,36349.559,35910.88,35372.974,35469.708,35672.542,37231.377,40530.144,47935.018,57589.35,73453.927,77525.106,73539.417,68717.132,66979.103,66730.128,69193.659,69774.266,73821.399,74939.326,72257.973,71465.629,71652.393,69778.877,69520.91,68887.753,69166.75,70410.902,71693.229,72618.013,73917.189,77438.58,80633.206,82191.383,80877.168,80093.043,80640.357,78446.432,76149.659,71351.461,66079.271,59739.445,63332.846,63163.323,56194.825,46110.565,Y
NSLP,ACTEWAGL,12/02/2009,17/06/2009 22:01,40429.468,37367.975,36373.836,35749.332,35379.721,35213.4,35007.225,35394.534,36967.166,39930.444,47354.753,57398.2,73652.996,77440.918,74542.102,69521.636,67084.458,66905.031,69596.681,70088.978,74013.177,75862.95,72807.515,71028.117,71913.063,69666.17,68707.995,67234.186,67523.548,70557.319,71845.592,73313.968,76140.587,81666.722,86730.737,89612.64,89236.883,86868.52,90329.286,85222.923,80634.678,75954.635,69887.77,62879.816,66840.768,67007.784,60044.955,49510.804,Y
NSLP,ACTEWAGL,13/02/2009,17/06/2009 22:01,42784.536,39269.823,37500.956,36940.162,36928.5,36398.058,37028.737,37127.283,38929.864,41926.516,50536.76,60705.95,78525.794,85721.147,82085.192,76123.725,72667.028,71336.713,73492.89,73901.265,76889.277,78670.751,75567.615,73453.95,73744.289,70410.328,69338.889,68584.748,67554.82,69284.338,70009.935,70914.78,72124.877,74412.626,75889.876,76534.485,75931.661,78590.002,81569.291,79587.687,75850.516,72215.152,68888.245,64314.624,68606.878,68290.904,61177.044,51384.967,Y
NSLP,ACTEWAGL,14/02/2009,17/06/2009 22:01,44146.398,41068.327,39324.51,38227.523,37834.16,37547.678,37490.053,37409.884,38277.481,38945.104,41050.048,42034.143,51021.343,56494.645,62009.225,67375.122,72390.057,74287.826,77593.469,77641.459,80670.122,81951.35,78546.292,76524.654,75952.363,72267.07,69112.652,68421.559,67629.303,66893.397,67146.552,68845.042,71981.539,74963.977,78792.643,80699.106,79104.844,77844.352,77268.371,74027.293,70906.394,67983.871,65325.614,61314.85,67078.834,67897.769,61459.933,51056.324,Y
NSLP,ACTEWAGL,15/02/2009,18/06/2009 22:03,44896.989,41189.948,38834.468,37615.897,37264.516,36699.049,36339.163,36348.866,36810.832,37222.979,38602.101,38544.889,44674.454,50132.863,55545.738,61344.19,66253.369,69846.278,75139.977,75565.61,79407.41,80500.173,78070.381,76034.676,76185.759,73812.589,71883.734,69863.7,68533.689,68034.629,67821.04,68820.612,71929.657,76421.033,79544.171,80313.286,78669.378,79370.019,82263.739,81385.838,78354.531,74246.538,68712.19,61759.369,64996.758,65719.185,59409.946,48950.993,Y
NSLP,ACTEWAGL,16/02/2009,18/06/2009 22:03,43251.653,39672.971,37531.659,36470.305,35867.419,35830.331,35811.697,36519.402,37924.211,41078.25,49176.476,59523.922,77186.012,82496.369,79016.974,72841.931,70290.185,69641.544,71739.215,71668.557,75837.743,77411.995,74322.19,73054.069,73442.994,70828.441,68899.525,67841.075,67090.667,68737.362,70440.309,71936.344,74376.351,77908.313,81550.766,83344.56,82272.73,82242.758,83483.594,82533.083,77986.294,73518.098,68026.344,61742.934,64819.356,65110.466,57914.282,47932.98,Y
NSLP,ACTEWAGL,17/02/2009,18/06/2009 22:03,41925.215,38770.501,37168.715,36336.018,36395.613,35850.422,35591.605,36312.358,38071.865,41406.991,50116.579,59771.299,78347.058,82618.01,79187.568,72867.309,69990.975,68797.319,70473.523,70474.289,75306.568,77140.233,73625.835,72522.459,72338.393,70142.954,69406.375,67871.036,66899.894,68530.087,69783.197,71625.756,73923.74,77286.379,80470.459,82460.34,81808.857,82554.822,86272.573,83185.387,78596.126,74185.95,68155.63,62302.946,65550.916,65484.605,58285.166,48092.923,Y
NSLP,ACTEWAGL,18/02/2009,18/06/2009 22:03,42569.68,38959.948,36999.384,36607.553,35926.488,35564.061,35598.114,36112.692,38220.282,41323.749,49973.365,60731.058,78408.92,83679.22,80434.986,74007.22,70812.932,69734.27,71953.95,72171.953,75867.746,77671.78,74045.213,72633.474,73496.151,71034.51,70374.311,69657.518,69387.331,71673.396,73381.767,75080.471,76716.051,79323.603,81090.349,81939.983,80937.323,80513.374,82664.926,81545.145,78714.419,74602.564,68966.172,62586.623,65675.591,65087.751,57671.732,47981.505,Y
NSLP,ACTEWAGL,19/02/2009,18/06/2009 22:03,42249.343,38794.605,37507.279,36633.701,36415.821,36063.048,36229.739,36528.274,38029.906,41169.266,49128.178,58404.831,75933.131,80409.393,76781.612,71129.17,69296.595,68882.414,72155.007,72857.61,77888.706,80021.501,77861.705,76906.729,78151.205,77115.401,77623.632,77865.658,78579.84,81888.63,84393.849,86658.413,88433.738,90267.798,90882.705,90408.515,87462.88,85950.423,88311.583,87143.742,82222.204,77469.921,71876.446,65433.679,67949.47,66427.538,58969.92,48778.549,Y
NSLP,ACTEWAGL,20/02/2009,18/06/2009 22:03,43241.518,40203.783,38301.312,37819.945,37530.142,36919.3,36682.546,36775.192,38531.449,41498.926,48934.597,56895.315,74197.276,79268.074,76251.474,71613.987,69917.129,69687.853,72355.38,73048.593,77312.857,78491.804,75668.944,74158.155,74040.984,72544.12,72847.469,73121.257,73324.181,75790.321,78612.257,79603.962,79753.426,80738.045,80698.277,80660.752,78616.206,78908.272,80380.004,77928.715,73982.63,70819.316,67665.374,63470.279,68327.447,67515.99,59822.779,50063.076,Y
NSLP,ACTEWAGL,21/02/2009,18/06/2009 22:03,44054.075,41031.347,38954.549,37993.688,37712.12,37408.31,36979.302,37050.481,37451.823,38060.159,39893.034,39363.026,47945.119,53212.432,59423.828,64472.104,69463.37,71867.219,75880.452,76227.396,79817.005,81439.375,78289.54,76980.89,77407.287,75022.192,73843.117,74137.672,74408.443,75550.214,76992.506,79167.088,80857.293,82637.608,82188.614,79759.269,76182.129,75767.941,75909.204,72916.413,70169.571,66792.122,65042.693,61885.567,67611.117,67914.281,61056.19,50674.8,Y
NSLP,ACTEWAGL,22/02/2009,18/06/2009 22:03,44780.194,41211.71,39449.871,38285.425,37294.843,36874.523,36682.368,36502.792,36688.202,37129.795,38207.912,36343.794,43283.342,47491.889,52692.334,58981.393,63889.243,66962.468,72167.596,73200.136,76316.532,77405.783,74952.134,74206.336,74649.796,71681.826,70070.371,69394.721,69637.684,70785.102,71244.443,73236.018,77448.129,81958.06,84219.25,85522.345,84276.195,83913.93,85798.474,84003.053,80371.164,75076.577,69295.141,63343.582,66507.656,65936.641,58741.944,48826.695,Y
NSLP,ACTEWAGL,23/02/2009,18/06/2009 22:03,43282.515,40299.681,38133.386,37157.934,36594.511,36083.197,36504.3,36557.92,38117.641,41019.783,48619.364,57620.382,74116.79,78020.937,75185.796,71563.752,70932.534,71766.273,75275.492,76660.768,81312.447,83842.911,82938.639,82357.334,84857.663,83691.839,83281.087,81365.963,78477.05,78239.376,79560.326,80524.587,82477.315,84738.373,85838.257,86192.259,83953.187,84203.55,85744.717,82527.803,79243.05,73758.99,68611.633,62502.464,65645.779,65213.266,57942.425,47782.031,Y
NSLP,ACTEWAGL,24/02/2009,18/06/2009 22:03,42249.92,38622.698,37291.865,36769.747,36190.278,36134.676,36104.293,36418.237,38029.467,41394.288,49732.689,58589.803,75725.525,79888.166,76292.624,72019.615,70749.665,70290.206,73848.057,74861.625,79322.642,82084.508,80707.37,80430.581,82070.227,80865.58,81005.79,81734.548,82820.219,86636.577,88962.084,91590.065,93845.045,95847.498,95700.967,94914.172,91484.031,89853.794,91016.779,88117.394,82853.256,78335.152,71951.723,64977.31,67616.302,66455.091,58851.993,48591.145,Y
NSLP,ACTEWAGL,25/02/2009,18/06/2009 22:03,42484.749,39439.576,37861.844,36928.791,36655.339,36207.781,35892.775,36542.855,38183.173,41954.831,50125.33,60087.11,76432.77,81197.219,77375.785,71538.607,69611.361,69549.879,72381.76,72995.621,77666.845,79916.48,77807.389,77387.932,79110.136,78049.563,78913.926,79734.283,81289.563,85415.401,89708.132,92950.383,95930.785,97996.978,97707.059,95820.209,91460.525,89645.32,90023.071,86856.851,81478.853,76312.776,70096.237,63604.724,66421.049,65889.665,58549.252,48183.074,Y
NSLP,ACTEWAGL,26/02/2009,18/06/2009 22:03,42222.698,38936.561,37564.419,36981.156,36672.766,36353.713,36158.356,36911.3,38515.647,41869.24,49694.305,59291.016,76103.048,80685.441,76996.618,71652.761,69504.507,69025.516,71764.124,72040.31,76356.967,77843.811,76069.404,75036.239,75938.754,74966.718,74846.978,75372.845,75621.961,79167.112,81385.406,83026.167,84538.417,85762.752,86089.628,85377.72,83350.287,83872.997,86190.218,83744.957,78885.741,74671.3,68740.667,62247.237,65369.461,65105.503,57969.695,47648.535,Y
NSLP,ACTEWAGL,27/02/2009,18/06/2009 22:03,42109.136,39026.782,37331.546,36737.735,36409.525,35932.013,36047.612,36116.97,38086.624,41241.281,49410.886,58735.043,74701.242,80224.703,77440.443,71914.515,70350.073,69992.184,73211.977,73651.074,78172.374,80830.471,78377.531,77593.663,78961.186,78316.58,77956.122,78599.388,79732.733,83613.359,85175.378,86229.846,86040.204,86162.669,85122.565,84706.814,82737.251,83763.806,83910.875,81525.745,76807.58,73126.264,69563.424,64975.627,68938.878,68484.248,60444.939,50146.93,Y
NSLP,ACTEWAGL,28/02/2009,18/06/2009 22:03,44124.153,40931.337,39270.605,38799.652,37860.624,37183.66,36812.642,36468.455,37290.587,37950.586,40638.146,41408.909,48042.161,53857.357,60368.22,65322.523,70153.691,72610.312,76728.576,77862.519,82372.104,85695.466,85207.055,86050.148,88172.931,88241.236,89152.863,90937.129,92940.952,96109.825,98880.006,101273.732,103002.962,103552.529,102025.826,99118.772,94028.468,89126.127,86219.573,82064.442,77585.366,73657.973,70592.918,66613.899,70994.853,70582.978,62913.662,52605.822,Y
NSLP,ACTEWAGL,01/03/2009,25/06/2009 22:03,46621.048,43294.533,41123.646,39776.294,38877.006,38755.673,38256.976,38397.056,38043.767,38353.474,39703.343,38958.007,44038.658,49225.886,54539.179,59623.731,64525.899,67189.914,72554.664,73879.704,78621.485,80464.254,78548.469,78610.032,80175.831,78981.522,79072.733,80314.09,80903.103,82626.934,83337.788,85276.328,89657.449,94338.058,96701.505,95812.461,91997.849,91600.416,90860.13,86690.615,81268.306,75920.572,69323.882,63035.448,66111.759,66291.411,59140.364,49009.375,Y
NSLP,ACTEWAGL,02/03/2009,25/06/2009 22:03,43296.044,39994.157,38331.818,37563.071,36907.904,36838.3,36667.853,37294.057,38964.605,41793.372,48970.724,59070.852,73745.771,79371.668,76331.017,71814.32,70686.836,70841.552,73048.925,73777.736,78068.628,79265.621,77047.012,76262.1,77736.439,76414.906,76446.548,76219.774,76914.307,80724.037,83209.318,85310.726,87552.804,89750.733,91316.198,91970.422,88993.498,89564.465,89364.881,85428.91,79752.377,75067.576,69010.513,62584.306,65822.925,65472.054,58152.796,48021.893,Y
NSLP,ACTEWAGL,03/03/2009,25/06/2009 22:03,42589.852,39686.553,38424.37,37622.692,37185.64,36941.807,36884.911,37080.128,38706.712,41806.97,49548.948,59095.857,73085.609,79585.433,77283.978,72800.191,70818.101,70507.742,73509.702,73923.377,78039.269,79618.999,77771.725,76835.906,77217.425,75040.31,73659.745,71770.487,72497.414,74554.279,76390.181,77960.898,79882.84,83587.924,85883.791,88077.519,88181.621,90552.556,88402.957,85358.087,80330.205,76510.58,70541.48,64612.663,67455.02,66452.241,58777.775,48596.646,Y
NSLP,ACTEWAGL,04/03/2009,25/06/2009 22:03,43031.988,40631.574,38990.359,37983.163,38014.426,37098.227,37485.882,37754.561,40235.223,44113.773,51499.073,63152.648,77551.002,82819.231,78837.936,72548.536,70260.166,68835.679,71673.472,71834.676,76105.704,77273.19,74573.292,73392.468,73667.175,71650.298,70472.352,69527.577,69459.86,71164.235,72328.315,73700.079,75943.79,78224.179,80097.818,81308.192,81328.611,83942.516,84382.882,82053.903,77932.535,73674.238,67883.486,61460.221,64599.762,65073.341,58319.767,47941.257,Y
NSLP,ACTEWAGL,05/03/2009,25/06/2009 22:03,42160.116,38968.966,37167.499,36668.687,36458.991,35957.314,36181.145,36364.916,37829.76,41796.35,50583.456,61073.619,77123.464,84013.011,79451.895,73039.427,69453.568,68230.998,70279.317,70510.228,74112.431,75673.397,71904.181,70627.079,71425.182,69487.54,68161.839,67242.969,66877.512,68437.309,69835.567,70916.461,73214.703,75618.901,77541.985,78511.098,78555.061,81504.955,82184.152,80313.848,76523.563,72424.963,67596.86,62525.709,66217.752,65937.054,58936.517,49021.045,Y
NSLP,ACTEWAGL,06/03/2009,25/06/2009 22:03,42980.043,39322.547,37815.545,37047.983,37116.987,36275.75,36531.596,37209.349,38881.85,42741.232,50961.074,62431.223,78860.728,86025.227,82332.263,76097.306,72252.603,70171.786,72146.468,72028.479,76104.368,76629.614,73716.404,72168.653,72092.965,70186.901,68688.823,67616.16,67464.108,68737.786,69625.474,70545.796,71545.392,73475.09,73964.982,74372.984,73796.548,76766.532,77491.305,75737.569,71465.536,68278.714,65099.677,61049.203,66215.746,66519.472,59687.065,49467.584,Y
NSLP,ACTEWAGL,07/03/2009,25/06/2009 22:03,43522.519,40402.616,38555.016,37604.3,36494.095,36010.135,35913.762,36315.263,36766.271,38119.652,40766.828,41958.48,47318.84,54625.758,60001.558,64907.355,68959.243,70352.368,73621.936,73494.124,76954.894,77760.328,74746.312,72674.348,72348.416,69746.764,67499.168,66602.133,66047.551,66213.236,66472.719,67994.172,69173.578,71674.169,73131.827,73186.812,72437.364,74457.962,73205.49,71060.788,68326.551,65054.381,62352.84,59478.157,65398.77,65735.757,59435.129,49781.962,Y
NSLP,ACTEWAGL,08/03/2009,02/07/2009 22:03,44445.464,40634.882,38700.979,37301.304,36368.386,35784.857,35830.887,35462.858,36099.19,36756.056,38404.795,38469.943,41248.652,47353.046,51629.477,56460.339,60721.788,63343.804,68610.025,69381.275,72830.467,74453.845,71454.832,70051.473,69683.693,67588.538,66063.875,65002.136,64472.577,64885.792,64646.816,65405.15,68188.355,71297.462,73310.183,73746.535,72568.036,75054.949,74273.445,71789.522,68592.278,64602.073,62099.727,58021.942,63404.626,64345.695,57709.583,48392.302,Y
NSLP,ACTEWAGL,09/03/2009,02/07/2009 22:03,42788.751,39446.968,37760.842,36648.397,36119.365,35456.162,35360.939,35602.256,36154.673,36863.417,38639.249,40169.763,42480.956,47668.255,52978.208,58557.633,63490.297,67597.547,72618.217,73449.655,77248.515,78958.629,75818.641,74326.513,73630.83,70627.426,69108.77,68291.159,68353.817,69258.501,69607.749,71322.533,75460.964,80374.489,82686.055,83303.268,83310.179,85801.91,85867.533,82906.095,77823.159,72740.769,67640.58,61357.541,64419.209,65026.615,58545.715,48293.455,Y
NSLP,ACTEWAGL,10/03/2009,02/07/2009 22:03,42591.098,39449.97,37694.924,36260.667,36288.614,36156.64,35887.492,36444.661,37948.21,41116.26,48960.193,60083.767,73803.751,81274.555,76449.406,71103.436,69107.617,68440.26,71215.576,71694.955,75156.614,76850.438,74020.255,74044.133,74976.017,73587.105,73533.111,73182.135,73562.792,76070.084,77092.008,79341.813,81247.018,83131.37,85032.015,85312.541,86024.323,89657.517,87899.16,83814.096,79035.803,74689.545,68538.013,62886.859,66182.273,65622.391,58532.761,47954.142,Y
NSLP,ACTEWAGL,11/03/2009,02/07/2009 22:03,42151.642,39103.661,37353.84,36415.624,36140.292,35819.005,35387.393,36552.202,38584.65,41502.053,49667.129,61176.289,74745.686,82230.382,79167.155,72514.871,70309.262,68977.758,70892.588,71633.953,75566.284,77310.571,74317.323,73720.677,74283.771,72444.845,71689.566,72058.468,72171.575,73582.217,75526.576,76508.806,77941.733,80869.833,83158.415,83960.74,84046.675,86879.904,85994.06,83022.852,79201.411,73950.585,68269.956,62353.89,65766.381,65288.158,58189.74,48019.901,Y
NSLP,ACTEWAGL,12/03/2009,02/07/2009 22:03,42169.108,39129.542,37061.371,36747.43,36311.05,36169.678,36018.4,36275.325,38215.041,41550.203,49783.878,61994.381,75415.459,82723.726,78554.921,72762.204,69989.078,69286.759,71895.521,73065.16,77350.651,79173.482,76726.785,75524.708,76925.58,75801.466,75823.657,76320.98,77124.927,80350.124,82826.517,84944.69,86288.497,87770.923,88240.858,88785.359,90070.735,93021.423,90781.612,87267.079,82348.836,77654.789,71693.648,65719.389,68374.766,67135.977,59598.283,49375.077,Y
NSLP,ACTEWAGL,13/03/2009,02/07/2009 22:03,43427.883,40357.204,38620.948,38168.827,37316.413,37206.245,37203.457,37397.072,38997.46,42190.016,49893.348,60641.003,73134.878,81041.313,78716.994,73825.278,72491.921,70920.173,73753.027,74697.201,78268.246,79858.386,76594.102,75336.554,76303.04,73950.517,73192.168,71531.341,71813.302,73859.429,75407.906,76235.035,77064.368,79024.643,79270.344,79115.631,78029.736,80422.354,79841.875,77285.456,72810.985,69500.336,67607.131,63912.619,68893.692,67756.202,59978.312,49378.885,Y
NSLP,ACTEWAGL,14/03/2009,02/07/2009 22:03,44039.416,40899.132,39055.036,38217.096,37457.185,36504.332,36436.626,36516.909,37119.238,38185.111,40193.357,42854.696,45814.106,54152.725,60146.398,65485.823,70266.711,72718.541,77237.496,77798.883,81844.488,83692.327,80202.796,79220.266,78304.069,75506.463,73804.47,73082.36,70996.882,71586.879,73027.271,75315.889,75362.164,80292.051,87834.957,83813.059,79232.778,79385.059,76150.082,73657.428,70013.841,66877.693,64656.042,61907.839,67229.746,67789.621,60953.125,51102.082,Y
NSLP,ACTEWAGL,15/03/2009,09/07/2009 22:01,44970.012,41362.753,39245.879,37924.316,37368.963,37113.729,36624.15,36378.217,36607.506,37202.359,38818.44,40213.639,42300.012,49645.176,55190.518,61072.594,65698.777,68738.432,73554.479,73740.808,77666.457,79111.01,76334.075,74200.176,73810.524,70334.881,67732.598,66465.61,65496.195,65750.885,65475.029,66351.263,69919.881,74966.663,78990.987,82102.44,83818.133,88118.464,86598.171,83421.429,77960.756,72055.26,68024.986,61896.618,65300.518,66238.256,60126.857,50340.646,Y
NSLP,ACTEWAGL,16/03/2009,09/07/2009 22:01,43990.855,40099.76,37839.642,37208.207,36492.712,36370.076,36716.317,37046.618,38766.37,42652.28,52353.862,66642.976,81553.766,90989.275,85698.307,77223.101,72958.979,70814.11,72125.708,72334.144,75482.387,76515.914,73443.84,71994.414,71829.103,69038.004,68029.459,66529.131,66177.955,68315.96,69446.16,71106.133,73907.771,77833.972,81672.075,85332.105,86844.789,90048.447,88465.081,84958.026,79644.504,75051.243,68865.635,62070.216,65302.526,66008.464,60055.281,49506.356,Y
NSLP,ACTEWAGL,17/03/2009,09/07/2009 22:01,43695.37,40162.845,38331.535,37806.511,37311.785,37078.909,37311.612,38016.993,39984.289,44037.318,54781.064,69207.751,85582.404,94501.132,88522.087,79642.556,74377.346,71097.427,72216.843,71844.391,74920.169,76565.894,73768.791,71366.533,71901.404,69497.608,68462.733,67530.68,66912.007,68997.3,70663.835,71965.343,74347.799,77900.847,80586.844,82120.46,84550.215,88220.988,87794.487,83855.991,79052.74,74830.544,68849.958,62921.98,66146.867,66160.494,59258.001,48905.333,Y
NSLP,ACTEWAGL,18/03/2009,09/07/2009 22:01,43100.01,39775.685,37960.799,36891.136,36679.831,36351.135,36460.608,37014.221,38882.693,42887.341,53016.737,66280.34,80745.034,89398.208,84050.288,75460.379,71410.739,68956.74,70926.867,70734.361,74909.619,76529.075,73983.519,72528.406,73102.515,71082.202,70504.54,69871.657,69595.384,71697.811,73726.185,74842.355,77460.977,80077.969,82171.231,83933.903,85613.74,88587.206,86397.317,83270.756,78202.695,73958.771,68854.921,62273.878,65567.846,65773.025,58596.199,48542.135,Y
NSLP,ACTEWAGL,19/03/2009,09/07/2009 22:01,42693.151,39184.443,37597.755,37009.939,36488.761,36184.763,36097.826,36594.244,38484.041,42397.807,52009.243,65039.03,78047.74,89068.226,84610.111,76577.181,71400.143,69100.071,70539.478,71462.513,75472.263,76302.454,73897.706,72834.826,73179.527,71567.788,70824.856,70470.55,70834.38,72670.763,74074.521,75999.583,78282.53,80550.617,81824.522,83451.17,85119.75,88051.702,86639.447,83726.013,78815.987,74553.633,69339.209,63872.139,66975.951,66292.283,59363.552,49079.887,Y
NSLP,ACTEWAGL,20/03/2009,09/07/2009 22:01,43252.709,39875.1,38110.16,36966.387,36403.481,36208.629,36602.745,36656.335,38546.206,42062.012,50997.944,63374.895,76427.854,85306.134,81238.33,75036.356,71764.305,70195.78,72243.391,72837.297,77214.019,79749.303,77670.774,77151.248,78302.931,76460.233,76203.98,76461.338,77009.107,79578.412,81565.941,82128.488,83048.771,84290.539,83804.548,83529.843,83190.951,84998.638,82709.509,79451.601,74927.536,70940.737,67400.13,63366.033,68437.673,68425.363,60686.92,49990.907,Y
NSLP,ACTEWAGL,21/03/2009,09/07/2009 22:01,44288.451,41001.756,38791.197,38210.98,37145.902,36573.076,36652.025,36646.808,37151.687,38212.279,40785.747,43276.247,45579.048,54948.554,60813.814,66597.825,71553.757,73464.007,76701.718,76807.968,80275.303,81987.559,79391.579,78168.305,78238.64,76424.55,74998.281,75189.584,75772.967,76169.544,76894.531,78187.938,79450.261,81174.753,80279.768,78852.858,77601.269,77611.806,73999.598,71155.083,68516.02,67581.111,66995.801,62953.23,68600.818,68637.596,61554.139,51546.14,Y
NSLP,ACTEWAGL,22/03/2009,17/07/2009 14:47,45607.252,42220.896,40062.081,38514.129,37910.52,37358.579,36888.091,36713.508,36756.568,37266.054,38605.662,40381.593,40874.234,48814.932,54248.931,59771.497,64494.129,67667.481,72363.112,73371.774,77130.012,79426.208,77372.489,76553.077,76202.266,74317.693,72108.614,72516.718,72814.468,73996.779,74474.96,75029.486,77599.367,82940.972,88216.607,91203.427,91842.041,90060.521,86611.398,82646.928,76894.164,71898.033,67055.51,61229.245,64725.028,65168.87,58400.967,48668.411,Y
NSLP,ACTEWAGL,23/03/2009,17/07/2009 14:47,43155.675,39559.718,37507.896,36741.286,35911.474,35647.692,36079.446,36193.329,38046.698,41702.069,49416.789,61860.998,73712.321,82956.49,79329.399,72792.437,69505.771,68651.346,71380.897,72273.01,76573.93,78903.938,76577.109,76388.64,77057.276,76185.158,76307.695,76199.576,76681.29,79729.949,81935.294,83854.221,86338.48,88841.679,90386.19,91457.919,93374.541,93642.961,91303.058,86491.188,80335.567,75731.691,69706.777,63203.169,66337.025,65563.655,58001.321,47882.21,Y
NSLP,ACTEWAGL,24/03/2009,17/07/2009 14:47,42333.603,39387.303,37559.117,36233.795,36250.952,35720.384,36047.632,36646.588,38084.257,41488.766,50176.068,62972.208,74363.894,83100.45,78230.329,72030.168,69521.54,69468.662,72186.684,73988.328,78243.789,80853.843,79012.797,78487.055,80389.499,79437.225,80734.099,81566.47,82495.87,86051.806,88274.509,91041.446,93028.13,94704.012,95178.026,95362.637,96914.636,97170.086,94914.676,88843.302,82831.751,77442.815,71765.493,64925.36,67480.687,66500.723,58844.299,48835.283,Y
NSLP,ACTEWAGL,25/03/2009,17/07/2009 14:47,42725.818,39701.504,37907.472,37282.349,36706.527,36451.016,36557.665,36840.893,38843.458,41854.099,50947.473,62844.739,74811.195,82024.792,78360.943,72518.633,69713.975,68986.223,72558.919,73616.67,79041.799,81812.957,80228.492,80172.97,81478.14,78205.299,77033.539,76541.28,77021.163,79362.817,81093.83,81609.866,83134.156,85346.522,88441.662,90674.206,94411.311,91878.747,88847.154,84955.543,80987.459,75747.501,70409.063,63770.031,66485.541,66211.215,59098.803,48685.561,Y
NSLP,ACTEWAGL,26/03/2009,17/07/2009 14:47,43089.894,39858.213,38252.85,37362.488,36951.187,36648.666,36290.807,36640.03,38734.43,42272.084,50283.385,63133.486,74634.614,83399.193,79400.981,73032.728,70213.971,69042.337,72371.434,73323.921,77721.27,79919.153,78105.068,77728.733,77419.126,74730.071,73259.935,73047.181,73196.282,75791.725,78024.24,77315.686,78669.864,81299.838,83934.125,84799.07,87447.58,88325.582,86260.37,82639.471,77902.762,73865.362,68402.951,63024.955,65940.876,65742.632,58900.628,49040.677,Y
